"Coefficient","Species","Number","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b_force","Lonicera_complex",27,-6.02975637787428,0.0493943221789151,3.77761473323594,-13.4569167238428,-8.53210069684225,-6.09209977177876,-3.56181579582501,1.33524196386023,5848.99522512528,0.999861479364116
"b_force","Olea_europaea",28,-2.72814658260971,0.0196674979134264,1.39988051089585,-5.54547434622433,-3.66994303888738,-2.71404532712621,-1.74161232177378,-0.0771858846662406,5066.21608157725,0.999654209181602
"b_force","Picea_abies",29,-10.5698434048319,0.0202345708300119,1.46697486094737,-13.482549424523,-11.5422213153307,-10.5680102890392,-9.57255046992482,-7.69969010599769,5256.02410126175,0.999527415082761
"b_force","Picea_glauca",30,-5.87610171687457,0.04358414496735,3.42440621955268,-12.4921415004762,-8.16437138502412,-5.87253213478139,-3.54517526885744,0.872600372708658,6173.2447178099,0.99950123509143
"b_force","Pinus_complex",31,-8.93323549081864,0.0694756479895335,3.85862166197253,-16.7107788125054,-11.4766644163458,-8.82412596633974,-6.22691056565146,-1.7031754546695,3084.60234197719,0.999465084055384
"b_force","Populus_complex",32,-9.31929330530971,0.0300712750495994,2.27679339837387,-13.8440813005372,-10.8532774347528,-9.31246682011028,-7.77693574110374,-4.72436215080566,5732.4933689996,0.999557148113632
"b_force","Populus_tremula",33,-7.17622518827319,0.024163092101549,1.89488608518709,-10.8335760805835,-8.45868395174884,-7.18438048141484,-5.87370802206525,-3.50357069989444,6149.80286784517,0.999705287482771
"b_force","Populus_tremuloides",34,-2.72665788022869,0.0580738301030624,3.62122439908735,-9.56165581591143,-5.14947031169204,-2.82746374015902,-0.345043713035067,4.6178519885382,3888.21200106762,1.00048554246463
"b_force","Prunus_avium",35,-2.82931645083498,0.0613335618887283,3.93305713081679,-10.4626524352324,-5.54111141409921,-2.81936643219115,-0.204600517926182,4.96674604314455,4112.10444113574,0.999649229981871
"b_force","Prunus_complex",36,-3.41463805387235,0.0363443229257461,2.69946089666719,-8.70635601425731,-5.21688042859317,-3.42448353873029,-1.55562186837889,1.73826651478796,5516.71967560986,0.999527218525021
"b_force","Prunus_padus",37,-10.0917760877599,0.0282387766616001,2.19739434871514,-14.2887105576033,-11.5862305780558,-10.0771171497566,-8.55167665090011,-5.91469363353403,6055.14084246786,0.999894198256823
"b_force","Pseudotsuga_menziesii",38,-12.5055321041999,0.0312306406995508,2.06236894300335,-16.5251895379704,-13.8849965013085,-12.5005990969278,-11.1038127350486,-8.60590618976509,4360.84782889323,1.00012204153993
"b_force","Quercus_complex",39,-3.862414909555,0.030993806964252,2.34389141649317,-8.41600543980424,-5.50439039132649,-3.9254869071242,-2.28956526632966,0.834646097476642,5719.06627746195,0.999484278662029
"b_force","Quercus_petraea",40,-10.6585937258095,0.0377267241724634,2.33024901094245,-15.2251469295728,-12.1396055518751,-10.6850423505356,-9.16178247863054,-5.88321278978887,3815.10478666754,0.999605467623119
"b_force","Quercus_robur",41,-2.51986236034504,0.0312956985333512,2.41648574162188,-7.2749769750408,-4.11929434217599,-2.55252893952294,-0.912335070978654,2.30154774513315,5962.09888262425,0.999167918745563
"b_force","Quercus_rubra",42,-10.1412192069025,0.0359275305135689,2.23761959164313,-14.4815142456388,-11.6940437351743,-10.1374132380542,-8.61860013440168,-5.75126450712305,3878.98212176348,1.00114197638752
"b_force","Rhamnus_cathartica",43,-7.27531651052582,0.0729660990664898,4.60452374724463,-16.5892069987324,-10.2414719181392,-7.17466228365846,-4.32689015201186,1.51320223669582,3982.2376791478,0.999935399449093
"b_force","Rhamnus_complex",44,-4.75604241504284,0.0535082266987584,4.1237218292559,-12.8935776272197,-7.47607290629798,-4.84107557983783,-1.97965895300805,3.44025386933187,5939.33205900215,1.00090639690114
"b_force","Rhododendron_complex",45,-8.7664221779087,0.0651897471332629,4.21198570114223,-17.4171571690603,-11.4477156505668,-8.67553060753616,-5.94052400132684,-0.742177257121174,4174.60302484818,0.999644289564225
"b_force","Robinia_pseudoacacia",46,-0.861238255798462,0.0424609613647064,2.89370238940098,-6.44253176112711,-2.82990126359788,-0.893983644576259,1.05467573947681,4.81992365831236,4644.38357038383,0.999974219430669
"b_force","Salix_complex",47,-5.39856299982372,0.0391757106036554,2.94911471926118,-11.2194962652904,-7.31975191644998,-5.41879321646959,-3.49445786212963,0.464604266297704,5666.95243996523,0.999171170520788
"b_force","Sorbus_aucuparia",48,-5.27512104502902,0.0513948714450164,3.12708359948018,-11.4012268906727,-7.32276318785661,-5.32287831774609,-3.1953564117205,0.953655847449369,3702.02558171151,1.00034914980288
"b_force","Sorbus_complex",49,-10.3853227172533,0.074344760309365,4.57834801287644,-19.6962746884203,-13.2490643666861,-10.2397235779347,-7.28221943200932,-2.06146457277315,3792.42387345389,0.99955334099136
"b_force","Symphoricarpos_albus",50,-2.75421330820035,0.0388232315063598,2.82741475266388,-8.12481742618211,-4.67711719022832,-2.82258043377575,-0.887760845475018,2.93902091311777,5303.90425965236,1.000505905408
"b_force","Syringa_vulgaris",51,-1.50441423266238,0.0376087276437307,2.49686841370554,-6.33828907192628,-3.20309629954214,-1.46203368492406,0.15367192691363,3.38939781176402,4407.72031311696,1.00037312619363
"b_force","Tilia_cordata",52,-9.15044221578997,0.0290630962767042,2.25262854607207,-13.3959761687337,-10.6634455955786,-9.1715455653429,-7.63644565448822,-4.74775646299029,6007.52249263111,0.999514821969712
"b_force","Ulmus_complex",53,-11.7086561197933,0.0194551151517292,1.29527193575811,-14.235123605776,-12.6156745307688,-11.7039262558111,-10.7953999940621,-9.20216512926032,4432.55670819357,1.00047712808031
"b_force","Vaccinium_complex",54,-1.00861604616356,0.0637221842752729,3.80017552013268,-8.38721786507926,-3.59210261511912,-1.01419214572025,1.55439800909374,6.32398165099926,3556.52612857979,0.999767888695794
"b_force","Viburnum_complex",55,-1.08253159923061,0.0384089285637296,2.51376260631042,-5.98288355617075,-2.7451972394025,-1.1645812570789,0.619600115413886,3.98607115185427,4283.35567476017,0.999771255332421
"b_photo","Abies_alba",1,-2.81767366983311,0.0298092496390234,2.35374150332778,-7.48077404030881,-4.38096663050777,-2.83716586021442,-1.23834722501567,1.73406773373053,6234.69829741474,0.999160412427817
"b_photo","Acer_complex",2,-1.04873856954375,0.0241771406479627,1.7192658114501,-4.43523619757761,-2.21369652279182,-1.02178798271432,0.0976905505246317,2.34717157252962,5056.80469140331,1.0001712632139
"b_photo","Acer_pseudoplatanus",3,-5.20998465590486,0.0522290138523375,2.97262690377977,-11.4278708765471,-7.13566873706679,-5.04973895271448,-3.1954853320465,0.230719805311796,3239.34464322782,0.999491834209496
"b_photo","Acer_rubrum",4,-0.221549414234009,0.0413864130506008,2.59369218520247,-5.2294525591115,-1.98257235641248,-0.267150197469806,1.51847665726677,4.91404498767619,3927.5461000147,0.99968442769562
"b_photo","Acer_saccharum",5,-3.3485529296021,0.0389491232525821,2.51168366569856,-8.36845176441445,-4.99104668242193,-3.30966949946694,-1.64024697538373,1.5059936191789,4158.47897668869,0.999345428981786
"b_photo","Aesculus_hippocastanum",6,-1.70935744622415,0.0369913835892445,2.81850677679604,-7.15824061719551,-3.58481247339752,-1.72320035245851,0.118999318568596,3.83649083308317,5805.46506057732,1.00025616263808
"b_photo","Alnus_glutinosa",7,-0.504274380141468,0.0194961024673735,1.50580965559678,-3.45292077942926,-1.49812934879065,-0.502733321050827,0.454637983366331,2.5828344542531,5965.46851278577,0.999114377652252
"b_photo","Alnus_incana",8,-0.729685425333213,0.0178733198498625,1.39715862999087,-3.395925508413,-1.68863499613281,-0.745134099167642,0.240716971522068,1.9383679635603,6110.55954810599,1.00054774880833
"b_photo","Aronia_melanocarpa",9,-1.70029131307001,0.0406522362349304,2.98416810590497,-7.58957722122252,-3.66802669136597,-1.6977770916995,0.181738742972026,4.29338930929007,5388.62159898855,1.00009743033421
"b_photo","Betula_alleghaniensis",10,-3.09925942709626,0.0416635430283839,2.68201238003725,-8.5267628557208,-4.86056300688007,-3.11070951281705,-1.32166432806543,2.12094548868003,4143.89896494401,1.00020511911817
"b_photo","Betula_lenta",11,-2.27677405238358,0.0449051897956933,3.01194520953198,-8.25444675000694,-4.24446090656585,-2.27370726264322,-0.32226524374497,3.73156096763399,4498.84532603492,0.999969140696038
"b_photo","Betula_papyrifera",12,1.16526185275706,0.039424802925105,2.4542568638128,-3.45299405104333,-0.506635959914609,1.05568257477806,2.73566380590758,6.30626015067338,3875.26107740504,1.00003227490488
"b_photo","Betula_pendula",13,0.103668111004442,0.00827252632778382,0.577764246117098,-1.06607440102514,-0.280460139891699,0.0980371552794875,0.486906336077069,1.22682145063057,4877.81145932241,0.9994789451263
"b_photo","Betula_pubescens",14,-0.765180662265511,0.0082630157673204,0.614768928837645,-1.97529674075246,-1.17385986355108,-0.762368341935864,-0.362170889884487,0.451906252391149,5535.37000790656,0.999188430869601
"b_photo","Carpinus_betulus",15,-1.5555991492471,0.0324210304553602,2.57550474766961,-6.54557268413337,-3.29348112647021,-1.53266198924871,0.181996692520562,3.45476972795402,6310.60622165003,0.999768970720405
"b_photo","Cornus_alba",16,-2.30801701419297,0.0385480592865134,2.93081027161863,-8.01681106232798,-4.22903152902765,-2.31177144405961,-0.405028632205763,3.56113947394326,5780.56612302225,0.999477868239668
"b_photo","Cornus_mas",17,-1.72246926618148,0.0375581944093539,3.00774261012069,-7.6946175787813,-3.65172138059304,-1.71160888729566,0.168817588948711,4.27285700543188,6413.1577921909,0.999512190152864
"b_photo","Corylus_avellana",18,-1.50045405952927,0.0266283424755331,2.07989477621615,-5.61545712722567,-2.91607094658169,-1.51543397752901,-0.139102510780198,2.78909489233491,6100.90778218813,0.999481630570063
"b_photo","Corylus_complex",19,-1.70127821495394,0.0347736786817564,2.61249986563098,-6.73100856403562,-3.43951909021271,-1.68457370133304,-0.0128751813023593,3.51869908055203,5644.31547993871,1.00048959954137
"b_photo","Fagus_complex",20,-4.11271166067918,0.0353223070515885,2.38793914733408,-8.91985336597048,-5.67839366373299,-4.05340544739925,-2.51455997130274,0.4053871631479,4570.33871708514,1.00033678779494
"b_photo","Fagus_sylvatica",21,-10.8951460932558,0.0276850011849086,1.43027965626455,-13.6852304009715,-11.8774038930101,-10.8737489489831,-9.90914318474299,-8.12542756331253,2669.02615728022,1.00036990468278
"b_photo","Fraxinus_complex",22,-3.23491458922184,0.034011232402098,2.31453536126143,-7.90578327621249,-4.73126930962455,-3.1789773316836,-1.71126216679409,1.18462750046107,4631.08660450799,0.999784397764416
"b_photo","Fraxinus_excelsior",23,-2.4793963310459,0.0394720111207964,2.96180627663115,-8.41768918610794,-4.41844365347634,-2.51513351081969,-0.527084415559468,3.38716944708531,5630.34217593658,1.00043461771118
"b_photo","Hamamelis_complex",24,-1.74582383224032,0.0346343341711106,2.69608159288305,-7.12037056610589,-3.54894330010769,-1.70918817435001,-0.0245560712372246,3.64371933158514,6059.717481367,0.99963460443514
"b_photo","Larix_complex",25,-2.68383858314023,0.0352271077241241,2.56610339016729,-7.88337027921373,-4.37680024271579,-2.63790125071215,-0.976337211900985,2.26556080977633,5306.33086424973,1.0001268322875
"b_photo","Larix_decidua",26,-0.89645067058987,0.0333945016593383,2.42882875849836,-5.51065735474961,-2.50497657316544,-0.949821532904482,0.693351652706259,4.03771738901359,5289.85611260271,0.999802283057893
"b_photo","Lonicera_complex",27,-1.36507923851511,0.0359758567375148,2.63466743432098,-6.47431720782677,-3.14200153775994,-1.41737971786656,0.394313847692066,3.86320392009009,5363.26574690904,0.999394130103627
"b_photo","Olea_europaea",28,-1.92646742867243,0.0459129309231696,3.35772323536448,-8.73219073456042,-4.11285253364448,-1.97641890210484,0.318943666475713,5.00752151369131,5348.3492228956,1.00016194629741
"b_photo","Picea_abies",29,-0.599334477196631,0.0242975264583257,1.6269750410764,-3.75690191637907,-1.71502016021065,-0.595147820739244,0.497170698555944,2.63636475247617,4483.71142999936,1.00024225424163
"b_photo","Picea_glauca",30,-3.32799986669944,0.0456014328328268,3.32774086895014,-10.0532610284037,-5.49108744880607,-3.24627507505626,-1.06322821747151,2.96678864872996,5325.27479758443,0.999686400590157
"b_photo","Pinus_complex",31,-2.70458016503384,0.0319241898963895,2.43845930488597,-7.56348484257872,-4.28913849709524,-2.6912993405186,-1.09390771829159,2.03852181572337,5834.33353729021,0.999799556535376
"b_photo","Populus_complex",32,-3.44628860497974,0.0348863900262793,2.40291039831169,-8.19570538599783,-5.0181799655862,-3.41514092472923,-1.83812619979129,1.22777811574246,4744.20109975253,0.9996676682004
"b_photo","Populus_tremula",33,0.0132744807485389,0.0157132240331968,1.2713908371238,-2.50622300905509,-0.830839754065455,-0.00202057832044357,0.888371156065262,2.43688260677794,6546.77701829864,0.999477002701621
"b_photo","Populus_tremuloides",34,-2.54520465680923,0.0487450418295215,3.396861552612,-9.56971521767699,-4.69793131625546,-2.46087505964965,-0.37949753639826,4.26150264546413,4856.18024805261,0.999792620553923
"b_photo","Prunus_avium",35,-1.48731327268852,0.042397519962024,2.98797583875172,-7.21587923668013,-3.49239814991589,-1.54307138888571,0.47322215288867,4.45922551102064,4966.76092921235,0.999898967525475
"b_photo","Prunus_complex",36,-0.500021003266835,0.0392791762762883,2.37873955237751,-5.04794206181897,-2.11892991306263,-0.527027415080396,1.08355471592353,4.28401130803406,3667.49089598964,1.00008490718798
"b_photo","Prunus_padus",37,-1.0733145714997,0.0147422758413777,1.12523461624615,-3.22119130955888,-1.84628675288596,-1.05416478564095,-0.306988466877223,1.14207592564399,5825.82053935041,0.999445383109753
"b_photo","Pseudotsuga_menziesii",38,3.44805690567699,0.0700554486720131,3.25341397770959,-2.3155072634903,1.23782365675888,3.25141110567996,5.46942471583979,10.467301855965,2156.72522906254,1.0018271306916
"b_photo","Quercus_complex",39,-5.29824446360359,0.0382729120826774,2.43454773177343,-10.3868847063,-6.87534077075385,-5.18389076878148,-3.63710261634633,-0.68404403988924,4046.25800811451,0.999550112141889
"b_photo","Quercus_petraea",40,-4.5659140882299,0.056787103329571,3.1869482112021,-11.2818467373628,-6.63446787689945,-4.40547156206391,-2.42204907862413,1.30747909201617,3149.56503060062,0.999803347078341
"b_photo","Quercus_robur",41,-1.34821773216266,0.031228602249857,2.15284666911866,-5.47612367257518,-2.77978828933994,-1.36508140432051,0.0783380277694545,2.98185926180914,4752.48884766781,0.999375856709539
"b_photo","Quercus_rubra",42,-3.20811599712813,0.0360421391934347,2.48803263063898,-8.2112685649614,-4.83788661627749,-3.21075268747117,-1.4838995078461,1.5728970679502,4765.30853297161,0.999752146678069
"b_photo","Rhamnus_cathartica",43,-2.88342134181944,0.0407193761402837,2.96460051490812,-8.95800031035005,-4.7981399340916,-2.82831177614766,-0.898896246498755,2.76526208581751,5300.66219782129,0.999761639357055
"b_photo","Rhamnus_complex",44,-1.12738112829141,0.0400383042671466,2.8770885144089,-6.66954084062345,-3.01404675739029,-1.13215385496928,0.690014542412112,4.92779784910963,5163.62976204422,0.999580195792742
"b_photo","Rhododendron_complex",45,-1.20466497196395,0.0332209072192481,2.60898974631483,-6.20427832133607,-2.96662060820606,-1.26425972481662,0.529693348428407,4.12680245919767,6167.67907676021,0.999252678987238
"b_photo","Robinia_pseudoacacia",46,-1.15709007545085,0.0425642915870624,3.00945354603035,-6.94867316769633,-3.12907501766276,-1.16795615815586,0.880045527101289,4.92863195610139,4999.01532969067,1.00010212437495
"b_photo","Salix_complex",47,-3.24661937551312,0.0333093890971449,2.60720385701929,-8.44667789943378,-4.94665999782245,-3.23507659469473,-1.51052439429675,1.9340324940547,6126.55934261933,0.999517042887876
"b_photo","Sorbus_aucuparia",48,-1.53385026805161,0.0331374983857864,2.40155507212455,-6.25678299012984,-3.07913727125727,-1.55219511668619,0.0143938764195203,3.2159988502621,5252.25328500335,1.0002190375028
"b_photo","Sorbus_complex",49,-0.593178506701328,0.0295854965108737,2.21331263824439,-4.87893408096044,-2.11166067636954,-0.607462375034176,0.859669154919948,3.84603865908702,5596.64556008294,1.00106611888515
"b_photo","Symphoricarpos_albus",50,-1.68316704521747,0.0419005881268674,2.99327116401374,-7.47511201516381,-3.72568005602208,-1.70269235631424,0.246794335103762,4.32628331505288,5103.30924453276,1.00026499620168
"b_photo","Syringa_vulgaris",51,-1.75753783050448,0.0391764324915235,3.00191371186666,-7.82491195524393,-3.7024646040771,-1.73372708553912,0.178425905823118,4.30638547546708,5871.46718761175,0.999610771686404
"b_photo","Tilia_cordata",52,-3.75957082529733,0.0335812865920877,2.29119862061155,-8.32372242993726,-5.24353460402118,-3.70543322760583,-2.23248689893786,0.573024094809364,4655.11930657492,0.999596751302103
"b_photo","Ulmus_complex",53,-3.96002231104532,0.0207217842315268,1.43944557649613,-6.83207518530471,-4.90682624658356,-3.97754109355523,-2.99616150510967,-1.13237869258842,4825.43204964458,0.999832548727993
"b_photo","Vaccinium_complex",54,-2.02782157475682,0.0428018028412394,2.94167094047097,-7.69233274833436,-3.99201369097906,-2.02147026308184,-0.0900644459367077,3.69310590520633,4723.50148525352,0.999571196261459
"b_photo","Viburnum_complex",55,0.413510846844168,0.0325675583070498,2.08354460450351,-3.55661942597984,-1.00519162259917,0.363733502387309,1.84186882062101,4.46405875454082,4092.93837546611,0.999861595323715
"b_chill","Abies_alba",1,-18.0716709467774,0.0781107266666295,4.72892457102409,-27.52810865692,-21.2531678583825,-18.1332416362152,-14.9531584311513,-9.04884794404022,3665.24843939529,0.999896686916859
"b_chill","Acer_complex",2,-6.75684230429248,0.0241757898149186,1.64223229530207,-9.93667959900163,-7.89165087730771,-6.77210447153725,-5.61434780835998,-3.56669201839645,4614.32133064908,0.999898655198101
"b_chill","Acer_pseudoplatanus",3,-9.06736654801096,0.0863486409824317,5.61855046996938,-19.8833856561659,-12.9894875202092,-9.10213074068943,-5.303245716782,2.11993702047535,4233.87039321821,0.999610240794934
"b_chill","Acer_rubrum",4,-18.4398266660705,0.0650182637621012,4.55999012983455,-27.5160549437639,-21.4166150582894,-18.4439866466041,-15.3961836519344,-9.65514344714588,4918.77627140883,0.999613469714117
"b_chill","Acer_saccharum",5,-6.24504619546401,0.0243698607110164,1.91335290360597,-9.96751492424431,-7.55750240286479,-6.22614026511596,-4.94675385270253,-2.58750327629053,6164.30424664727,0.999576055158615
"b_chill","Aesculus_hippocastanum",6,-4.39011758239623,0.0749727795493814,5.45409759105723,-15.0459908557423,-8.07834848764673,-4.46397227981351,-0.662521820851458,6.48342931381381,5292.22846898478,0.99919900432712
"b_chill","Alnus_glutinosa",7,-4.95144978427668,0.0644663025790226,3.8361728756182,-12.291437551881,-7.65173149581442,-4.91000625910972,-2.3295408562705,2.53871068798163,3541.0398642486,0.999487927922421
"b_chill","Alnus_incana",8,-1.22736719068375,0.0331598314008962,2.26871802211421,-5.53061083792197,-2.75374511087949,-1.24047540597587,0.249292002776174,3.30727879027243,4680.97600044155,1.00079050090004
"b_chill","Aronia_melanocarpa",9,0.428685267740322,0.0941140344380448,6.70682844743928,-12.6248008850369,-3.96243977444139,0.330711490552878,4.6797001293043,14.1522966569533,5078.38489819129,0.999622779202484
"b_chill","Betula_alleghaniensis",10,-9.76614732012023,0.067795285103644,4.47875752366113,-18.5168927467321,-12.8132862671014,-9.68411381054739,-6.69934543822024,-1.05944285081891,4364.31529917041,1.00010233354016
"b_chill","Betula_lenta",11,-1.24973140676292,0.0557861388340717,4.57256711710337,-10.2762465480845,-4.29843070548725,-1.25715811355174,1.76473511011293,7.76866746820608,6718.42651194833,1.00128529470362
"b_chill","Betula_papyrifera",12,-31.6751619603654,0.0562838056837148,3.58593162003958,-38.7554868217485,-34.0120888590675,-31.5928545278691,-29.2903813834172,-24.5771997478778,4059.16866696596,0.999853775676219
"b_chill","Betula_pendula",13,-3.86937567553962,0.00890464482862681,0.686943627179616,-5.19294902188494,-4.3332317947199,-3.88598841436026,-3.41263797167034,-2.5457198808746,5951.26095788825,0.999497513867886
"b_chill","Betula_pubescens",14,-2.02743469319813,0.00937984188850676,0.75242553431332,-3.52013793848323,-2.52194320228029,-2.02668767795526,-1.52393287441344,-0.569983113110537,6434.81425444962,0.999538915145226
"b_chill","Carpinus_betulus",15,-14.5683469768247,0.0916434495214749,4.83442214534104,-23.9134072141014,-17.8956068745932,-14.5956428787632,-11.2832475808798,-5.01679920949922,2782.82749322717,0.999997701872769
"b_chill","Cornus_alba",16,-5.08796966216793,0.0929353761478828,6.87899345973885,-19.0000694864718,-9.61744179582284,-4.96401038651402,-0.564378175156839,8.35144128917345,5478.82805542677,0.999397403991326
"b_chill","Cornus_mas",17,-6.72839837181238,0.0938842331338471,7.21813287008433,-20.5347416935085,-11.549291689762,-6.69765485928813,-1.91480770757001,7.47467690721934,5911.04707434157,0.999330793010336
"b_chill","Corylus_avellana",18,-8.33710776268085,0.0844587034754671,5.32060810664483,-18.8447985762037,-11.9833926116531,-8.34952532360568,-4.7245120594847,2.08928013239196,3968.56705759983,1.0002766727906
"b_chill","Corylus_complex",19,-0.742669977643401,0.0454153575265962,3.56011868022016,-7.78838311246842,-3.02948263983178,-0.74057162339491,1.65847579854879,6.11162424909527,6145.02249164461,0.999853135056579
"b_chill","Fagus_complex",20,-7.74414269191987,0.039503587751397,2.94346994360813,-13.4504898740383,-9.70224899724425,-7.71996906188389,-5.76763875343159,-1.9294163011973,5551.95746390082,0.999585287885498
"b_chill","Fagus_sylvatica",21,-17.0680401484826,0.0162609716061873,1.20051537304179,-19.4165614232828,-17.8734562690348,-17.0558721701819,-16.2858523413433,-14.7239866803882,5450.57686474801,1.00058170901284
"b_chill","Fraxinus_complex",22,-6.74144389372229,0.0275089540734061,1.87468738721928,-10.4518559178036,-8.0047260754459,-6.77374943841217,-5.5088961392425,-3.01270806009098,4644.18550302763,1.00016952545335
"b_chill","Fraxinus_excelsior",23,-8.14808533137737,0.100205496050376,7.6868511246529,-22.92554120758,-13.4059452957045,-8.21388548419911,-2.97835271812607,7.00465904221303,5884.55810261116,0.999455934464152
"b_chill","Hamamelis_complex",24,-8.67609074518559,0.0510056866116517,3.92224766273736,-16.3360706446733,-11.361897004538,-8.6667339374868,-6.01925728140056,-0.944056540282008,5913.33971404879,0.999524591239794
"b_chill","Larix_complex",25,-1.52850732777514,0.0696145272319523,4.83914434668368,-10.9403220083672,-4.76213772241067,-1.50506179781066,1.84494189953982,7.86465374420244,4832.11651292563,1.00056530772028
