"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,1952,1707.5,115.947476750042,3.35795767142267
"1952/1953",1953,1799,1661.5,113.287842067055,2.81301880504866
"1953/1954",1954,2252,2139,127.236977897485,2.41938673837532
"1954/1955",1955,2184,1976,123.270136223967,2.76648578722083
"1955/1956",1956,2178,1865,113.739008391446,1.73657273113763
"1956/1957",1957,2404,2277,130.373137183418,3.71948104893859
"1957/1958",1958,2587,2023.5,127.977780442849,2.30481126923817
"1958/1959",1959,2316,1902.5,126.288133182158,3.63148576788657
"1959/1960",1960,2411,2280.5,127.716094898312,3.18204218239694
"1960/1961",1961,2010,1985,119.50171745291,4.79874989273958
"1961/1962",1962,2008,1594,107.40730685399,2.87146219996876
"1962/1963",1963,1632,1775,109.812787753164,0.130754714058536
"1963/1964",1964,2318,2042,114.144873800175,2.13758211184573
"1964/1965",1965,2297,2003,122.969463353396,2.1550707065474
"1965/1966",1966,2157,1894,123.085976392056,3.89676878082496
"1966/1967",1967,2487,2110,125.069071390734,3.95030651547735
"1967/1968",1968,1999,1677,111.583220686948,3.93485906697862
"1968/1969",1969,1985,1687.5,107.88198216806,2.58415088563595
"1969/1970",1970,2145,1869,116.474585185266,1.84162731732699
"1970/1971",1971,2281,2014.5,123.630083139461,2.49455183103487
"1971/1972",1972,2424,2169.5,129.019123286201,4.16105624502131
"1972/1973",1973,2379,1813.5,121.985193241832,1.83455184578702
"1973/1974",1974,3317,2762,142.023309637807,4.25252348985435
"1974/1975",1975,2833,2359.5,135.871241310571,4.02023575919733
"1975/1976",1976,2392,2186,118.864351752929,3.16105626737305
"1976/1977",1977,2285,2219,124.628309240033,4.10160368190692
"1977/1978",1978,2487,2257,132.029570506542,3.8296933106261
"1978/1979",1979,2743,2198,129.113917103239,2.93594333060297
"1979/1980",1980,2557,2143.5,127.939518459515,3.72730038617191
"1980/1981",1981,1901,1767.5,117.018859480404,3.1989150228383
"1981/1982",1982,2449,2307.5,129.637545776484,2.74634427823706
"1982/1983",1983,2180,2113,127.678520167249,4.80613196804627
"1983/1984",1984,2328,2019.5,127.373688702484,2.76788726207656
"1984/1985",1985,2162,1923.5,116.127346359443,2.63207541286664
"1985/1986",1986,2195,1978,119.751341504502,2.82233484257628
"1986/1987",1987,2188,2124,121.28437105581,2.88794804865688
"1987/1988",1988,2644,2196.5,133.949466662133,4.57025811380921
"1988/1989",1989,2264,2362,128.456677773898,5.23997629797174
"1989/1990",1990,2426,2323,127.787789941614,5.13695743234986
"1990/1991",1991,2346,2062.5,122.705051048181,3.95094330791595
"1991/1992",1992,2807,2588.5,135.143112543902,3.68018771116862
"1992/1993",1993,2288,2158,121.895069104906,4.08811311617072
"1993/1994",1994,2705,2816.5,137.663123655656,4.81950460925681
"1994/1995",1995,2213,2004,119.55623400454,5.04014139677802
"1995/1996",1996,1779,1580,110.902242266193,2.54399055346602
"1996/1997",1997,2573,2373.5,129.311601437042,3.5535376564213
"1997/1998",1998,2149,2323,126.500172316764,5.1630423374272
"1998/1999",1999,2387,2313.5,130.751242678246,4.16261783148654
"1999/2000",2000,2587,2527,131.878196206312,4.75971820347116
"2000/2001",2001,2259,2115,122.860314029665,5.48879704712714
"2001/2002",2002,2528,2863,137.053358967851,4.75768857290265
"2002/2003",2003,2322,2069,127.544451065467,4.0724763240674
"2003/2004",2004,2072,1815,117.326630670442,3.83213606457982
"2004/2005",2005,1920,1856.5,114.324861111838,3.78495274558839
"2005/2006",2006,1860,1757,114.938312191542,2.74004710856649
"2006/2007",2007,2719,2386,123.506625978109,6.77834890509587
"2007/2008",2008,2513,2456,137.828712127806,3.71960085582758
"2008/2009",2009,2333,2061.5,122.407122361556,3.99396217487893
"2009/2010",2010,1950,1840.5,112.87112308143,3.59353765552723
"2010/2011",2011,2264,1954,124.460138596814,3.74891501054484
"2011/2012",2012,2490,2279.5,126.996501767526,3.71781681830877
"2012/2013",2013,2244,1962,121.573744799156,3.1599999293685
