"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1957/1958",1958,2670,2802,139.759881604034,11.4043395241968
"1958/1959",1959,2504,2753,137.029776655264,12.8782545855919
"1959/1960",1960,2196,2960.5,143.687946555256,12.6621829720319
"1960/1961",1961,2185,2724.5,134.446081310912,13.7709904146943
"1961/1962",1962,2494,2716.5,132.256879283938,12.0264149819905
"1962/1963",1963,1467,1918,116.831287974538,9.44825466225837
"1963/1964",1964,2475,2830,143.122785599868,11.6210562347395
"1964/1965",1965,2778,2913,140.113875861175,11.4643395228557
"1965/1966",1966,2376,2671,133.319716518975,12.2745989387073
"1966/1967",1967,2532,3134,141.703734780194,13.013891375013
"1967/1968",1968,2595,2310.5,121.037571107746,12.5496242891018
"1968/1969",1969,2360,2295.5,125.095543734938,11.5038442389539
"1969/1970",1970,2408,2777,134.148298637749,10.8841508565787
"1970/1971",1971,2504,3041.5,140.122897587841,12.208160260947
"1971/1972",1972,2774,3254,149.837657783244,12.5595303921667
"1972/1973",1973,3171,3468.5,151.394831223434,11.7292923471223
"1973/1974",1974,2636,3668,156.132223997253,12.9001885473658
"1974/1975",1975,2799,3449.5,151.554352341903,13.1193394858636
"1975/1976",1976,2443,2840,135.719284892824,11.709272195209
"1976/1977",1977,2408,2983,140.665372569104,12.6844810050174
"1977/1978",1978,2264,2841.5,139.257098660433,12.6567451565808
"1978/1979",1979,2459,2653,134.61361211363,10.7457782181621
"1979/1980",1980,2621,2976,140.955363626226,12.4754928353597
"1980/1981",1981,2274,2559.5,132.410149498565,12.2795753536904
"1981/1982",1982,2344,2885.5,139.397780788329,11.4665800888434
"1982/1983",1983,2212,2759.5,135.192346671047,13.2619574072042
"1983/1984",1984,2877,3081,141.808364194095,11.9927228930988
"1984/1985",1985,2012,2214.5,123.604696413263,11.4506602778785
"1985/1986",1986,2130,2604,131.005755913841,10.7846697267268
"1986/1987",1987,1934,2368,129.328306005597,11.6227121608253
"1987/1988",1988,2632,3425.5,150.460364004096,13.1663613645185
"1988/1989",1989,2289,2974.5,140.706382651616,13.6207073991855
"1989/1990",1990,2291,2955.5,139.971012406814,14.2434904041331
"1990/1991",1991,2233,2696.5,137.333566489369,12.6607074206431
"1991/1992",1992,2673,3468,150.50551227209,12.7136383699428
"1992/1993",1993,2334,2675,135.244542796253,12.6800234579472
"1993/1994",1994,2207,3062,141.520834316886,12.358466861361
"1994/1995",1995,2269,2613,132.300049430453,13.6071932485441
"1995/1996",1996,2169,2272.5,123.650913801415,11.1076524903464
"1996/1997",1997,2321,3018.5,143.279196172241,12.0244574348644
"1997/1998",1998,2027,3005,142.926851608694,13.7262970194669
"1998/1999",1999,2311,3038,137.593596605532,12.9952828848629
"1999/2000",2000,1926,2920.5,137.666833675983,13.7590843559649
"2000/2001",2001,2390,2653.5,131.077379499017,13.7108489066046
"2001/2002",2002,1855,2983.5,145.544595843622,14.2026177635372
"2002/2003",2003,2172,2694.5,138.804158177204,12.8264621339194
"2003/2004",2004,2499,2623,136.894174591454,12.6932862577217
"2004/2005",2005,2158,2395,123.522905702129,12.7301885511656
"2005/2006",2006,2137,2184,122.397707321933,11.9345281915915
"2006/2007",2007,2066,3057,141.326688549303,15.639646033304
"2007/2008",2008,2475,3168,148.15888821845,13.2367838981557
"2008/2009",2009,2068,2627.5,132.569383841274,12.4069574263149
"2009/2010",2010,1929,1978,112.203208800352,11.8790564947182
"2010/2011",2011,2280,2641,131.966648814877,12.249929127938
"2011/2012",2012,2179,2957,139.48217570578,13.2289904710998
"2012/2013",2013,2204,2438.5,130.226220456376,11.7010376307727
"1950/1951",1951,2548,3418,147.909475562331,11.6233332299938
"1951/1952",1952,2994,3096,138.63268318094,12.8315491654294
"1952/1953",1953,2140,2517,127.637804774287,11.1692216049238
"1953/1954",1954,2166,2761.5,135.011157186374,12.02632064237
"1954/1955",1955,2267,2548,134.429701494303,11.5566508415471
"1955/1956",1956,2124,2642.5,131.999814270094,10.3416900661525
"1956/1957",1957,2103,2921.5,139.676076763437,13.1243394857519
"1957/1958",1958,2494,2918,140.154147866344,11.4043395241968
"1958/1959",1959,2249,2746.5,135.253807175995,12.8782545855919
"1959/1960",1960,1992,2811,137.542865877644,12.6621829720319
"1960/1961",1961,1882,2561,128.642192352507,13.7709904146943
"1961/1962",1962,2363,2745,133.30099356647,12.0264149819905
"1962/1963",1963,1428,1785,112.934401998857,9.44825466225837
"1963/1964",1964,2309,2883.5,141.312671832164,11.6210562347395
"1964/1965",1965,2659,3005.5,141.516371349423,11.4643395228557
"1965/1966",1966,2153,2644.5,127.710063243333,12.2745989387073
"1966/1967",1967,2186,2999.5,138.007432482474,13.013891375013
"1967/1968",1968,2528,2428.5,124.596564886135,12.5496242891018
"1968/1969",1969,2299,2426,123.27365902114,11.5038442389539
"1969/1970",1970,2248,2808,131.993246876961,10.8841508565787
"1970/1971",1971,2179,2959,138.517575168164,12.208160260947
"1971/1972",1972,2558,3287,147.982899982714,12.5595303921667
"1972/1973",1973,2890,3614.5,150.696550570426,11.7292923471223
"1973/1974",1974,2216,3535.5,152.141008706379,12.9001885473658
"1974/1975",1975,2394,3399.5,149.618473323671,13.1193394858636
"1975/1976",1976,2202,2822.5,136.496328129219,11.709272195209
"1976/1977",1977,2162,2867.5,135.599531021297,12.6844810050174
"1977/1978",1978,2164,2787,137.341974854115,12.6567451565808
"1978/1979",1979,2304,2742,133.341921429668,10.7457782181621
"1979/1980",1980,2437,3003.5,139.341469313315,12.4754928353597
"1980/1981",1981,2175,2573.5,129.069684059482,12.2795753536904
"1981/1982",1982,2044,2816.5,133.887864666069,11.4665800888434
"1982/1983",1983,1995,2684.5,134.845708946941,13.2619574072042
"1983/1984",1984,2627,3119,137.049182405313,11.9927228930988
"1984/1985",1985,1925,2216,122.167341532579,11.4506602778785
"1985/1986",1986,1928,2528,124.807586209302,10.7846697267268
"1986/1987",1987,1848,2297.5,126.286469117016,11.6227121608253
"1987/1988",1988,2192,3359.5,146.334413738114,13.1663613645185
"1988/1989",1989,2009,2824,135.665196622479,13.6207073991855
"1989/1990",1990,1975,2817.5,135.6523886295,14.2434904041331
"1990/1991",1991,2127,2620,132.149691995203,12.6607074206431
"1991/1992",1992,2197,3377.5,148.433101399639,12.7136383699428
"1992/1993",1993,2116,2663.5,130.551569180091,12.6800234579472
"1993/1994",1994,1959,2883.5,136.163873571715,12.358466861361
"1994/1995",1995,2159,2540,130.527696291935,13.6071932485441
"1995/1996",1996,2151,2300,122.043040395,11.1076524903464
"1996/1997",1997,2044,2879,138.958305505655,12.0244574348644
"1997/1998",1998,1769,2794,137.075570655831,13.7262970194669
"1998/1999",1999,1997,2834,135.37101608414,12.9952828848629
"1999/2000",2000,1630,2642.5,132.799219221025,13.7590843559649
"2000/2001",2001,2196,2621,130.490008190708,13.7108489066046
"2001/2002",2002,1554,2698,135.884124382045,14.2026177635372
"2002/2003",2003,1958,2630.5,132.521552460373,12.8264621339194
"2003/2004",2004,2386,2662.5,132.552095644192,12.6932862577217
"2004/2005",2005,2023,2305,118.78106085476,12.7301885511656
"2005/2006",2006,2076,2147.5,119.322876086429,11.9345281915915
"2006/2007",2007,1729,2743,134.777193751426,15.639646033304
"2007/2008",2008,2175,3103,139.221014095216,13.2367838981557
"2008/2009",2009,1905,2533,130.215968887837,12.4069574263149
"2009/2010",2010,1992,2008,116.837593851079,11.8790564947182
"2010/2011",2011,2034,2552,128.196033386707,12.249929127938
"2011/2012",2012,1845,2815.5,137.327603020461,13.2289904710998
"2012/2013",2013,2046,2469,126.982683011226,11.7010376307727
"1950/1951",1951,2165,3266,143.865445768867,11.6233332299938
"1951/1952",1952,2807,3201,140.812833221179,12.8315491654294
"1952/1953",1953,1988,2431,123.621640873344,11.1692216049238
"1953/1954",1954,1895,2563.5,129.530702463967,12.02632064237
"1954/1955",1955,2147,2561,129.500673132612,11.5566508415471
"1955/1956",1956,1920,2564,130.661664778097,10.3416900661525
"1956/1957",1957,1779,2711,130.472177875575,13.1243394857519
"1957/1958",1958,2303,2883,139.530533626116,11.4043395241968
"1958/1959",1959,1968,2660.5,131.710825705369,12.8782545855919
