"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,2693,2183.5,122.407814612687,4.92539895094162
"1952/1953",1953,2385,2514.5,129.785161127188,3.24695747459465
"1953/1954",1954,2602,2668,136.238808633252,4.36294801568806
"1954/1955",1955,2288,2281,129.53736706508,3.73761784098603
"1955/1956",1956,2400,2386.5,125.245742502157,2.65619712372796
"1956/1957",1957,2695,3016.5,146.492783695111,5.37257063463067
"1957/1958",1958,2651,2531.5,134.980603766473,3.62752350382419
"1958/1959",1959,2711,2726,137.207172718446,5.27426875003543
"1959/1960",1960,2568,2818,137.851081766003,4.9468308753452
"1960/1961",1961,2504,2746,139.058504154433,5.9699998665601
"1961/1962",1962,2615,2335.5,123.022795053571,4.07834896544557
"1962/1963",1963,1667,2096.5,118.563468739268,1.82591977050827
"1963/1964",1964,2705,2571,134.579389190783,3.92507033480305
"1964/1965",1965,2745,2384,127.067891564462,3.39627350899303
"1965/1966",1966,2633,2427.5,133.00721947615,4.40547159964324
"1966/1967",1967,2952,2892.5,137.872719123588,4.92490555029714
"1967/1968",1968,2328,1950.5,117.681517336476,4.41861492471044
"1968/1969",1969,2206,2026,119.985372907213,3.57507067480792
"1969/1970",1970,2482,2551,130.277059203976,2.93016502884533
"1970/1971",1971,2944,2907.5,137.860732710282,4.29485839456847
"1971/1972",1972,3064,2927,147.387887230203,4.62251163376801
"1972/1973",1973,3335,2696,140.144663323348,3.90929236545069
"1973/1974",1974,3394,3563,154.6855152291,4.94627347434783
"1974/1975",1975,3224,3141,147.790571857454,5.06752347163768
"1975/1976",1976,2685,2597,128.76297973241,3.84737080602334
"1976/1977",1977,2824,2918,140.719934577851,4.72792442262454
"1977/1978",1978,2543,2608,133.812566981093,4.77990555353814
"1978/1979",1979,2518,2298.5,123.085600100509,2.95155653780115
"1979/1980",1980,2820,2640.5,137.044753243561,4.52288722284925
"1980/1981",1981,2404,2343.5,129.69916423533,4.10155651209665
"1981/1982",1982,2637,2815.5,143.83915213103,3.52816029849796
"1982/1983",1983,2489,2711.5,138.276402551914,5.14773573399574
"1983/1984",1984,2914,2558.5,138.160335342741,3.96187784571743
"1984/1985",1985,2063,2089.5,119.868668886012,3.60540086280924
"1985/1986",1986,2463,2423.5,125.913886095598,2.76702824003889
"1986/1987",1987,2201,2258,125.637686809583,3.66837255951492
"1987/1988",1988,3167,3198,149.610362655487,4.9897886208639
"1988/1989",1989,2875,3011.5,145.501601443018,5.5230659142857
"1989/1990",1990,2787,3005.5,143.525444308413,6.16240552263686
"1990/1991",1991,2496,2676.5,136.948192501712,4.62860838710858
"1991/1992",1992,3337,3304.5,145.088384699187,4.72568064554651
"1992/1993",1993,2530,2487.5,133.7813984359,4.66176876372587
"1993/1994",1994,2773,3046.5,145.740109507186,4.15573103918764
"1994/1995",1995,2532,2499.5,129.192255116378,5.43325459553843
"1995/1996",1996,2160,2019.5,120.785773845764,3.26995297855405
"1996/1997",1997,2737,2878.5,142.957145570023,3.97653292998549
"1997/1998",1998,2605,3040.5,139.563430715648,5.5622640266171
"1998/1999",1999,2835,2932.5,141.545806498803,4.66870272583504
"1999/2000",2000,2627,3181,146.763173572721,5.44711255430388
"2000/2001",2001,2524,2564,131.497826672287,5.62955176096216
"2001/2002",2002,2620,3272,149.674487189314,5.96745269680571
"2002/2003",2003,2532,2654.5,138.722923941362,4.82957536374869
"2003/2004",2004,2394,2344,135.014615588903,4.66708909756036
"2004/2005",2005,2280,2386.5,124.721981428151,4.3996225431702
"2005/2006",2006,2152,2156,125.707836124316,3.59186312726277
"2006/2007",2007,2971,3016.5,140.521318527245,7.15917436828187
"2007/2008",2008,2798,2891,144.501445404237,4.78561022167177
"2008/2009",2009,2564,2607,137.401477681594,4.05346689053003
"2009/2010",2010,1897,1819.5,106.833862033491,3.55757067519908
"2010/2011",2011,2567,2656,133.414534956489,4.03801877766777
"2011/2012",2012,2775,2930.5,137.744196312465,5.01140833869052
"2012/2013",2013,2237,2258.5,127.167645985133,3.32655652941925
