"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1955/1956",1956,2469,2479,125.826148271145,7.37373234130914
"1956/1957",1957,2535,2916.5,142.068910353663,9.87806592870258
"1957/1958",1958,2669,2807,141.401454744102,8.29523577540234
"1958/1959",1959,2793,2939.5,139.533450340756,9.94158007822632
"1959/1960",1960,2559,2962,143.23638644673,9.59607970947618
"1960/1961",1961,2326,2752,136.521974086527,10.3879244078724
"1961/1962",1962,2650,2367,125.359474839538,8.69478765326411
"1962/1963",1963,1730,2088.5,114.421992163184,6.55040090874206
"1963/1964",1964,2668,2769.5,136.427655895018,8.24638490396346
"1964/1965",1965,2732,2703.5,136.711557403835,8.15794804262191
"1965/1966",1966,2664,2723,134.590123443459,9.24488198059119
"1966/1967",1967,2807,2996.5,139.423385654178,9.3934432980253
"1967/1968",1968,2569,2184,122.290612043941,8.94262901985659
"1968/1969",1969,2349,2188,121.150537140789,8.19589615498125
"1969/1970",1970,2634,2663.5,133.182754250011,7.65096692187835
"1970/1971",1971,2903,2752,136.275007558696,8.69620274757211
"1971/1972",1972,3047,3004,144.657565484497,9.16046939057433
"1972/1973",1973,3095,2739.5,143.945585304641,8.28216973795854
"1973/1974",1974,3277,3623,153.867083627967,9.50511782383107
"1974/1975",1975,3159,3108.5,145.024451258026,9.37292443055941
"1975/1976",1976,2757,2735.5,133.010046167321,8.32086847037374
"1976/1977",1977,2701,2949.5,142.711413605845,9.1240329266886
"1977/1978",1978,2712,2788.5,139.104701850394,9.13707537922727
"1978/1979",1979,2552,2439.5,127.822633281944,7.48181598226294
"1979/1980",1980,2856,2916.5,140.479539560501,9.32476516154993
"1980/1981",1981,2388,2303.5,131.849971927282,8.60021218367993
"1981/1982",1982,2733,2964,142.693070973444,8.18455181561217
"1982/1983",1983,2499,2700,139.232434210501,9.70471687597346
"1983/1984",1984,3195,2867,140.552868528329,8.6843661148311
"1984/1985",1985,2093,2175.5,119.385936924158,8.22688672032629
"1985/1986",1986,2520,2543,124.959217143671,7.51910371727855
"1986/1987",1987,2150,2364.5,125.81347994123,8.43327822514704
"1987/1988",1988,3022,3277,147.995348602504,9.77394355526588
"1988/1989",1989,2608,2968.5,142.034480046856,10.2205659210471
"1989/1990",1990,2766,3064,141.817293689932,10.6430894965086
"1990/1991",1991,2460,2653,137.911273313563,9.28025933829101
"1991/1992",1992,3186,3425.5,152.067633092939,9.39232384548588
"1992/1993",1993,2566,2586,133.441642276675,9.56205178482265
"1993/1994",1994,2397,3101,144.879777977578,9.21665084914673
"1994/1995",1995,2579,2686.5,129.891522795375,10.5557781777055
"1995/1996",1996,2281,2247,122.24779883506,8.66438958945601
"1996/1997",1997,2533,2816.5,140.522473254494,8.95721689268138
"1997/1998",1998,2532,3009.5,142.238663303916,10.1537734697098
"1998/1999",1999,2802,2982.5,141.591751208211,9.28837254565684
"1999/2000",2000,2630,3330,149.81291156953,9.99701866765065
"2000/2001",2001,2425,2630.5,135.583960634474,10.3305423336833
"2001/2002",2002,2172,3079.5,145.387235682053,10.4312498786021
"2002/2003",2003,2493,2662.5,135.448335769627,9.92141498433742
"2003/2004",2004,2436,2585.5,136.223165893719,9.63502337057756
"2004/2005",2005,2220,2341.5,124.394162841639,9.12412726630914
"2005/2006",2006,2258,2339,128.279941804179,8.80629708473395
"2006/2007",2007,2692,3006.5,139.655886049978,11.993844183298
"2007/2008",2008,2621,2990.5,144.84314801078,9.56945999176132
"2008/2009",2009,2249,2579,132.277811300716,8.90431595046759
"2009/2010",2010,2015,1964.5,113.304517673809,8.75308953875342
"2010/2011",2011,2512,2663,132.928467303844,9.38716971325987
"2011/2012",2012,2667,3062.5,139.721873951793,9.79230036236731
"2012/2013",2013,2409,2314.5,127.125646261336,8.24997634245171
