"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,973,571.5,52.2147751399191,-3.21070415358728
"1952/1953",1953,1622,1139,96.6522043844587,-4.58153291646268
"1953/1954",1954,993,548,63.08468210998,-3.31511785042964
"1954/1955",1955,991,600.5,65.3000395848931,-3.6197169002251
"1955/1956",1956,732,444.5,55.7298825008085,-4.98157265860622
"1956/1957",1957,1283,842.5,83.6383178922844,-3.19617917384285
"1957/1958",1958,870,565.5,64.0765866866659,-3.76808953841814
"1958/1959",1959,1234,715,75.5288931353923,-2.40641504055205
"1959/1960",1960,913,504,61.2861479326379,-3.44544593237795
"1960/1961",1961,1381,945,80.1810714123916,-2.56823107467103
"1961/1962",1962,887,583.5,43.8293452076608,-4.00374991050921
"1962/1963",1963,1178,732.5,70.1422368618083,-5.02686309518802
"1963/1964",1964,950,489,61.085829003256,-2.6766666068385
"1964/1965",1965,885,671.5,60.4585188238322,-4.59912725569206
"1965/1966",1966,1021,789.5,60.4387516300484,-3.40014143343488
"1966/1967",1967,1087,857.5,74.2547647330178,-4.00474047652481
"1967/1968",1968,1279,987.5,66.1898763219716,-3.01894359449318
"1968/1969",1969,937,808.5,50.9866919887242,-3.58224048596842
"1969/1970",1970,900,608,59.0259508435951,-4.61926876467582
"1970/1971",1971,1178,800,63.0177651633836,-3.53481124174553
"1971/1972",1972,1080,614,64.316323833695,-2.05173704334198
"1972/1973",1973,815,495,59.3782630260221,-3.83976406511798
"1973/1974",1974,660,241.5,54.4015417506727,-2.66849050639232
"1974/1975",1975,863,523.5,60.4032178757483,-3.92780651598027
"1975/1976",1976,1066,680,61.6403681670885,-3.1296008690151
"1976/1977",1977,1222,905.5,72.6850888305308,-3.24292445581688
"1977/1978",1978,1173,698,75.1870901913216,-3.3034433223887
"1978/1979",1979,877,631,56.6952865960945,-3.4012970937864
"1979/1980",1980,722,450,53.4140508305682,-3.9843426339477
"1980/1981",1981,1207,878,72.2600960541939,-4.05981123001086
"1981/1982",1982,1091,639,65.4212733145644,-4.42132065589276
"1982/1983",1983,1355,869,80.8002453465912,-2.73577824073738
"1983/1984",1984,1235,811.5,61.3803523904953,-4.27795765085907
"1984/1985",1985,938,635.5,70.4239185223672,-3.73665085987557
"1985/1986",1986,1019,704.5,64.2154760194458,-4.03438670227726
"1986/1987",1987,1245,855.5,68.2870600075477,-3.62643859818806
"1987/1988",1988,1071,793.5,65.0232826315074,-2.49288726822329
"1988/1989",1989,1568,908.5,94.6391125184319,-1.23679242518572
"1989/1990",1990,1234,845,78.0048817429063,-1.39422166694992
"1990/1991",1991,1080,592.5,67.6183032267574,-3.01040087610852
"1991/1992",1992,1126,647.5,71.4331680514053,-2.97107974579776
"1992/1993",1993,1535,949,83.2744370388084,-2.62580182810121
"1993/1994",1994,1494,946.5,86.5492415883034,-2.87400936972315
"1994/1995",1995,1011,792,65.5366094365742,-2.77238201350413
"1995/1996",1996,1272,737,63.3680263170076,-3.01619711568133
"1996/1997",1997,1186,694,77.9710301841079,-2.43745277570736
"1997/1998",1998,1323,778.5,82.739503432263,-2.37198107905756
"1998/1999",1999,1147,807,73.28429156247,-3.67075463493337
"1999/2000",2000,1307,860,76.4109783965423,-3.07863842883965
"2000/2001",2001,995,793.5,65.9731054053806,-2.48719334063331
"2001/2002",2002,1505,853.5,85.8780138584669,-2.23587259153379
"2002/2003",2003,1203,681,71.2692829128567,-3.06358483718392
"2003/2004",2004,1314,1002.5,75.3878627897981,-3.40751166092538
"2004/2005",2005,1459,1068,73.2545558478889,-3.27573105885718
"2005/2006",2006,1543,1186.5,89.0819727259543,-3.82035368819334
"2006/2007",2007,1332,985.5,84.3444605564665,-0.201910372845442
"2007/2008",2008,1195,786.5,72.5311093022712,-2.98262904131427
"2008/2009",2009,1142,765.5,70.4732932227268,-3.22240558835098
"2009/2010",2010,1065,738.5,63.5147610645266,-3.8679716116573
"2010/2011",2011,1636,1168,90.3666194725966,-2.81346691824619
"2011/2012",2012,1293,957,86.1286177944749,-2.49685440428485
"2012/2013",2013,1221,852,67.6427903009782,-3.25320747445496
