"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1953/1954",1954,2565,2350,126.085434101907,4.91596693830688
"1954/1955",1955,2083,2002.5,122.016869292284,4.78169807338349
"1955/1956",1956,2357,2066,116.148296615483,3.85218307954377
"1956/1957",1957,2481,2469.5,133.818916971227,6.05103766765305
"1957/1958",1958,2688,2368,129.051797582154,4.73297165937827
"1958/1959",1959,2619,2279.5,129.537248728711,6.56650935424457
"1959/1960",1960,2535,2507,128.351673567727,5.84424876271716
"1960/1961",1961,2217,2155.5,119.707195143096,7.23226405634492
"1961/1962",1962,2294,1768,111.136165392377,5.39136787107706
"1962/1963",1963,1690,1894,104.735640965987,3.01268867896167
"1963/1964",1964,2359,2147.5,114.404922329314,4.63549292119036
"1964/1965",1965,2469,2140,121.999940673235,4.86047165652842
"1965/1966",1966,2323,2185,121.802270846538,6.32485841624966
"1966/1967",1967,2503,2312.5,124.252645286308,6.51879709116008
"1967/1968",1968,2229,1807.5,110.383669691066,6.05086847640871
"1968/1969",1969,2057,1901.5,110.966483674914,4.87316033549009
"1969/1970",1970,2249,2076.5,114.629071769209,4.34589619633197
"1970/1971",1971,2637,2289,126.619737786613,5.39016504091527
"1971/1972",1972,2670,2414.5,122.69552220142,6.30300462100777
"1972/1973",1973,2518,2065.5,122.255318757294,4.36245279973549
"1973/1974",1974,3544,3120.5,144.914090000317,6.63688671116208
"1974/1975",1975,3148,2691,137.888729329632,6.17742917426194
"1975/1976",1976,2556,2377.5,121.273237261199,5.38093891391802
"1976/1977",1977,2556,2503.5,130.818871414179,6.54915086406652
"1977/1978",1978,2624,2392.5,129.756161535055,6.02622634745291
"1978/1979",1979,2724,2442.5,131.339233230104,5.02490561511719
"1979/1980",1980,2655,2508.5,131.840719434636,6.18563373161244
"1980/1981",1981,1932,1795.5,114.198694799566,5.48488201993026
"1981/1982",1982,2613,2614,132.905610462279,4.79129712977271
"1982/1983",1983,2226,2292.5,125.531796861269,6.78016500984635
"1983/1984",1984,2598,2154,124.888928167462,5.24136145224908
"1984/1985",1985,2224,1943,114.239531844377,4.73049524433928
"1985/1986",1986,2431,2168.5,119.939311656829,4.92834901350181
"1986/1987",1987,2269,2140.5,118.519231883299,4.73514147065053
"1987/1988",1988,2818,2599.5,133.805393936728,6.5656102489409
"1988/1989",1989,2465,2526,131.558022250762,7.22945745263407
"1989/1990",1990,2533,2524.5,130.626843370949,7.10733481385429
"1990/1991",1991,2405,2226,126.191255172067,5.99816031034438
"1991/1992",1992,3029,2729.5,137.125076753711,5.89683092116627
"1992/1993",1993,2303,2226.5,125.798500017352,6.13521219407349
"1993/1994",1994,2681,2957,142.067292914839,6.55172161872604
"1994/1995",1995,2225,2103.5,118.400053755109,7.27028292341966
"1995/1996",1996,1912,1607.5,107.958376890848,4.81237085150913
"1996/1997",1997,2667,2454,130.32842021202,5.65002352567302
"1997/1998",1998,2236,2480.5,128.999340665988,7.03912726820903
"1998/1999",1999,2583,2450,132.47256610283,6.12945747722098
"1999/2000",2000,2619,2747,133.693754925025,6.86255859911109
"2000/2001",2001,2428,2230,127.681560901746,7.17938669903626
"2001/2002",2002,2509,2943,138.800298273288,6.90214613919533
