"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1954/1955",1955,2371,2451.5,132.98231657379,7.73761784098603
"1955/1956",1956,2393,2525,129.165198615918,6.65619712372796
"1956/1957",1957,2538,3063,144.845078209438,9.37257063463067
"1957/1958",1958,2730,2730,139.363678485196,7.62752350382419
"1958/1959",1959,2679,2870,135.32113814523,9.27426875003543
"1959/1960",1960,2374,2936,142.178718238704,8.9468308753452
"1960/1961",1961,2334,2819.5,137.630612995622,9.9699998665601
"1961/1962",1962,2642,2574.5,126.719376243697,8.07834896544557
"1962/1963",1963,1583,2090,118.930713886633,5.82591977050827
"1963/1964",1964,2680,2806,141.675548258323,7.92507033480305
"1964/1965",1965,2847,2714,134.825584448138,7.39627350899303
"1965/1966",1966,2614,2624.5,134.552258806922,8.40547159964324
"1966/1967",1967,2849,3103.5,141.393248409362,8.92490555029714
"1967/1968",1968,2466,2186.5,122.046115828266,8.41861492471044
"1968/1969",1969,2334,2169,120.879371379918,7.57507067480792
"1969/1970",1970,2522,2732,135.932727685471,6.93016502884533
"1970/1971",1971,2844,3086.5,140.25290614142,8.29485839456847
"1971/1972",1972,3020,3219,147.771223261736,8.62251163376801
"1972/1973",1973,3467,3165,146.864483258879,7.90929236545069
"1973/1974",1974,3109,3725,156.28271066062,8.94627347434783
"1974/1975",1975,3120,3368,150.454703464349,9.06752347163768
"1975/1976",1976,2643,2743.5,133.977136089752,7.84737080602334
"1976/1977",1977,2667,3029.5,142.003091619246,8.72792442262454
"1977/1978",1978,2476,2792.5,139.022520366583,8.77990555353814
"1978/1979",1979,2585,2522.5,132.302540423327,6.95155653780115
"1979/1980",1980,2781,2907,139.131664345082,8.52288722284925
"1980/1981",1981,2461,2496.5,135.467266552575,8.10155651209665
"1981/1982",1982,2628,2954.5,146.459430160642,7.52816029849796
"1982/1983",1983,2412,2796.5,138.381709033319,9.14773573399574
"1983/1984",1984,2959,2862.5,139.228179330982,7.96187784571743
