"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,2634,2388,127.697807822216,5.50976513506311
"1952/1953",1953,2506,2270,120.517797262584,4.51978763482393
"1953/1954",1954,2451,2689,132.636467894303,4.70941027209497
"1954/1955",1955,2198,2163,129.467623660924,4.46617914545613
"1955/1956",1956,2293,2332,122.665968515447,3.20800462313119
"1956/1957",1957,2389,2735.5,140.86896455482,5.59346685610835
"1957/1958",1958,2660,2802.5,140.045393142909,4.20903292478871
"1958/1959",1959,2583,2556.5,135.298785958728,5.45382063281459
"1959/1960",1960,2497,2763,138.265664829367,5.34239424678536
"1960/1961",1961,2196,2405.5,127.320774551859,6.38957532887997
"1961/1962",1962,2527,2176,123.450855014182,4.79405649661807
"1962/1963",1963,1610,1888.5,108.158396342681,2.17103768732258
"1963/1964",1964,2456,2479.5,130.115501906219,3.8907041383881
"1964/1965",1965,2658,2614,138.677681454999,4.42540084448081
"1965/1966",1966,2589,2547.5,131.660697011124,5.33853761652344
"1966/1967",1967,2544,2650.5,131.553805235775,5.78014138023773
"1967/1968",1968,2464,2118.5,120.581833067822,5.26624401374567
"1968/1969",1969,2212,2208,123.820769878767,4.1439150017159
"1969/1970",1970,2333,2306.5,125.27114134983,3.56606124104704
"1970/1971",1971,2619,2502,131.943372647371,4.64051876420085
"1971/1972",1972,2708,2727.5,140.828609967452,5.26258204199654
"1972/1973",1973,2829,2646,140.584453058901,4.25110839554636
"1973/1974",1974,3045,3513.5,153.116126774674,5.88860835894538
"1974/1975",1975,3068,3226,145.492240692694,5.95405647069005
"1975/1976",1976,2572,2655,129.599464819652,4.82823932870016
"1976/1977",1977,2626,2775.5,139.693128322411,5.61846685554955
"1977/1978",1978,2528,2704,135.697377450786,5.39509421903289
"1978/1979",1979,2583,2534,132.469841840803,3.67997633284046
"1979/1980",1980,2642,2790,139.206275851988,5.52802804545303
"1980/1981",1981,2066,2019,120.660866814125,4.74648574296438
"1981/1982",1982,2418,2833,138.283959707182,4.19214613271332
"1982/1983",1983,2219,2406,132.10376433083,6.09679231655626
"1983/1984",1984,3083,2717.5,138.185576032383,4.47032853857802
"1984/1985",1985,2003,2028,117.716633120526,4.09363198397189
"1985/1986",1986,2390,2691,128.31057293934,4.09558953109795
"1986/1987",1987,2065,2328.5,127.86773962486,4.74830178065964
"1987/1988",1988,2802,3107.5,148.037003454411,5.984577331023
"1988/1989",1989,2400,2720.5,137.007551736838,6.41169796989493
"1989/1990",1990,2528,2827,135.834439000072,6.77566022591068
"1990/1991",1991,2211,2414,133.441776168023,5.49403289606672
"1991/1992",1992,2943,3136,142.501109311128,5.21504683179142
"1992/1993",1993,2271,2473,130.521981664097,5.64245270407003
"1993/1994",1994,2323,3026.5,142.201110443458,5.72207534379976
"1994/1995",1995,2529,2468,126.405645276011,6.53676872181636
"1995/1996",1996,2294,2057.5,122.792597437127,4.53551633054819
"1996/1997",1997,2400,2555,133.523584519117,5.02417441600284
"1997/1998",1998,2043,2647.5,138.451978792122,6.36450457472337
"1998/1999",1999,2502,2844,137.456348304753,5.74952817337482
"1999/2000",2000,2287,3036,144.325350488902,6.40762896475955
"2000/2001",2001,2246,2504,133.209542052476,6.61714607851035
"2001/2002",2002,1964,2854.5,140.337928903201,6.39509419668114
"2002/2003",2003,2364,2496.5,137.547345340099,6.07436307177457
"2003/2004",2004,2285,2379,135.738300002822,5.77828625582176
"2004/2005",2005,2179,2126.5,123.366751652881,5.58599044118112
"2005/2006",2006,2049,2126.5,122.751183072725,4.77917442147901
"2006/2007",2007,2463,2787,131.178681269066,8.34419792670019
"2007/2008",2008,2442,2750.5,143.475273246489,5.73164306437605
"2008/2009",2009,2129,2393,127.571925560111,5.09436309367928
"2009/2010",2010,1927,1841.5,111.501837811452,5.03599045347458
"2010/2011",2011,2311,2463.5,129.186638474743,5.5442923289056
"2011/2012",2012,2458,2841,137.912435120251,5.75119705454932
"2012/2013",2013,2258,2275.5,125.622972924523,4.80226404360443
