"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,2836,2454,132.570307714447,5.77244118552987
"1952/1953",1953,2344,2709.5,139.738019951863,4.12214613427795
"1953/1954",1954,2470,2775.5,137.935240641657,5.04419800046093
"1954/1955",1955,2248,2410,132.721689845525,4.71601404553227
"1955/1956",1956,2342,2557.5,132.334613059204,3.60814545925777
"1956/1957",1957,2529,3116,149.100712901431,6.33702816024317
"1957/1958",1958,2723,2739,141.896616977555,4.61985838730415
"1958/1959",1959,2426,2668.5,131.681521388567,5.92306590534501
"1959/1960",1960,2379,2943,141.675051725353,5.76753508235315
"1960/1961",1961,2415,2802,138.022184342336,6.62629702170204
"1961/1962",1962,2645,2617.5,131.687535623393,4.75349045978894
"1962/1963",1963,1653,2071,115.143589240594,2.55523579194263
"1963/1964",1964,2497,2728,138.213047144034,4.46110318667155
"1964/1965",1965,2803,2680.5,136.493076139275,4.60466970839836
"1965/1966",1966,2462,2637,133.093771988555,4.87917441924384
"1966/1967",1967,2850,3267.5,144.374081454526,5.95818382908836
"1967/1968",1968,2550,2244.5,122.525340242016,5.33115011558129
"1968/1969",1969,2319,2178,124.6683286536,4.18155651030851
"1969/1970",1970,2516,2610.5,135.15851069228,3.52681595890537
"1970/1971",1971,2821,3116.5,140.299938007366,5.13049516834336
"1971/1972",1972,3034,3112,147.913995254006,5.37525809581606
"1972/1973",1973,3314,3234.5,147.950776431875,4.80455177940235
"1973/1974",1974,3137,3726.5,158.091458020029,5.83205175643594
"1974/1975",1975,3185,3445.5,152.650794838566,5.84400930333847
"1975/1976",1976,2677,2721,131.636649489622,4.41593886843222
"1976/1977",1977,2707,3072.5,145.714514090193,5.39591969071255
"1977/1978",1978,2460,2784,137.909437420926,5.42346685990814
"1978/1979",1979,2442,2400.5,125.707026108088,3.559150863843
"1979/1980",1980,2701,2822,139.958346355448,5.03849753996296
"1980/1981",1981,2327,2495,133.044485318521,5.05176875500869
"1981/1982",1982,2639,2821.5,143.340223866103,4.13856122825066
"1982/1983",1983,2462,2858.5,141.371520622855,6.07893854337042
"1983/1984",1984,2967,2878,145.832453330464,4.83058674648806
"1984/1985",1985,2199,2198,121.859054152422,4.28311311181213
"1985/1986",1986,2343,2735,132.411780005372,3.79938670752992
"1986/1987",1987,2075,2457.5,131.985154662073,4.55863197357833
"1987/1988",1988,2924,3492.5,153.962831799293,6.09572756328039
"1988/1989",1989,2737,3145.5,144.089096478827,6.4427121201451
"1989/1990",1990,2586,3132.5,145.565964095644,7.1778771980525
"1990/1991",1991,2405,2764,138.165013508426,5.60360836531563
"1991/1992",1992,3066,3618.5,149.377741944333,5.57328626040387
"1992/1993",1993,2492,2702,135.525637672944,5.62775930817204
"1993/1994",1994,2622,3126.5,146.042868128816,5.05509422663248
"1994/1995",1995,2447,2652,133.630644220084,6.34169797145955
"1995/1996",1996,2131,2091.5,120.421688319838,3.52894358309379
"1996/1997",1997,2571,2919.5,143.222062443278,4.60936310451987
"1997/1998",1998,2452,3150.5,147.190906103104,6.30367910438481
"1998/1999",1999,2605,3048,144.979135503605,5.6153772329771
"1999/2000",2000,2395,3193.5,146.622231009723,6.39652567862275
"2000/2001",2001,2356,2545.5,133.849926485192,5.93212250891616
"2001/2002",2002,2460,3108.5,147.071631463011,6.78844324449288
"2002/2003",2003,2408,2662.5,140.228017244181,5.15037724337066
"2003/2004",2004,2590,2645,139.911934680202,5.61598578996589
"2004/2005",2005,2269,2454,127.268121288704,5.7147168533982
"2005/2006",2006,2151,2343,132.224005594313,5.13768856440899
"2006/2007",2007,2427,3165.5,143.261852954189,8.41832528353388
"2007/2008",2008,2633,3144,148.330326040042,6.00910784690663
"2008/2009",2009,2346,2670,132.572807400493,5.26216969370209
"2009/2010",2010,1934,1989,111.291205163128,4.74983479949329
"2010/2011",2011,2453,2699.5,135.477383132584,5.02757064234202
"2011/2012",2012,2459,3069.5,142.329613932702,6.03657263502514
"2012/2013",2013,2411,2533,132.459292604348,4.54207537017481
