"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,2941,2455.5,133.199609869622,5.0622299337987
"1952/1953",1953,2602,2804,136.541071014732,3.74490557667219
"1953/1954",1954,2649,2673.5,128.140648946379,4.08082538048456
"1954/1955",1955,2458,2389,125.654524533671,3.48709897866104
"1955/1956",1956,2695,2514.5,124.235577256327,2.79678397504569
"1956/1957",1957,2945,3159.5,149.577302941319,5.15577818664617
"1957/1958",1958,2825,2505.5,133.412493371812,3.41285369730168
"1958/1959",1959,2801,2919,137.702876413874,5.13632063991127
"1959/1960",1960,2801,2987,142.656869048745,4.28147877754093
"1960/1961",1961,2598,2735.5,137.098458249364,5.63922157206678
"1961/1962",1962,2874,2722,130.365119070951,4.2436791504294
"1962/1963",1963,1920,2245,114.657498588717,1.97481127661424
"1963/1964",1964,2646,2461,127.85838428382,3.89725343401636
"1964/1965",1965,2893,2588,132.1114797459,4.09558953109795
"1965/1966",1966,2791,2490,125.356460782163,3.45445746995667
"1966/1967",1967,3094,3321.5,146.560659618986,5.13063667777416
"1967/1968",1968,2580,2366.5,122.170772131337,4.81549285011182
"1968/1969",1969,2131,1928,112.913338490772,3.31549520891177
"1969/1970",1970,2392,2258,124.584539679517,2.16101410264097
"1970/1971",1971,2988,3216.5,142.885129673068,4.40426876948145
"1971/1972",1972,3075,2977.5,141.000469573739,4.63941304184094
"1972/1973",1973,3538,3368,150.345590520787,4.8934197019443
"1973/1974",1974,3582,3984.5,159.221370968344,5.03787724588523
"1974/1975",1975,3341,3413,151.396792642527,5.20474044970272
"1975/1976",1976,2654,2550,132.297792596988,3.68640836830658
"1976/1977",1977,2917,2929.5,141.886487854108,4.25047160310776
"1977/1978",1978,2683,2620.5,131.604338009151,4.34804235564387
"1978/1979",1979,2519,2348,118.186395016388,2.81391503144372
"1979/1980",1980,2545,2289,131.505978580908,3.33467128696663
"1980/1981",1981,2593,2509,128.954105653088,4.08247632384388
"1981/1982",1982,2625,2700,135.095763530272,2.92075465169718
"1982/1983",1983,2713,2970.5,142.711074588056,5.34469327676321
"1983/1984",1984,2873,2537.5,133.579111069962,3.92901399668673
"1984/1985",1985,2413,2195.5,120.194835605115,3.04884427147566
"1985/1986",1986,2491,2615.5,126.187581670559,2.86115559642555
"1986/1987",1987,2161,2428.5,127.218628412458,3.38221690553363
"1987/1988",1988,3138,3381,153.504899086026,5.14406091788513
"1988/1989",1989,3000,3326,148.765767200731,5.77594326712402
"1989/1990",1990,2801,3342,148.185484343474,6.19488193700529
"1990/1991",1991,3052,3117.5,140.891233989603,4.77122630844912
"1991/1992",1992,3453,3692,151.289400617364,5.16882617554754
"1992/1993",1993,2982,2759,138.135706163355,4.48544801294997
"1993/1994",1994,3027,3237,145.864553185536,4.08959896519411
"1994/1995",1995,2823,2654,129.388680928593,5.0699527168664
"1995/1996",1996,2015,1664.5,107.876359836609,2.43800464034203
"1996/1997",1997,2925,2842,142.329514285469,3.96422160950595
"1997/1998",1998,2761,3268.5,146.139753926803,5.43726402941107
"1998/1999",1999,2737,3088,146.761749944392,4.52646216297663
"1999/2000",2000,2789,3426.5,148.260807052858,5.6338026909761
"2000/2001",2001,2684,2437,130.380179762828,5.04889139658244
"2001/2002",2002,2999,3382,147.899508296814,5.78268854999212
"2002/2003",2003,2837,2950,140.902084504764,3.48441029947585
"2003/2004",2004,2634,2956.5,142.836788336844,4.9670186683212
"2004/2005",2005,2503,2482.5,130.373772316168,5.15393856404578
"2005/2006",2006,2201,2427,129.77321622482,4.23898575430789
"2006/2007",2007,2929,3539,150.459390164569,7.73141492152903
"2007/2008",2008,3024,3556.5,154.398862208145,5.70387311194512
"2008/2009",2009,2680,2898.5,137.599791491462,5.00643856734266
"2009/2010",2010,1751,1926.5,104.910751293821,3.60773576841742
"2010/2011",2011,2573,2732,135.433435506312,3.67915086116079
"2011/2012",2012,2621,3081.5,141.906622953824,5.29532852013783
"2012/2013",2013,2374,2470.5,124.758769185814,3.45507067749013
