"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,1183,895.5,68.6970804247583,-1.56497649084165
"1952/1953",1953,1647,1345.5,103.747251808903,-3.03181596996948
"1953/1954",1954,1283,828.5,75.3195340648901,-2.29110843935577
"1954/1955",1955,1210,809,80.8663029305838,-2.44837258678404
"1955/1956",1956,982,668,71.6546343752444,-3.71870883706817
"1956/1957",1957,1590,1143.5,100.113631307738,-1.94705184327245
"1957/1958",1958,1192,805,87.3604647504399,-2.49408013293221
"1958/1959",1959,1671,1223,103.493940742311,-0.732523568532482
"1959/1960",1960,1497,991.5,91.9119380776106,-1.71399057201796
"1960/1961",1961,1716,1383,100.599204028197,-0.726981115826177
"1961/1962",1962,1104,892,67.5509109354838,-2.28469334515954
"1962/1963",1963,1610,1201.5,92.4155507717249,-3.46356124333809
"1963/1964",1964,1442,860,85.8662340199308,-1.15399058453494
"1964/1965",1965,1113,807.5,79.9795806966111,-2.94169804745547
"1965/1966",1966,1342,1123,90.3534254979036,-1.64761788770117
"1966/1967",1967,1399,1109,96.0325928457798,-2.20139146022903
"1967/1968",1968,1457,1241.5,87.508030084309,-1.29089198992566
"1968/1969",1969,1252,1036,78.9956073134991,-1.82830184592672
"1969/1970",1970,1201,812,79.6404287295197,-3.02169804566733
"1970/1971",1971,1577,1123,93.5999598651031,-1.86566033565773
"1971/1972",1972,1756,1025,100.186608423528,-0.378661963367231
"1972/1973",1973,1146,750.5,79.6904282862508,-2.29497636379762
"1973/1974",1974,1246,657,85.3752975831428,-0.957264129546875
"1974/1975",1975,1362,794,86.2111618725386,-2.24606127055133
"1975/1976",1976,1335,988.5,81.8259176944308,-1.69068071338405
"1976/1977",1977,1554,1259.5,94.8758257029102,-1.34856129061202
"1977/1978",1978,1469,1024.5,93.0630925431125,-1.57974053072778
"1978/1979",1979,1264,890.5,86.1497731582353,-1.76478769640298
"1979/1980",1980,1017,656,75.3698177734196,-2.12633798064166
"1980/1981",1981,1379,1102,79.6685458989637,-2.56660371621684
"1981/1982",1982,1561,1086.5,95.6913110909652,-2.72212258066525
"1982/1983",1983,1626,1210.5,104.209944375637,-0.930400922600145
"1983/1984",1984,1485,1140.5,76.0008083149677,-2.55525815884797
"1984/1985",1985,1275,892,90.9706911309638,-1.88393863713597
"1985/1986",1986,1350,1024,84.20767846798,-2.41582541770021
"1986/1987",1987,1456,1091.5,87.9743596193082,-2.13988202764161
"1987/1988",1988,1325,1053,91.0667343179626,-0.951009368414645
"1988/1989",1989,2145,1483,119.684418398833,0.283089616313963
"1989/1990",1990,1531,1162,103.606649796897,0.119504714309994
"1990/1991",1991,1481,1039.5,93.5214096178211,-1.53249996574596
"1991/1992",1992,1547,954,95.8445183873336,-1.54657273538446
"1992/1993",1993,1784,1316,100.31542745943,-1.1029245036496
"1993/1994",1994,1892,1317,106.460775324107,-1.13794808777242
"1994/1995",1995,1281,1027,92.4716589384112,-1.12714620122141
"1995/1996",1996,1653,1164.5,92.7182667664491,-1.31615020532353
"1996/1997",1997,1534,1044,103.582689541536,-0.769551869591628
"1997/1998",1998,1630,1158,99.2923580246526,-0.696320739152999
"1998/1999",1999,1417,1032.5,89.2795487498074,-2.17127353637391
"1999/2000",2000,1772,1328,103.286636780678,-1.67568071371933
"2000/2001",2001,1284,1017,82.6225738984913,-0.597971684747499
"2001/2002",2002,2004,1382,111.369768112338,-0.875495263450023
"2002/2003",2003,1556,1025.5,91.5017695964093,-1.50749996630475
"2003/2004",2004,1467,1227,92.7357432164211,-1.81652578099373
"2004/2005",2005,1579,1345,80.7962758493066,-1.72087260304493
"2005/2006",2006,1673,1480.5,99.0812399522062,-2.33165089127977
"2006/2007",2007,1624,1255,101.136498491773,1.48134430651202
"2007/2008",2008,1665,1163,93.3829665413977,-1.48469480249524
"2008/2009",2009,1421,1078,83.4647328840999,-1.56573109707865
"2009/2010",2010,1409,1045,81.8780411492496,-2.19141504535768
"2010/2011",2011,1858,1487,105.148319821105,-1.17872638874775
"2011/2012",2012,1628,1224,95.924582416747,-1.13406100751561
"2012/2013",2013,1432,1121.5,86.3759083041352,-1.86874995823018
