"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,2591,2222,125.31869467897,5.10699519101408
"1952/1953",1953,2397,2174,121.425575395293,3.85738198925249
"1953/1954",1954,2558,2523,133.090095836141,4.03422160794133
"1954/1955",1955,2189,2074.5,128.57621240168,3.80459897156436
"1955/1956",1956,2318,2261.5,121.249774630814,2.72636144140849
"1956/1957",1957,2514,2690,140.741900356125,5.19976403471961
"1957/1958",1958,2738,2712,138.666164341083,3.76233482156564
"1958/1959",1959,2680,2480.5,136.464674517877,5.22950460009259
"1959/1960",1960,2558,2647,136.007223001301,4.76981209995916
"1960/1961",1961,2260,2403,129.138210811525,6.02327816725603
"1961/1962",1962,2431,2088.5,118.37985453514,4.36136782704413
"1962/1963",1963,1622,1859.5,107.346061650992,1.61665090726126
"1963/1964",1964,2476,2409.5,127.288415834087,3.48061025084079
"1964/1965",1965,2680,2526.5,135.438473174198,4.0583489658926
"1965/1966",1966,2549,2545.5,132.091011457328,5.07240554700026
"1966/1967",1967,2576,2590,133.521761293108,5.25040082604062
"1967/1968",1968,2389,2040.5,118.563153803543,4.75863839128872
"1968/1969",1969,2195,2146.5,120.547067620645,3.79132066997436
"1969/1970",1970,2336,2253.5,126.537807386526,3.0612263466706
"1970/1971",1971,2666,2485.5,131.220179785007,4.25801877275039
"1971/1972",1972,2660,2535.5,139.161419914886,4.82645529118135
"1972/1973",1973,2850,2504,139.130126307399,3.67316029525696
"1973/1974",1974,3249,3446,151.691936261637,5.38233478535582
"1974/1975",1975,3211,3128,146.048974261597,5.45339610452219
"1975/1976",1976,2593,2549.5,126.721011779879,4.11830976710353
"1976/1977",1977,2625,2703,139.567077034645,5.12294799870073
"1977/1978",1978,2513,2555.5,134.437715373054,4.90160366402552
"1978/1979",1979,2590,2504.5,131.623778409753,3.50943388382219
"1979/1980",1980,2654,2736.5,138.780536266844,5.16065716164563
"1980/1981",1981,2032,1990.5,122.524765482502,4.39132065656331
"1981/1982",1982,2511,2699.5,136.770980150771,3.54002350577997
"1982/1983",1983,2238,2354,130.748409236891,5.60462251623636
"1983/1984",1984,2971,2584,136.301347078325,3.9827698640298
"1984/1985",1985,2005,2003,120.167625432327,3.50153294060256
"1985/1986",1986,2492,2584.5,129.598052778286,3.32827822749398
"1986/1987",1987,2187,2268.5,125.447644349628,3.89731123364302
"1987/1988",1988,2902,3059.5,146.432351278379,5.45443649780215
"1988/1989",1989,2565,2726.5,138.522249566186,5.9507545839714
"1989/1990",1990,2657,2851.5,137.381006358383,6.16610835274277
"1990/1991",1991,2272,2350.5,129.562834894508,4.83238196745954
"1991/1992",1992,2966,3011.5,141.931720492952,4.77781679461592
"1992/1993",1993,2333,2437,128.494272416364,5.13139139473842
"1993/1994",1994,2446,2971,142.193080905965,5.17955177102045
"1994/1995",1995,2446,2367.5,126.620002387493,6.15919797553874
"1995/1996",1996,2164,1958,117.175618203573,3.91042244780651
"1996/1997",1997,2537,2478,133.715668143216,4.50681593700066
"1997/1998",1998,2180,2624,133.874940200609,5.61016496894266
"1998/1999",1999,2692,2830,140.457933157417,5.12558950807565
"1999/2000",2000,2487,3024,143.141907723388,5.74793414382413
"2000/2001",2001,2303,2459.5,132.055539560504,5.95599043291097
"2001/2002",2002,2160,2923,140.730096599315,5.79106119131441
"2002/2003",2003,2453,2446.5,134.303109838611,5.44073101046565
"2003/2004",2004,2417,2382,132.673483279053,5.01194824478174
"2004/2005",2005,2161,2102,125.576697260009,4.83787725035558
"2005/2006",2006,2049,2132,122.402277267588,3.95235840222394
"2006/2007",2007,2603,2773,133.902953025774,7.92672152093717
"2007/2008",2008,2505,2756,140.961582096069,5.31063368411499
"2008/2009",2009,2230,2380,128.9333949625,4.68403291417163
"2009/2010",2010,1964,1813.5,110.425322873744,4.57790084107217
"2010/2011",2011,2411,2514,130.925454247847,5.11264139515752
"2011/2012",2012,2536,2828.5,139.123250405066,5.51755856211896
"2012/2013",2013,2289,2314,127.605810240919,4.54910367190451
