"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,2609,1933.5,113.856012278636,4.18572760597221
"1952/1953",1953,2238,2107,119.148891994088,3.15193389181294
"1953/1954",1954,2379,2152,122.184851099611,2.10747636798857
"1954/1955",1955,2300,2068,122.151168453261,2.19721693202045
"1955/1956",1956,2474,2114.5,117.713137750849,1.7573473785606
"1956/1957",1957,2558,2613,140.173619313718,4.03686311731625
"1957/1958",1958,2696,2187.5,125.532373950592,2.76896220225981
"1958/1959",1959,2686,2476,129.039223233257,4.52391499322224
"1959/1960",1960,2925,2653,135.959696872992,2.9228168360784
"1960/1961",1961,2423,2461,127.181183903347,5.09683950871827
"1961/1962",1962,2545,2266.5,121.842647211912,3.65033010708801
"1962/1963",1963,1511,1863.5,105.529734399935,0.465094329226973
"1963/1964",1964,2480,2213.5,119.931238462799,2.45795769153924
"1964/1965",1965,2372,2046,119.265916413552,2.77445748515585
"1965/1966",1966,2500,2157.5,122.223580483849,2.61561314908366
"1966/1967",1967,2726,2678.5,134.247079685116,4.43290084431317
"1967/1968",1968,2343,1905,112.873499187552,4.30211257989663
"1968/1969",1969,1670,1577,101.008153190386,1.74488203647054
"1969/1970",1970,2137,1986,113.055104341378,0.932523564062134
"1970/1971",1971,2648,2576,132.860895313336,3.68091972904579
"1971/1972",1972,2698,2568,127.411483650946,3.9420656395875
"1972/1973",1973,3096,2529.5,134.954321572725,3.64620274868969
"1973/1974",1974,3310,3363,150.533848967724,4.21419801901288
"1974/1975",1975,3217,3046,141.978736536664,4.65124989603646
"1975/1976",1976,2481,2242,120.62154383449,2.71347411775288
"1976/1977",1977,2749,2679.5,137.383610261541,3.75825463297759
"1977/1978",1978,2339,2403,129.597022640465,4.03787726823697
"1978/1979",1979,2342,2119,112.757825630326,2.04792448252721
"1979/1980",1980,2154,1968.5,120.183969032157,2.35565722434226
"1980/1981",1981,2350,2145,114.426005565432,3.64752350337716
"1981/1982",1982,2511,2421.5,128.402110229969,2.35530655112838
"1982/1983",1983,2541,2618.5,133.71311769185,4.97061309644531
"1983/1984",1984,2551,2143.5,125.547640655361,3.33931917418669
"1984/1985",1985,2126,1934.5,113.522598755992,1.83358486467656
"1985/1986",1986,2342,2464,127.649339000108,2.06740561416724
"1986/1987",1987,1998,2174,116.968251026964,2.25872636460787
"1987/1988",1988,3006,2761.5,139.638167628109,4.63255858190025
"1988/1989",1989,2620,2876,139.827055329229,5.35634421989902
"1989/1990",1990,2666,2874,138.65353207048,5.80679232303826
"1990/1991",1991,2749,2566.5,133.769736084299,4.0648819846145
"1991/1992",1992,3178,2938,139.550914492195,4.46147877351761
"1992/1993",1993,2521,2180,123.647103288963,3.71087255856497
"1993/1994",1994,2949,2864,139.678989498596,3.81742915995683
"1994/1995",1995,2460,2134,118.521582150015,4.71101404564402
"1995/1996",1996,1729,1409,100.151788982518,1.47053987323416
"1996/1997",1997,2592,2372,130.007191478322,3.25212256881883
"1997/1998",1998,2556,2801.5,133.209673410072,4.80999989248812
"1998/1999",1999,2620,2548.5,132.228654988887,3.8422640650621
"1999/2000",2000,2670,2836.5,135.164735534755,5.19875575234335
"2000/2001",2001,2420,2090.5,125.216132490315,4.65242914129312
"2001/2002",2002,2618,2676.5,133.916951317411,5.02783007629848
"2002/2003",2003,2345,2255.5,127.525382570155,2.27469334538306
"2003/2004",2004,2514,2331,133.763183289092,3.84579803610544
"2004/2005",2005,2241,2141.5,124.127113604454,4.10363198374837
"2005/2006",2006,2023,2115.5,118.006139703294,2.71068390167564
"2006/2007",2007,2926,2963.5,140.057635139877,6.89613192133113
"2007/2008",2008,3069,3148.5,144.38160191595,4.65025811202107
"2008/2009",2009,2410,2347,121.722642270827,4.20415084942613
"2009/2010",2010,1674,1789.5,96.8160518037716,2.6466744691441
"2010/2011",2011,2512,2464,127.888412293113,3.10398577967711
"2011/2012",2012,2530,2558,130.869753183997,4.60852102375209
"2012/2013",2013,2389,2202,119.034894639888,2.66544805363014
