"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1954/1955",1955,2331,2477,131.782719760466,8.35627348753536
"1955/1956",1956,2261,2649.5,132.85809080497,7.27438959817319
"1956/1957",1957,2406,3078.5,143.319902045352,10.0575942042249
"1957/1958",1958,2743,2847.5,140.463351358131,8.33257065787648
"1958/1959",1959,2371,2753.5,133.040210656294,9.78249987075105
"1959/1960",1960,2265,2969.5,142.032121338002,9.39856795444997
"1960/1961",1961,2232,2767,137.633957593303,10.439858346624
"1961/1962",1962,2481,2729.5,132.203907208532,8.66551876364205
"1962/1963",1963,1506,2008.5,113.77844984531,6.19749995088205
"1963/1964",1964,2433,2793.5,138.562021624517,8.18819239464951
"1964/1965",1965,2808,2901,136.962327414593,8.31054235648206
"1965/1966",1966,2377,2637.5,131.261328553221,8.64478763202996
"1966/1967",1967,2658,3292,145.496573608129,9.78108477644306
"1967/1968",1968,2661,2345,123.544354412462,9.17394354632518
"1968/1969",1969,2462,2263.5,122.12619749804,7.95610840214012
"1969/1970",1970,2422,2741,134.289934204084,7.36106124562914
"1970/1971",1971,2506,3097,141.405104068238,9.02509422730303
"1971/1972",1972,2865,3302,148.874333544718,9.27063368500906
"1972/1973",1973,3137,3561.5,151.212188841319,8.77839611960962
"1973/1974",1974,2705,3802.5,158.02628716961,9.82162722836705
"1974/1975",1975,2830,3531,153.008267086404,10.0286555256264
"1975/1976",1976,2467,2882,135.384208717968,8.62661961489685
"1976/1977",1977,2416,3107.5,143.180469008521,9.5768866677997
"1977/1978",1978,2284,2831.5,136.395838998836,9.5496225174657
"1978/1979",1979,2465,2659.5,133.468366100157,7.59014142918805
"1979/1980",1980,2604,2957.5,138.247124256284,9.32166654771815
"1980/1981",1981,2341,2582,131.027244141451,9.13674516820366
"1981/1982",1982,2427,2939,138.456701355213,8.18264141594464
"1982/1983",1983,2228,2843.5,137.616773006846,10.195896087926
"1983/1984",1984,2916,3161.5,142.894065936591,9.0300468359265
"1984/1985",1985,2129,2337,122.88477653779,8.34358480857369
"1985/1986",1986,2087,2648,129.281446672834,7.6975470871647
"1986/1987",1987,1922,2462,129.953721660461,8.47870273008187
"1987/1988",1988,2615,3497.5,150.916711579562,10.1151407083864
"1988/1989",1989,2402,3086.5,145.349213904208,10.5336083445285
"1989/1990",1990,2289,3053.5,141.197962399905,11.0289149372311
"1990/1991",1991,2398,2778.5,137.602008332798,9.61287723303298
"1991/1992",1992,2699,3614,151.757036722592,9.59279330222137
"1992/1993",1993,2371,2713,136.959868063429,9.48084893409725
"1993/1994",1994,2286,3140,143.115422046819,9.15254705464292
"1994/1995",1995,2294,2666.5,131.309592934681,10.3365328772354
"1995/1996",1996,2185,2229.5,119.759075476371,7.63673700791447
"1996/1997",1997,2428,3065,143.694741091533,8.73877347898582
"1997/1998",1998,2121,3040,143.324445001214,10.4389149504187
"1998/1999",1999,2326,3015,138.420560157817,9.7671932673196
"1999/2000",2000,2017,2994.5,141.243601923182,10.495469338383
"2000/2001",2001,2399,2602.5,131.40879732632,10.1092687313717
"2001/2002",2002,2106,3090,146.590710268857,10.826179092706
"2002/2003",2003,2286,2758.5,138.90365353582,9.24249988282099
"2003/2004",2004,2571,2735.5,137.010065920254,9.63061020278455
"2004/2005",2005,2152,2423,122.587043062302,9.77658005956262
"2005/2006",2006,2188,2273.5,125.133984511355,8.94733479507883
"2006/2007",2007,2103,3085.5,141.558107698615,12.471815848376
"2007/2008",2008,2451,3201,150.142949184152,10.1315961070796
"2008/2009",2009,2094,2589.5,130.131719686384,9.44415082170997
"2009/2010",2010,1891,2028,109.623429759238,8.74025932800921
"2010/2011",2011,2321,2685.5,134.314443559642,8.8270989487097
"2011/2012",2012,2220,3050,142.046425147516,10.0016195841632
"2012/2013",2013,2297,2511,129.856729944833,8.35780650636902
"1950/1951",1951,2687,3483.5,149.183553735551,8.22120823898197
"1951/1952",1952,3019,3035,139.494864204796,9.62091536732049
"1952/1953",1953,2097,2595,129.872007242368,7.96698104340653
"1953/1954",1954,2183,2827,134.170518103278,8.86561309879224
"1954/1955",1955,2300,2525.5,133.544978603642,8.35627348753536
"1955/1956",1956,2131,2667.5,133.198638283264,7.27438959817319
"1956/1957",1957,2128,2998.5,140.758552202794,10.0575942042249
"1957/1958",1958,2622,2919,140.099351573272,8.33257065787648
"1958/1959",1959,2176,2699,133.895492758001,9.78249987075105
"1959/1960",1960,2026,2895.5,139.408898210643,9.39856795444997
"1960/1961",1961,1962,2629,130.388288875711,10.439858346624
"1961/1962",1962,2350,2748.5,133.526251509596,8.66551876364205
"1962/1963",1963,1453,1873.5,114.721771946579,6.19749995088205
"1963/1964",1964,2326,2825,141.640089200811,8.18819239464951
"1964/1965",1965,2682,3024,141.008637438001,8.31054235648206
"1965/1966",1966,2172,2620,129.302206697799,8.64478763202996
"1966/1967",1967,2295,3178,140.428671968766,9.78108477644306
"1967/1968",1968,2612,2513.5,124.230739888899,9.17394354632518
"1968/1969",1969,2445,2441.5,123.279216548604,7.95610840214012
"1969/1970",1970,2309,2809.5,130.737942428576,7.36106124562914
"1970/1971",1971,2184,3006.5,139.246098400055,9.02509422730303
"1971/1972",1972,2623,3394.5,146.429642266849,9.27063368500906
"1972/1973",1973,2860,3679,152.009004437003,8.77839611960962
"1973/1974",1974,2198,3647,155.758461220361,9.82162722836705
"1974/1975",1975,2357,3457.5,149.078640814852,10.0286555256264
"1975/1976",1976,2280,2877.5,137.775142675834,8.62661961489685
"1976/1977",1977,2165,2968,139.542288567527,9.5768866677997
"1977/1978",1978,2163,2784.5,137.248270509723,9.5496225174657
"1978/1979",1979,2292,2738.5,133.481341004115,7.59014142918805
"1979/1980",1980,2353,3002,138.809267042417,9.32166654771815
"1980/1981",1981,2226,2639.5,130.312064345407,9.13674516820366
"1981/1982",1982,2185,2907.5,135.605879194041,8.18264141594464
"1982/1983",1983,2060,2783,134.911538445609,10.195896087926
"1983/1984",1984,2677,3233,139.781680390282,9.0300468359265
"1984/1985",1985,2019,2346,123.239152721056,8.34358480857369
"1985/1986",1986,1898,2579.5,125.738690023789,7.6975470871647
"1986/1987",1987,1802,2338.5,126.266116794178,8.47870273008187
"1987/1988",1988,2186,3396.5,146.879999753908,10.1151407083864
"1988/1989",1989,2045,2959.5,137.175983196612,10.5336083445285
"1989/1990",1990,1942,2898,137.070112504471,11.0289149372311
"1990/1991",1991,2178,2759.5,134.622197215455,9.61287723303298
"1991/1992",1992,2240,3501.5,148.876126740442,9.59279330222137
"1992/1993",1993,2167,2678.5,130.902203971747,9.48084893409725
"1993/1994",1994,1982,2983.5,140.043194982251,9.15254705464292
"1994/1995",1995,2183,2630.5,129.857263982595,10.3365328772354
"1995/1996",1996,2146,2268,121.043253073967,7.63673700791447
"1996/1997",1997,2138,2989,140.739881215166,8.73877347898582
"1997/1998",1998,1862,2858.5,142.292176561414,10.4389149504187
"1998/1999",1999,2068,2852,137.926788448496,9.7671932673196
"1999/2000",2000,1740,2769,134.615258216988,10.495469338383
