"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,2458,1898.5,115.317025093628,5.02063369059699
"1952/1953",1953,2153,2010.5,114.344731086728,4.19377349116752
"1953/1954",1954,2330,2435.5,123.191236540344,2.94273578328133
"1954/1955",1955,2337,2114.5,123.901191926642,3.58155652371956
"1955/1956",1956,2283,1923.5,111.038767102808,3.09788725470048
"1956/1957",1957,2292,2355,129.857500419929,4.6050470668805
"1957/1958",1958,2548,2458.5,134.301283164671,4.2426885844138
"1958/1959",1959,2699,2605,134.130886259238,5.68344326919156
"1959/1960",1960,2343,2585,128.991990922607,4.85781679282778
"1960/1961",1961,2011,2104,115.301488834977,6.66207532278912
"1961/1962",1962,2172,1797,112.818155510649,4.53049518175441
"1962/1963",1963,1537,1539.5,99.1240456874173,2.35214617384053
"1963/1964",1964,2062,2073.5,116.462617378895,3.16007035190213
"1964/1965",1965,2308,1959.5,124.479211302633,4.03148575894587
"1965/1966",1966,2278,2031.5,116.336766816363,4.80639140200274
"1966/1967",1967,2278,2269.5,126.068435936048,5.69740553303042
"1967/1968",1968,2062,1844.5,114.634487067387,5.19788720776183
"1968/1969",1969,1961,1686,106.295145329689,3.55629709032188
"1969/1970",1970,2291,2147.5,124.437409350523,3.85948104580935
"1970/1971",1971,2207,2333.5,125.739639860661,4.68761781975188
"1971/1972",1972,2439,2592,130.341125277219,5.41455386958562
"1972/1973",1973,2779,2449.5,132.635859821508,4.57591970904098
"1973/1974",1974,3080,3194,146.608294857853,5.69790081603822
"1974/1975",1975,2793,2761,139.661319352376,5.60740553504207
"1975/1976",1976,2149,2073.5,119.077051042006,4.50798111989605
"1976/1977",1977,2146,2187.5,123.283816979506,5.80768854943333
"1977/1978",1978,2540,2197,128.618692649684,4.90478762621851
"1978/1979",1979,2664,2613,129.467025509029,3.99917443891337
"1979/1980",1980,2585,2337,129.000699680415,4.25680741659003
"1980/1981",1981,2154,2058.5,121.879093478178,4.82419800537832
"1981/1982",1982,2460,2480.5,128.823813183902,3.83155651813162
"1982/1983",1983,2110,2258.5,124.474574111407,6.20304231418139
"1983/1984",1984,2512,2222,125.454943696311,4.52107971115256
"1984/1985",1985,2345,1997,117.314307300995,3.58249991992489
"1985/1986",1986,2140,1988,114.614053469109,4.06415085255537
"1986/1987",1987,2007,2183,120.937450410559,3.32974049161223
"1987/1988",1988,2801,2601,135.822250317717,5.79105620858797
"1988/1989",1989,2085,2277.5,126.928244606026,5.92577816943533
"1989/1990",1990,2314,2520,130.952000139945,5.93162722590836
"1990/1991",1991,2408,2265.5,127.722062716782,4.67033008428923
"1991/1992",1992,2868,2835,135.905021321976,5.35042241562
"1992/1993",1993,1946,1845,115.618455307684,4.27766499872636
"1993/1994",1994,2471,2867.5,138.312786917773,5.69049515582639
"1994/1995",1995,2419,2223.5,120.638010351129,5.64952817560999
"1995/1996",1996,1835,1563.5,101.719813827808,3.03838021377705
"1996/1997",1997,2477,2280,123.844704104849,4.51596688019235
"1997/1998",1998,1939,2081,120.136021481465,6.10992910871546
"1998/1999",1999,2121,2043,125.858342265546,4.92863196530819
"1999/2000",2000,2122,2173.5,121.119605374049,5.74537545843531
"2000/2001",2001,2152,2077.5,118.587387685423,6.56299513632449
"2001/2002",2002,2010,2596,130.148656482259,5.69662723116102
"2002/2003",2003,2314,2175.5,127.259974910964,4.62419800984866
"2003/2004",2004,2061,2067,123.772464163337,4.94070411491877
"2004/2005",2005,2112,1922.5,118.295107556295,5.08575460330566
"2005/2006",2006,1773,1755,114.335239823426,4.18839613279714
"2006/2007",2007,2419,2816.5,129.579918982969,8.222712080359
"2007/2008",2008,2435,2742.5,134.173318116827,5.67187780749595
"2008/2009",2009,2347,2266,116.40145153264,6.01773571454973
"2009/2010",2010,1851,2032.5,119.218448510766,4.90433951302098
"2010/2011",2011,2131,2043.5,120.021438953169,4.95655649298591
"2011/2012",2012,2173,2363.5,125.702087684962,5.51868532265716
"2012/2013",2013,2319,2168,123.926491492355,5.11318384797558
