"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1956/1957",1957,2548,2547.5,133.3265485889,8.19799523388984
"1957/1958",1958,2608,2288.5,130.643433423256,7.55712260670503
"1958/1959",1959,2552,2308.5,134.261366872808,9.21768860732434
"1959/1960",1960,2464,2419,134.074636015172,8.30647882168562
"1960/1961",1961,2130,2091.5,119.206181192925,9.76665085920502
"1961/1962",1962,1975,1591,109.352277844581,7.81327826135686
"1962/1963",1963,1734,1810.5,112.213911266213,5.9939622642859
"1963/1964",1964,2375,2207.5,118.895079165284,7.33856804519804
"1964/1965",1965,2207,1956.5,124.660052291687,7.52087260751528
"1965/1966",1966,2111,1868,119.554977428909,8.7327357879752
"1966/1967",1967,2460,2151.5,127.582480857397,8.92068389698178
"1967/1968",1968,2003,1784,119.182915858156,9.06800462626043
"1968/1969",1969,1992,1743,106.992153128402,7.59775939824956
"1969/1970",1970,2203,1839,125.487919194104,7.21443393511944
"1970/1971",1971,2411,2206.5,129.695923429355,8.07514146305093
"1971/1972",1972,2493,2311.5,129.611133249144,8.99917833671901
"1972/1973",1973,2384,1782,127.402583789469,7.38271223324492
"1973/1974",1974,3268,2684.5,143.662180705982,8.92617917987782
"1974/1975",1975,2769,2344.5,136.854862419676,8.43174522866513
"1975/1976",1976,2320,2085,124.430093619845,7.88997648357733
"1976/1977",1977,2350,2160,128.318439309598,9.08558955367321
"1977/1978",1978,2452,2087,131.236285588167,8.37294806016802
"1978/1979",1979,2651,2295.5,131.338244908068,7.55476411619171
"1979/1980",1980,2422,1988.5,123.741060224696,8.11605629073062
"1980/1981",1981,1740,1705,114.199098745226,7.33233487588037
"1981/1982",1982,2438,2297,129.539573355791,7.28580185805254
"1982/1983",1983,2258,2157.5,123.522301214967,9.18818389100269
"1983/1984",1984,2258,2012.5,126.020720691903,7.3507276693394
"1984/1985",1985,2353,1914.5,114.948205456624,7.61459902051467
"1985/1986",1986,2085,1768.5,115.857226731515,7.26349053779652
"1986/1987",1987,2326,2186.5,120.778513829655,7.183018841482
"1987/1988",1988,2687,2151.5,130.962557807025,9.10481213717481
"1988/1989",1989,2431,2436,133.947312988974,9.9085140635813
"1989/1990",1990,2483,2305,124.95117906352,9.14507068441917
"1990/1991",1991,2303,2026.5,122.809153935717,8.43874994548969
"1991/1992",1992,2823,2461.5,134.984529817555,8.30943656809838
"1992/1993",1993,2081,1969,119.456182054592,8.23792447828037
"1993/1994",1994,2740,2770.5,140.252358731672,9.27219332308719
"1994/1995",1995,2326,1936.5,118.76061474615,9.18247634396045
"1995/1996",1996,1818,1687.5,114.860226934815,7.32394363237938
"1996/1997",1997,2792,2242.5,130.450650158136,8.33971692883533
"1997/1998",1998,2203,2222,129.998613793395,9.29372634147382
"1998/1999",1999,2326,2192,129.286121118854,8.47721692576196
"1999/2000",2000,2360,2313,124.251923456977,8.8609154290113
"2000/2001",2001,2317,2024.5,119.249754612278,9.66893859723811
"2001/2002",2002,2514,2576,132.966376329565,8.65816031794398
"2002/2003",2003,2304,2092.5,126.259246387929,8.19058957367802
"2003/2004",2004,2198,1846.5,118.140836822162,8.10882624394387
"2004/2005",2005,2056,1793.5,116.41835257583,8.38205183354944
"2005/2006",2006,2135,2026,120.619778219946,7.31615563095899
"2006/2007",2007,2850,2836.5,129.91637072015,11.712028174213
"2007/2008",2008,2712,2695.5,139.784405824966,9.08281683250212
"2008/2009",2009,2472,2226,120.760343630563,9.3559904910255
"2009/2010",2010,2004,2072.5,118.775418765712,8.67186314782637
"2010/2011",2011,2406,2188.5,124.807052716635,8.78908012633845
"2011/2012",2012,2573,2503,130.347837170079,9.00150228032903
"2012/2013",2013,2423,2114,125.49356941543,8.46889145424994
"1950/1951",1951,3089,2736.5,142.566494261161,7.84895829200589
"1951/1952",1952,2199,1828,116.740933377926,8.27410793039038
"1952/1953",1953,2163,2143.5,113.949218468457,7.59603770017483
"1953/1954",1954,2463,2451.5,126.62161583165,6.80676884989184
"1954/1955",1955,2429,2119,124.723279113739,7.11514148450861
"1955/1956",1956,2332,2046.5,114.09779988375,6.38751172842764
"1956/1957",1957,2537,2716,137.325087064558,8.19799523388984
"1957/1958",1958,2677,2537,135.349620048803,7.55712260670503
"1958/1959",1959,2665,2533,136.082810122882,9.21768860732434
"1959/1960",1960,2569,2614.5,135.424658416663,8.30647882168562
"1960/1961",1961,2102,2187,124.669775053256,9.76665085920502
"1961/1962",1962,2137,1818.5,115.937348294942,7.81327826135686
"1962/1963",1963,1705,1853,115.883798768998,5.9939622642859
"1963/1964",1964,2391,2403,126.256287702498,7.33856804519804
"1964/1965",1965,2410,2184.5,126.398099490029,7.52087260751528
"1965/1966",1966,2266,1986.5,121.086367991927,8.7327357879752
"1966/1967",1967,2493,2378,128.967752243611,8.92068389698178
"1967/1968",1968,2183,1940,122.176079698259,9.06800462626043
"1968/1969",1969,2178,1922.5,114.879526136517,7.59775939824956
"1969/1970",1970,2373,2109,128.399173180853,7.21443393511944
"1970/1971",1971,2472,2397.5,132.283530319305,8.07514146305093
"1971/1972",1972,2570,2541,135.802885036559,8.99917833671901
"1972/1973",1973,2723,2141,134.949456124062,7.38271223324492
"1973/1974",1974,3443,3109.5,148.898818615204,8.92617917987782
"1974/1975",1975,2864,2646.5,141.656649192223,8.43174522866513
"1975/1976",1976,2411,2261.5,126.209638037551,7.88997648357733
"1976/1977",1977,2493,2340.5,129.518130811087,9.08558955367321
"1977/1978",1978,2551,2369,135.287607314986,8.37294806016802
"1978/1979",1979,2736,2604,134.550298232031,7.55476411619171
"1979/1980",1980,2593,2286,128.140563996678,8.11605629073062
"1980/1981",1981,1934,1799.5,118.127404200918,7.33233487588037
"1981/1982",1982,2554,2519,130.596461003256,7.28580185805254
"1982/1983",1983,2323,2296,124.993137655929,9.18818389100269
"1983/1984",1984,2444,2238.5,129.67130727134,7.3507276693394
"1984/1985",1985,2447,2195,120.461063099211,7.61459902051467
"1985/1986",1986,2194,1957,117.814981091806,7.26349053779652
"1986/1987",1987,2249,2385.5,124.828750036396,7.183018841482
"1987/1988",1988,2893,2486.5,133.688582646108,9.10481213717481
"1988/1989",1989,2413,2543,135.451483709909,9.9085140635813
"1989/1990",1990,2513,2487.5,130.658420086488,9.14507068441917
"1990/1991",1991,2394,2250,125.34239386619,8.43874994548969
"1991/1992",1992,2907,2775,138.72068035677,8.30943656809838
"1992/1993",1993,2160,2071.5,122.201707624247,8.23792447828037
"1993/1994",1994,2650,2924,141.19522893723,9.27219332308719
"1994/1995",1995,2494,2162.5,124.165530920247,9.18247634396045
"1995/1996",1996,2019,1824,117.982371096873,7.32394363237938
"1996/1997",1997,2936,2628.5,137.757272263222,8.33971692883533
"1997/1998",1998,2234,2301.5,129.719455360768,9.29372634147382
"1998/1999",1999,2434,2390.5,129.247608146799,8.47721692576196
"1999/2000",2000,2317,2422.5,126.971235584955,8.8609154290113
"2000/2001",2001,2398,2248,122.80661425952,9.66893859723811
"2001/2002",2002,2424,2716,136.570593017598,8.65816031794398
"2002/2003",2003,2346,2330,128.943462928889,8.19058957367802
"2003/2004",2004,2293,2051,121.423409987047,8.10882624394387
"2004/2005",2005,2214,2010,120.598578963096,8.38205183354944
"2005/2006",2006,2117,2157.5,122.366244239123,7.31615563095899
"2006/2007",2007,2685,2976,132.561763444209,11.712028174213
"2007/2008",2008,2625,2917,138.381408577217,9.08281683250212
"2008/2009",2009,2389,2392,120.579845405051,9.3559904910255
"2009/2010",2010,1964,2180.5,117.981362089913,8.67186314782637
"2010/2011",2011,2488,2384.5,126.68238419219,8.78908012633845
"2011/2012",2012,2470,2667,131.79628311473,9.00150228032903
"2012/2013",2013,2483,2387,124.817657873994,8.46889145424994
"1950/1951",1951,3121,3049.5,146.393650914898,7.84895829200589
"1951/1952",1952,2459,2074.5,123.418135257355,8.27410793039038
"1952/1953",1953,2271,2234,122.511068487198,7.59603770017483
"1953/1954",1954,2433,2608.5,130.704720266725,6.80676884989184
"1954/1955",1955,2564,2414.5,133.661745134536,7.11514148450861
"1955/1956",1956,2425,2281,116.751573025943,6.38751172842764
"1956/1957",1957,2493,2823.5,141.173925847253,8.19799523388984
"1957/1958",1958,2642,2731,139.226183389905,7.55712260670503
"1958/1959",1959,2658,2709.5,139.908728806373,9.21768860732434
"1959/1960",1960,2460,2740,137.963559561216,8.30647882168562
"1960/1961",1961,2043,2210.5,122.741826825552,9.76665085920502
"1961/1962",1962,2265,2037,120.664172133236,7.81327826135686
"1962/1963",1963,1680,1909,114.140635315033,5.9939622642859
"1963/1964",1964,2285,2507.5,131.207781344407,7.33856804519804
"1964/1965",1965,2520,2391.5,132.991255377569,7.52087260751528
"1965/1966",1966,2350,2098.5,120.086039210289,8.7327357879752
"1966/1967",1967,2488,2548.5,127.005401421175,8.92068389698178
"1967/1968",1968,2199,2087,122.475434221315,9.06800462626043
"1968/1969",1969,2275,2075.5,119.107709505855,7.59775939824956
"1969/1970",1970,2490,2344.5,128.250610995376,7.21443393511944
"1970/1971",1971,2434,2515.5,134.229594899266,8.07514146305093
"1971/1972",1972,2538,2733.5,141.446140140422,8.99917833671901
"1972/1973",1973,2919,2517,140.058064942912,7.38271223324492
"1973/1974",1974,3350,3442.5,149.67057264752,8.92617917987782
"1974/1975",1975,2844,2923.5,144.626270984046,8.43174522866513
"1975/1976",1976,2360,2401.5,127.962870965054,7.88997648357733
"1976/1977",1977,2449,2453,129.538844103861,9.08558955367321
"1977/1978",1978,2594,2592.5,135.523327291919,8.37294806016802
"1978/1979",1979,2783,2814,139.19496758124,7.55476411619171
"1979/1980",1980,2689,2583.5,132.498011022717,8.11605629073062
"1980/1981",1981,2032,1880.5,121.444580040497,7.33233487588037
"1981/1982",1982,2552,2690,134.311264197974,7.28580185805254
"1982/1983",1983,2232,2414,129.966705017413,9.18818389100269
"1983/1984",1984,2584,2432.5,132.616912399676,7.3507276693394
"1984/1985",1985,2454,2453,124.807813365162,7.61459902051467
"1985/1986",1986,2252,2117.5,121.003357476533,7.26349053779652
"1986/1987",1987,2160,2466.5,129.050042325598,7.183018841482
"1987/1988",1988,2944,2774,134.436171943881,9.10481213717481
"1988/1989",1989,2227,2588,133.532849388589,9.9085140635813
"1989/1990",1990,2446,2634,133.744304342549,9.14507068441917
"1990/1991",1991,2421,2400.5,129.144518132711,8.43874994548969
"1991/1992",1992,2864,3016,140.826316307107,8.30943656809838
"1992/1993",1993,2187,2213.5,125.722474324447,8.23792447828037
"1993/1994",1994,2421,2916,139.947526307328,9.27219332308719
"1994/1995",1995,2575,2386.5,126.840003721131,9.18247634396045
"1995/1996",1996,2155,1991,120.437282202952,7.32394363237938
"1996/1997",1997,2938,2895.5,141.759088864033,8.33971692883533
"1997/1998",1998,2195,2394.5,130.462658376593,9.29372634147382
"1998/1999",1999,2502,2496,132.717801493831,8.47721692576196
"1999/2000",2000,2224,2389.5,124.715835323259,8.8609154290113
"2000/2001",2001,2364,2389.5,125.835361472904,9.66893859723811
"2001/2002",2002,2318,2767.5,134.323593957951,8.65816031794398
"2002/2003",2003,2366,2430,132.64894805277,8.19058957367802
"2003/2004",2004,2367,2203,122.089907167779,8.10882624394387
"2004/2005",2005,2297,2189,122.313111897042,8.38205183354944
"2005/2006",2006,2109,2165,123.219405603266,7.31615563095899
"2006/2007",2007,2454,2978.5,132.418931066752,11.712028174213
"2007/2008",2008,2531,2943,137.392069923745,9.08281683250212
"2008/2009",2009,2266,2455,120.66079033272,9.3559904910255
"2009/2010",2010,1917,2184.5,119.101797805297,8.67186314782637
"2010/2011",2011,2478,2480,128.842996598261,8.78908012633845
"2011/2012",2012,2258,2705,134.849694505302,9.00150228032903
"2012/2013",2013,2474,2525.5,125.78804734035,8.46889145424994
"1950/1951",1951,2998,3324,146.830228973952,7.84895829200589
"1951/1952",1952,2663,2319,126.472799029804,8.27410793039038
"1952/1953",1953,2335,2286.5,122.463580618823,7.59603770017483
"1953/1954",1954,2250,2737,132.56138435613,6.80676884989184
"1954/1955",1955,2663,2664.5,136.14162867152,7.11514148450861
"1955/1956",1956,2452,2435.5,118.306739375832,6.38751172842764
"1956/1957",1957,2368,2867.5,138.060817102501,8.19799523388984
"1957/1958",1958,2484,2826,141.628579914424,7.55712260670503
"1958/1959",1959,2545,2792.5,138.531429388835,9.21768860732434
"1959/1960",1960,2315,2783,137.408489548921,8.30647882168562
"1960/1961",1961,1935,2149.5,121.780403484221,9.76665085920502
"1961/1962",1962,2342,2160,122.551473022278,7.81327826135686
"1962/1963",1963,1617,1861,108.769253779943,5.9939622642859
"1963/1964",1964,2182,2551.5,133.16305227284,7.33856804519804
"1964/1965",1965,2558,2556,135.414604434591,7.52087260751528
"1965/1966",1966,2279,2194,118.487998119076,8.7327357879752
"1966/1967",1967,2350,2580,128.543963382665,8.92068389698178
"1967/1968",1968,2293,2174.5,120.653646140333,9.06800462626043
"1968/1969",1969,2264,2194,123.365987702878,7.59775939824956
"1969/1970",1970,2562,2510,133.643049436851,7.21443393511944
"1970/1971",1971,2296,2580.5,129.673986813383,8.07514146305093
"1971/1972",1972,2428,2845.5,143.561653155763,8.99917833671901
"1972/1973",1973,3052,2855.5,139.943083016292,7.38271223324492
"1973/1974",1974,3109,3629,151.136942982643,8.92617917987782
"1974/1975",1975,2715,3080.5,148.002011406352,8.43174522866513
"1975/1976",1976,2257,2478,129.226143237619,7.88997648357733
"1976/1977",1977,2380,2519,127.717831755852,9.08558955367321
"1977/1978",1978,2603,2713.5,139.895428334833,8.37294806016802
"1978/1979",1979,2616,2932.5,137.89323897336,7.55476411619171
"1979/1980",1980,2654,2780.5,136.141713339754,8.11605629073062
"1980/1981",1981,2080,1994,121.297176816826,7.33233487588037
"1981/1982",1982,2454,2779,135.7469474513,7.28580185805254
"1982/1983",1983,2119,2422,129.052237562939,9.18818389100269
"1983/1984",1984,2610,2585,133.874668647108,7.3507276693394
"1984/1985",1985,2414,2565.5,126.149186035612,7.61459902051467
"1985/1986",1986,2233,2247.5,121.79332924952,7.26349053779652
"1986/1987",1987,2012,2408,129.224524747151,7.183018841482
"1987/1988",1988,2821,2962,135.945170049317,9.10481213717481
"1988/1989",1989,2138,2540.5,131.224032940778,9.9085140635813
"1989/1990",1990,2315,2686,132.991531786783,9.14507068441917
"1990/1991",1991,2292,2466.5,129.250320985774,8.43874994548969
"1991/1992",1992,2675,3106.5,138.677443092656,8.30943656809838
"1992/1993",1993,2165,2283,127.723116282035,8.23792447828037
"1993/1994",1994,2164,2838.5,135.026947760873,9.27219332308719
