"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,2578,2281.5,125.201175095689,5.25807499984376
"1952/1953",1953,2456,2247.5,120.662326690479,4.12688670020972
"1953/1954",1954,2538,2644,133.283216567441,4.33367914841774
"1954/1955",1955,2220,2110.5,129.520778636146,4.11573104008171
"1955/1956",1956,2321,2327.5,122.765892459425,2.9671126097362
"1956/1957",1957,2484,2727,142.294181002182,5.41634421855791
"1957/1958",1958,2698,2752.5,139.449030859395,3.98646217504657
"1958/1959",1959,2662,2566,134.121487896962,5.41662723741951
"1959/1960",1960,2545,2748.5,137.925533174879,5.1375820447905
"1960/1961",1961,2247,2406.5,128.318102458429,6.23099042676424
"1961/1962",1962,2461,2094.5,120.34070125557,4.56028291693766
"1962/1963",1963,1595,1862,108.523134398057,1.88966976908334
"1963/1964",1964,2457,2440,128.034376192793,3.63617362764537
"1964/1965",1965,2690,2575,136.314940977032,4.18363198196023
"1965/1966",1966,2538,2523.5,131.831907280377,5.25551875045453
"1966/1967",1967,2554,2636,132.087899932488,5.49874987709336
"1967/1968",1968,2354,2052.5,121.153561609848,4.99863838592431
"1968/1969",1969,2181,2181,121.848748919931,3.96761783584513
"1969/1970",1970,2352,2308.5,127.632023671215,3.27547162490071
"1970/1971",1971,2648,2519.5,130.885803836974,4.4524527306686
"1971/1972",1972,2686,2646,139.707640892813,5.07112664721486
"1972/1973",1973,2865,2575,137.48428106993,3.89749991288409
"1973/1974",1974,3150,3481.5,151.701083875969,5.5956366673806
"1974/1975",1975,3153,3149,146.782870724452,5.63957534564378
"1975/1976",1976,2633,2564,129.900160179668,4.33011727410635
"1976/1977",1977,2618,2747.5,138.314516734576,5.39374987944029
"1977/1978",1978,2547,2666,135.075727931868,5.11832535729462
"1978/1979",1979,2582,2529,132.24673705447,3.58106124071176
"1979/1980",1980,2672,2786,139.608812359905,5.35579800235431
"1980/1981",1981,2041,1992.5,123.572836533051,4.56202819991751
"1981/1982",1982,2474,2749,139.417303426338,3.78773576439411
"1982/1983",1983,2212,2393,131.758561493933,5.77573100297782
"1983/1984",1984,3056,2701,137.875354626844,4.23105624345669
"1984/1985",1985,1942,2038,117.221634448208,3.76518859508676
"1985/1986",1986,2445,2653.5,129.87578895301,3.57877350491384
"1986/1987",1987,2109,2295.5,126.046083834423,4.13514141700635
"1987/1988",1988,2827,3082.5,146.599153763104,5.61903743309017
"1988/1989",1989,2495,2764,138.461031225539,6.0693394869812
"1989/1990",1990,2588,2883,136.097327241815,6.39212249863436
"1990/1991",1991,2283,2405.5,130.27828998407,5.0639857358677
"1991/1992",1992,2993,3106.5,142.290095310638,4.95957735393354
"1992/1993",1993,2324,2475,128.730592375597,5.3659904460985
"1993/1994",1994,2389,3024,143.302780699618,5.31985837165793
"1994/1995",1995,2528,2443.5,126.336202898307,6.34382061292154
"1995/1996",1996,2222,2059,119.924620230796,4.20478863841001
"1996/1997",1997,2522,2568.5,133.696011892376,4.75084895041402
"1997/1998",1998,2153,2688.5,135.034830062655,5.98103760216245
"1998/1999",1999,2615,2875,138.195186318124,5.40648572821223
"1999/2000",2000,2375,3071.5,142.362827455675,6.0339200529248
"2000/2001",2001,2293,2507.5,132.105794509149,6.32431589637637
"2001/2002",2002,2111,2964,142.866518227647,6.03865552540289
"2002/2003",2003,2406,2497,136.286803398724,5.70617911773997
"2003/2004",2004,2369,2383,135.297477161841,5.36861490347628
"2004/2005",2005,2197,2147,125.668124683001,5.10257064066564
"2005/2006",2006,2018,2144.5,124.240744371392,4.31257065832351
"2006/2007",2007,2584,2803.5,134.900961512663,8.06084887642976
"2007/2008",2008,2498,2772,143.05334877741,5.43690128692649
"2008/2009",2009,2175,2391,128.816697364759,4.82066026960833
"2009/2010",2010,1928,1825,109.367239552166,4.76882064812553
"2010/2011",2011,2361,2492,128.054044415437,5.2415800715208
"2011/2012",2012,2516,2853.5,137.295645319056,5.548802692876
"2012/2013",2013,2274,2289,125.634828751961,4.61106121768946
