"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,1941,1454,102.856566843582,2.30596238977228
"1952/1953",1953,2057,1764,108.303584272337,1.21719336902002
"1953/1954",1954,2210,1886,116.002062995564,1.15771223827406
"1954/1955",1955,1927,1596.5,112.513590844483,0.874433942719029
"1955/1956",1956,2029,1616,106.671400275478,-0.136525818544654
"1956/1957",1957,2437,2117.5,122.293681126016,2.3769103242304
"1957/1958",1958,2352,1885.5,116.252732944301,1.15745280431759
"1958/1959",1959,2442,1895,126.263634277688,3.09441030819303
"1959/1960",1960,2439,2177,120.198779335518,2.01854455582098
"1960/1961",1961,2207,2045,116.534141769361,3.52049520432967
"1961/1962",1962,1985,1359,96.4636423518587,1.76271222475125
"1962/1963",1963,1714,1835,100.847942818705,-0.52224055436475
"1963/1964",1964,2248,1786.5,103.444193711751,0.901384956378297
"1964/1965",1965,2107,1717,106.675319556885,1.21620280300443
"1965/1966",1966,2141,1879,116.245371809386,2.65242918599661
"1966/1967",1967,2437,1966.5,118.419140835379,2.54540088650208
"1967/1968",1968,1801,1447,100.259814039506,2.23619713311569
"1968/1969",1969,1842,1553,94.6042038442143,0.927806583035491
"1969/1970",1970,2006,1715.5,103.864645538103,0.356485841088524
"1970/1971",1971,2423,1918,118.192898706837,1.74433958365248
"1971/1972",1972,2492,2066,114.174298644874,2.41326285685749
"1972/1973",1973,2173,1508.5,105.874349798615,1.18466978484132
"1973/1974",1974,3200,2347.5,133.732865381996,2.68535371356257
"1974/1975",1975,2853,2138,128.929502116525,2.66372635555541
"1975/1976",1976,2380,1812.5,108.198391832495,1.43488259703586
"1976/1977",1977,2279,2123.5,121.313684016813,2.43714617194063
"1977/1978",1978,2285,1989.5,112.539919514731,2.19849051689764
"1978/1979",1979,2358,1878,112.862032217482,1.02400941107387
"1979/1980",1980,2354,1825.5,114.946412743449,1.94093892375278
"1980/1981",1981,1631,1649.5,102.666408175274,1.46245279750031
"1981/1982",1982,2489,2151,122.18456410601,1.06172167438188
"1982/1983",1983,2238,2048.5,119.754525273294,3.08846691209946
"1983/1984",1984,2094,1684,111.515747930098,1.35462438286732
"1984/1985",1985,2002,1663,108.275532309434,1.08919808886207
"1985/1986",1986,2322,1865,115.164882529114,1.20455185986862
"1986/1987",1987,2107,1944.5,107.437625529054,0.884669791546844
"1987/1988",1988,2489,1982.5,120.065927696653,2.64152576255354
"1988/1989",1989,2434,2243,126.307465728131,3.32575464264472
"1989/1990",1990,2623,2246,126.337823519039,3.54570746791707
"1990/1991",1991,2374,1946.5,119.47369132184,2.43533013424537
"1991/1992",1992,2797,2111.5,124.833352654122,2.47105628279576
"1992/1993",1993,2215,1963.5,118.484502000138,2.29341976005883
"1993/1994",1994,2896,2593,135.283289351311,2.65851409152097
"1994/1995",1995,2031,1854,109.450535564953,3.24775936136918
"1995/1996",1996,1629,1442,91.8570485766083,0.772769935778889
"1996/1997",1997,2554,1996.5,120.207707821726,1.96040089957785
"1997/1998",1998,2422,2390,124.156115166548,3.15719332565764
"1998/1999",1999,2475,2084.5,121.179417911828,2.21827825230441
"1999/2000",2000,2654,2418.5,125.561139572126,3.02593889950114
"2000/2001",2001,2240,1931,116.948428699042,3.37165086803396
"2001/2002",2002,2814,2711.5,134.508934379123,3.30080181301378
"2002/2003",2003,2381,1907.5,118.189702046421,2.07936316106978
"2003/2004",2004,2064,1880.5,113.408099094429,2.25220652242921
"2004/2005",2005,1877,1755.5,103.487669113861,2.35941032462156
"2005/2006",2006,2015,1919,110.025912221521,1.4778537405523
"2006/2007",2007,2937,2430.5,123.99621021512,5.55266497022789
"2007/2008",2008,2699,2385,134.391062998876,2.93030509882182
"2008/2009",2009,2260,1946,117.447777940485,2.35735843787497
"2009/2010",2010,1803,1582,93.6715272406424,1.69382071685714
"2010/2011",2011,2426,2134,125.931400926095,1.98537731411392
"2011/2012",2012,2650,2212,121.832398145585,2.8287323311391
"2012/2013",2013,2157,1792,114.651497527321,1.64127354822034
