"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,1833,1640.5,116.391684348207,2.2831689630517
"1952/1953",1953,1888,1831.5,119.628550569529,1.0765094099004
"1953/1954",1954,2253,1994.5,125.609792585174,1.97985844631275
"1954/1955",1955,2096,1882.5,125.237553781962,2.06346693500999
"1955/1956",1956,1960,1582,110.070946209561,0.586666653553645
"1956/1957",1957,2408,2262,132.861718608164,2.80304239017731
"1957/1958",1958,2130,1653,122.371391047654,1.46054242018452
"1958/1959",1959,2382,2040.5,134.934845084766,2.96698106575828
"1959/1960",1960,2444,2215,125.413828797962,2.67107975250329
"1960/1961",1961,2097,2106,128.241799091856,3.73377350144932
"1961/1962",1962,1727,1362.5,110.504659440463,1.93683957934977
"1962/1963",1963,1745,1832.5,119.695227849697,-0.458183952022941
"1963/1964",1964,2257,1805.5,117.90700017442,1.99462436856221
"1964/1965",1965,2218,1759.5,118.633002208095,0.908679224972455
"1965/1966",1966,2004,1741.5,120.516374269056,2.76950465507788
"1966/1967",1967,2200,1815,120.44708825473,2.42382070054037
"1967/1968",1968,1726,1561.5,113.329395247642,2.46802811384936
"1968/1969",1969,1736,1619.5,109.631379472221,1.77660373387472
"1969/1970",1970,2055,1585,114.606084757478,0.76509432252145
"1970/1971",1971,2143,1802.5,121.494697095938,1.73648581024312
"1971/1972",1972,2735,2216.5,138.620095999728,3.27938959806143
"1972/1973",1973,2026,1533,119.894525026014,0.934811299860056
"1973/1974",1974,2886,2189.5,134.703479353525,3.25872634225613
"1974/1975",1975,2478,2008.5,129.686325058124,2.5081367363916
"1975/1976",1976,2198,1832.5,120.689235367669,1.83838024059914
"1976/1977",1977,2179,2158,127.207966630292,3.06646219561017
"1977/1978",1978,2341,2065.5,127.66534020346,2.7590093722936
"1978/1979",1979,2255,1901,123.254118374291,1.96591976737902
"1979/1980",1980,2191,1783.5,122.849596686252,2.59384970728116
"1980/1981",1981,1828,1695,120.407875175374,1.79983486543093
"1981/1982",1982,2320,2126.5,134.116827145114,2.02542448303012
"1982/1983",1983,2156,2079.5,127.203672295216,3.4748584128969
"1983/1984",1984,2087,1897,124.222943209521,1.64537555007745
"1984/1985",1985,2084,1839.5,117.417734954659,2.14280655587813
"1985/1986",1986,2082,1827.5,121.190573955546,1.52110845656661
"1986/1987",1987,2001,1941.5,115.817667370359,1.96294806933224
"1987/1988",1988,2413,2148.5,132.145981435298,3.61781682054394
"1988/1989",1989,2508,2397,137.400294135612,4.39691027907989
"1989/1990",1990,2414,2093.5,128.080278697784,4.53700461557117
"1990/1991",1991,2153,1927,121.441108645237,2.5349763584332
"1991/1992",1992,2573,2287.5,134.744014804782,2.56943656228693
"1992/1993",1993,2231,2088,125.039641573605,3.22082539970705
"1993/1994",1994,2686,2612.5,136.007514243544,3.15372634460306
"1994/1995",1995,2052,1836.5,121.237771312129,3.50511784618281
"1995/1996",1996,1699,1595,117.460296545633,1.85481216511449
"1996/1997",1997,2490,2068.5,130.930768144735,2.72155654294205
"1997/1998",1998,2150,2084.5,125.434922001451,3.56160369397686
"1998/1999",1999,2233,2032,125.583813577265,2.2723112699646
"1999/2000",2000,2553,2327,133.956621670488,2.83762904455527
"2000/2001",2001,2147,1881.5,120.796040161539,3.81754708448249
"2001/2002",2002,2654,2585,138.643219838259,3.28721690765705
"2002/2003",2003,2083,1853,125.094076263264,2.86004710588429
"2003/2004",2004,1901,1689,121.388610179184,2.41295769254506
"2004/2005",2005,1700,1675,107.671987479464,2.16999995149672
"2005/2006",2006,1733,1716,117.99027102456,1.05922167443776
"2006/2007",2007,2429,2051.5,127.442681179134,5.5959196862422
"2007/2008",2008,2395,2156,134.687042660958,2.67239430646451
"2008/2009",2009,2084,1754.5,122.847907319371,2.33308957049289
"2009/2010",2010,1859,1651,111.528243235939,2.17025938545319
"2010/2011",2011,2154,1945,127.072878416186,2.70870276964445
"2011/2012",2012,2229,1974.5,123.005894271979,2.73746472754529
"2012/2013",2013,1850,1600,117.3547964685,1.96216976746284
