"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,2595,2058,118.877058774607,4.63720646912031
"1952/1953",1953,2400,2398.5,127.315995315925,3.36070747205214
"1953/1954",1954,2715,2601.5,135.983946540301,3.83360840487821
"1954/1955",1955,2229,2103.5,128.790989850187,3.44037728159214
"1955/1956",1956,2424,2265,123.613538913455,2.37373234130914
"1956/1957",1957,2590,2824,139.934235806988,4.87806592870258
"1957/1958",1958,2707,2584.5,136.06999815876,3.29523577540234
"1958/1959",1959,2837,2768,138.210455329201,4.94158007822632
"1959/1960",1960,2671,2856.5,137.559442506237,4.59607970947618
"1960/1961",1961,2462,2679,137.009758307957,5.38792440787239
"1961/1962",1962,2527,2070,120.561599132915,3.69478765326412
"1962/1963",1963,1821,2064.5,108.048768424986,1.55040090874206
"1963/1964",1964,2661,2510,128.637645723611,3.24638490396346
"1964/1965",1965,2662,2412.5,128.229854992341,3.15794804262191
"1965/1966",1966,2640,2556.5,133.647882131342,4.24488198059119
"1966/1967",1967,2852,2778.5,137.804240667265,4.3934432980253
"1967/1968",1968,2331,1968,118.958523123812,3.94262901985659
"1968/1969",1969,2187,2016,116.247581892901,3.19589615498125
"1969/1970",1970,2545,2430,128.29115475224,2.65096692187835
"1970/1971",1971,2842,2444.5,132.392848777157,3.69620274757211
"1971/1972",1972,2988,2673,137.824172808599,4.16046939057434
"1972/1973",1973,2920,2338.5,135.932910791578,3.28216973795854
"1973/1974",1974,3381,3358.5,151.190215256832,4.50511782383107
"1974/1975",1975,3075,2832,139.818747385335,4.37292443055941
"1975/1976",1976,2748,2497.5,129.411542559919,3.32086847037374
"1976/1977",1977,2747,2786.5,138.432375398105,4.1240329266886
"1977/1978",1978,2661,2536,133.689373962778,4.13707537922727
"1978/1979",1979,2435,2233.5,122.216804471103,2.48181598226294
"1979/1980",1980,2814,2640,137.114089626532,4.32476516154993
"1980/1981",1981,2235,2125,126.059966030532,3.60021218367993
"1981/1982",1982,2736,2759.5,140.19761914858,3.18455181561217
"1982/1983",1983,2533,2550,134.478079085368,4.70471687597346
"1983/1984",1984,2987,2478.5,134.202661214354,3.6843661148311
"1984/1985",1985,2083,2073.5,118.434996022333,3.22688672032629
"1985/1986",1986,2504,2337.5,123.387342941064,2.51910371727855
"1986/1987",1987,2218,2234.5,124.654706900523,3.43327822514704
"1987/1988",1988,3099,3064,144.715242756494,4.77394355526588
"1988/1989",1989,2639,2837.5,141.938057306204,5.2205659210471
"1989/1990",1990,2854,2875,139.20134028902,5.64308949650863
"1990/1991",1991,2476,2491.5,132.093189970106,4.28025933829101
"1991/1992",1992,3330,3141,148.105408292582,4.39232384548588
"1992/1993",1993,2491,2444.5,131.480367303118,4.56205178482265
"1993/1994",1994,2588,3031,144.919392573808,4.21665084914673
"1994/1995",1995,2606,2530,131.304644178584,5.55577817770547
"1995/1996",1996,2202,2027.5,116.716164872044,3.66438958945601
"1996/1997",1997,2623,2688.5,138.939671069867,3.95721689268138
"1997/1998",1998,2636,2912.5,139.03206792464,5.15377346970984
"1998/1999",1999,2810,2765.5,139.537270467104,4.28837254565684
"1999/2000",2000,2851,3260.5,146.952732070559,4.99701866765065
"2000/2001",2001,2415,2505,131.341941565753,5.33054233368328
"2001/2002",2002,2462,3195,146.911059361411,5.4312498786021
"2002/2003",2003,2503,2516.5,133.297586877746,4.92141498433742
"2003/2004",2004,2473,2431,134.741959807831,4.63502337057756
"2004/2005",2005,2233,2244,122.687202108723,4.12412726630914
"2005/2006",2006,2190,2209,125.904421040046,3.80629708473395
"2006/2007",2007,2789,2936,136.738473145514,6.99384418329804
"2007/2008",2008,2719,2820.5,140.441816311904,4.56945999176132
"2008/2009",2009,2306,2519.5,132.463236428706,3.90431595046759
"2009/2010",2010,1943,1850,107.625767296994,3.75308953875342
"2010/2011",2011,2525,2528,133.983494332501,4.38716971325987
"2011/2012",2012,2853,2914.5,137.260028903626,4.79230036236731
"2012/2013",2013,2312,2119.5,124.279686819039,3.24997634245171
