"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,2962,2477.5,132.837451914009,5.32826279170217
"1952/1953",1953,2422,2690,137.483869581646,3.88955179985419
"1953/1954",1954,2536,2646.5,134.470051039594,4.42132065589276
"1954/1955",1955,2312,2368,129.35667818902,3.8684668946651
"1955/1956",1956,2462,2518.5,128.682701984418,3.24169006838765
"1956/1957",1957,2812,3130,148.927918488897,5.76797156918899
"1957/1958",1958,2781,2701.5,138.698291705101,3.8232310466196
"1958/1959",1959,2744,2691.5,130.04716754751,5.3523583709315
"1959/1960",1960,2705,2975,142.834537447948,4.83676045527026
"1960/1961",1961,2588,2834.5,137.859572062195,5.94778288592461
"1961/1962",1962,2729,2586.5,128.900658992547,4.32146216755873
"1962/1963",1963,1725,2133,107.167540903047,1.85643863775064
"1963/1964",1964,2603,2588,133.493901516811,3.75227691143524
"1964/1965",1965,2916,2634,137.907927392136,4.12497632289393
"1965/1966",1966,2683,2624,128.259781526385,3.74931595393211
"1966/1967",1967,2998,3331,146.198818223265,5.41792440720184
"1967/1968",1968,2546,2276,122.476603227857,5.01267594429599
"1968/1969",1969,2159,2008.5,116.866489070213,3.41700464060512
"1969/1970",1970,2428,2443,129.246823764615,2.76264144768411
"1970/1971",1971,2912,3111,142.482049569624,4.58870272762318
"1971/1972",1972,2968,2905,141.209014299044,4.80981209906509
"1972/1973",1973,3397,3289.5,148.992546060679,4.68002348029898
"1973/1974",1974,3373,3906.5,160.023949515937,5.4766979907938
"1974/1975",1975,3214,3464,153.755754164163,5.69117911807525
"1975/1976",1976,2629,2666.5,132.000954550689,4.33265248531729
"1976/1977",1977,2877,3006.5,143.230917636812,4.81976404321327
"1977/1978",1978,2504,2770.5,136.298183895513,4.99667441661751
"1978/1979",1979,2468,2440.5,119.12658623625,3.01136785721898
"1979/1980",1980,2735,2623,137.977644935246,4.38511727287701
"1980/1981",1981,2555,2599,133.596066097703,4.68764140465701
"1981/1982",1982,2686,2782.5,141.123579424744,3.29813671873373
"1982/1983",1983,2591,2975,143.706665294683,5.73257062658404
"1983/1984",1984,2859,2724,140.128291511971,4.504107880546
"1984/1985",1985,2238,2173,119.889707019355,3.65643859751751
"1985/1986",1986,2388,2619,129.754431803255,3.45955180946544
"1986/1987",1987,2204,2545,133.143733132102,3.98033009971193
"1987/1988",1988,3052,3556.5,155.090521501945,5.85436606632782
"1988/1989",1989,2705,3266.5,148.091202388884,6.3179479719904
"1989/1990",1990,2696,3278.5,146.179120923804,6.74200456628558
"1990/1991",1991,2639,2965.5,140.369779178042,5.51820742382826
"1991/1992",1992,3223,3642.5,150.766299436994,5.53476513450432
"1992/1993",1993,2705,2756,137.311997447052,5.32521214512317
"1993/1994",1994,2769,3309,145.441626752909,4.74011781857841
"1994/1995",1995,2584,2663.5,130.597789263843,5.84372628447688
"1995/1996",1996,2142,1997,117.541530960395,3.284131381993
"1996/1997",1997,2857,3035,142.956029958285,4.59525933125021
"1997/1998",1998,2566,3242.5,146.088089246976,6.19549514453876
"1998/1999",1999,2723,3097.5,146.163913859649,5.34665082388926
"1999/2000",2000,2567,3328,147.024114087355,6.36938952899455
"2000/2001",2001,2500,2542.5,131.369797834872,5.5622640266171
"2001/2002",2002,2649,3313,148.760866370531,6.72073098185543
"2002/2003",2003,2621,2816,137.816143578795,4.40933952408509
"2003/2004",2004,2689,2960,142.509265510618,5.54636137837658
"2004/2005",2005,2425,2587.5,129.546212458021,5.88096684968222
"2005/2006",2006,2246,2474.5,130.269963582444,5.17863195972025
"2006/2007",2007,2488,3411.5,146.705359640368,8.60860829814864
"2007/2008",2008,2760,3380,151.448707169442,6.09049282161335
"2008/2009",2009,2433,2902.5,136.940404206166,5.57450459238124
"2009/2010",2010,1822,1973.5,109.97504309245,4.31820745065035
"2010/2011",2011,2525,2773,136.521914601963,4.6507074432184
"2011/2012",2012,2698,3313.5,146.170729633451,5.91403742649641
"2012/2013",2013,2340,2557,129.904814424691,4.23422160347098
