"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"a_z",31.679364209301,0.0324568810573875,3.82040521650875,24.145500792036,29.1949700838846,31.7087099616142,34.2115839910854,39.1760490455533,13854.96046345,0.999990629308547
"b_zf",-7.00599309851295,0.0227583298959872,1.61332739418154,-10.2121804720365,-8.02770193930526,-7.04517630748468,-6.00887171407644,-3.61366683445254,5025.3259886036,1.00059416426173
"b_zc",-7.53579357971298,0.0177022628013264,1.71757791269367,-10.9210450203322,-8.64860798225703,-7.53371648206703,-6.44497015244487,-4.02770720227392,9414.02452932502,0.999818870704917
"b_zp",-1.40075963956454,0.014482316755123,0.936913702817067,-3.26625890270426,-1.98789999956162,-1.41370982342187,-0.806865643713286,0.458473178589218,4185.26630861764,1.00027155672432
"lam_interceptsa",0.398086077934559,0.00141161055670445,0.124262797714705,0.162351759495026,0.309185868150135,0.397635158829469,0.485508132949072,0.638281625597928,7749.12130654534,1.00044541664438
"lam_interceptsbf",0.446238402864751,0.00677052184880054,0.222361518427403,0.0393131104709016,0.275625490223111,0.450218812956985,0.616330382030438,0.85813607637057,1078.63615701616,1.00446779564513
"lam_interceptsbc",0.344786325535736,0.00205434450402586,0.141164747351495,0.0809844850441166,0.243661145485762,0.342794640496222,0.443766542973175,0.621146474544152,4721.78231604084,1.00108038008868
"lam_interceptsbp",0.735350021411595,0.0136818675676317,0.235906014111084,0.123805462106539,0.61393173831697,0.808823493211587,0.922034897520987,0.992251650457431,297.294764255647,1.00309764280294
"sigma_interceptsa",17.1519370493135,0.01588872484811,1.3546041490665,14.834820668119,16.2055149962664,17.034077931714,17.9836232906766,20.1210225461663,7268.53212921405,1.00048558682401
"sigma_interceptsbf",5.28361607675701,0.0289383839168054,0.918063781870567,3.65748611020584,4.63856832284882,5.22357232917772,5.85922683265885,7.22748465714962,1006.46148747282,1.00264098991079
"sigma_interceptsbc",6.95896352740489,0.0137494862557383,0.756029237345178,5.61159486458319,6.4304086513528,6.91961641535403,7.42872980613669,8.5857933205748,3023.46008472138,1.00086772918152
"sigma_interceptsbp",2.47343466842166,0.0103866168400174,0.427436956344602,1.73347109179539,2.16912648850096,2.44382937288482,2.73938223016945,3.38725598440347,1693.54178148176,1.0016477812632
"sigma_y",12.0567532504179,0.0014860148493278,0.171126639836422,11.7280744417962,11.9393289525841,12.0539324594131,12.1700145598115,12.3995224181372,13261.3869441707,0.99979773979465
