"","lambda.forcing","lambda.chilling","lambda.photo","sigma.forcing","sigma.chilling","sigma.photo"
"36",0.58449535946551,0.526949944351162,0.36609434354382,6.0613726279387,6.63801782050783,2.59507911560549
"37",0.469232266204195,0.559686383016148,0.729941975261944,5.2118337047624,7.98837471431434,2.99028341272575
"38",0.61236961623183,0.343819102925932,0.116026057687131,5.20818688698564,8.01966785760547,2.17663913914896
"39",0.827999910317365,0.566865677017862,0.0364494757449531,5.71062139348384,8.6667076583466,2.63470820465794
"40",0.784786531245674,0.509716701682906,0.365540925001078,6.68953078453246,7.72314026284137,2.17902278911132
"41",0.553699277827853,0.340440565569038,0.677604717671228,5.29842856722528,5.90598558059022,2.66716596354919
"42",0.693573613728075,0.550707366213919,0.0378224151666728,6.52150834503864,7.39683263278545,2.35920768863513
"43",0.456237782315623,0.33592612881703,0.353746938378916,5.63762312381138,6.31552436457781,2.68215812442064
"44",0.320833319871303,0.674466985356243,0.440985621820544,4.85772315275204,6.79391668346673,2.46324964738523
"45",0.627118304032335,0.43279265329873,0.266803823792723,6.22158051390667,5.97463145924688,2.11985489314762
"46",0.879888815343095,0.534290608683935,0.122175139179634,9.19700342798716,7.75602209945998,1.70872166024338
"47",0.692970413868104,0.800911903469171,0.649883429700024,4.25386333995542,7.8644888018985,2.68049293474445
"48",0.673545207971053,0.323260854284121,0.499219104562142,6.08083803392718,6.80183319187612,2.06139599730329
"49",0.729825201231211,0.60931647139004,0.551662041321278,5.40870848305946,8.65314930361818,2.08922554846598
"50",0.391044091412075,0.552126162668349,0.188062613151616,6.31220478773923,5.36336188548995,2.68066219911039
"51",0.783003143527756,0.814160016390117,0.369226988837568,6.20735454798413,6.62483401852984,3.43487040010754
"52",0.61448576448102,0.345186176627648,0.305305744656355,6.00554391256095,7.35806824733689,2.72102912614899
"53",0.776809905699784,0.484286169769467,0.522971780669332,4.40344530984856,6.48512844274354,1.8886815840144
"54",0.864458824537373,0.612593506266037,0.236284369069637,5.15132445126796,7.0329601109256,2.57114971748527
"55",0.774298507207419,0.865410811381316,0.768263431551567,4.17270296878619,8.11888120591802,2.41943535735131
"56",0.952764060540119,0.141333575914841,0.375015558063431,6.30095836446571,5.83890278857716,2.47941234916204
"57",0.260976025574601,0.36628225437119,0.625847836874699,4.87094883720878,6.14953541521692,2.55195601444532
"58",0.858585494806444,0.570870948513791,0.326041264208538,6.48370604905313,6.66542303583543,2.59533513715207
"59",0.837364060064124,0.89577684904377,0.0533189369407803,5.08057135069854,8.42739824454861,2.5475943748103
"60",0.373797330730201,0.543332569109971,0.820059748641274,3.8579294780867,7.30702321460214,2.98833537456608
"61",0.807020445076344,0.712791941643612,0.0361193557850876,4.80325568592168,6.06784112726713,2.18312391822172
"62",0.758141668254414,0.621348605977321,0.0801827716430956,5.70079132149435,6.037332941705,2.51447622885318
"63",0.4949732280662,0.68696343395355,0.269414147276656,5.89692777005793,7.40136291839788,1.91850478799113
"64",0.346514750729236,0.820998018676371,0.431759310143978,4.95942247463957,7.65911570488225,1.95277437361734
"65",0.571384069224375,0.799409658294176,0.396096897985003,5.36954947147891,6.94383426229071,2.49900135588275
"66",0.669185537199778,0.426756923603133,0.0650481340929631,5.47361368668803,7.50484027587751,2.56023315729788
"67",0.833989650838079,0.743842729803522,0.0182251704718255,6.73621828572563,8.53268768913071,2.82222694543474
"68",0.984012518674355,0.605659827470734,0.35000107596869,5.48558170339175,7.43710120758427,2.27796951681342
"69",0.604136672513986,0.442033550076704,0.39423251546513,5.07963338051164,6.90734897669092,2.14312984700908
"70",0.760219953564995,0.326716082054991,0.206349898157122,6.42120915046456,7.83610530155215,2.0640887679129
"71",0.485618754763582,0.303043532802282,0.563635880108664,5.12814972433897,6.46006176867128,2.20309556360644
"72",0.49631147134185,0.502101916106348,0.720798685002839,4.85104890989029,7.61190010637951,2.87457826825096
"73",0.880250967111137,0.552653862428763,0.149797732689084,5.83001086413682,6.28138557340169,1.96293146019043
"74",0.778671638875568,0.736405450175307,0.273182482123639,7.2605566758282,6.39355443589231,2.46315874247259
"75",0.863124398912688,0.593000047703665,0.409283780090595,5.37633680007823,8.92425037266028,2.66560885670863
"76",0.977381096160659,0.419442142026913,0.742761615626185,5.24652936870141,6.64790741289109,2.42410957259585
"77",0.853384123141515,0.683942818063069,0.78864026614609,6.94040097805583,6.43845129092683,2.30604835155342
"78",0.457820291677798,0.756459608660613,0.231732675586402,4.07063002486738,5.89182384399363,2.25907472501612
"79",0.827290604784139,0.457175806058694,0.0145166505283645,6.21517251383439,6.25001692864557,1.88648088894014
"80",0.46285578902147,0.723450618884581,0.615738209609051,5.07971594860191,9.74196236931957,2.7755513565916
"81",0.701824373260811,0.416573180283514,0.736734072032203,5.52137417715671,7.23346728805977,2.51883270431517
"82",0.807495463631268,0.444714072179146,0.601492327677152,7.16426060053665,6.48601964492538,2.58731853012048
"83",0.871385687315943,0.251888041721813,0.112606205233095,7.39695266477054,7.24663797791151,2.4393536959964
"84",0.650127256607623,0.59041862922715,0.813304758846129,6.0021992892025,7.03381787223245,2.27798907215703
"85",0.863174654114383,0.754974831014276,0.500885087110894,6.04665894794312,6.4106219675649,2.05468389707242
"86",0.814995911259166,0.662473563104889,0.0884780498276094,5.32416616567283,7.58077512825824,1.96693848430884
"87",0.858562437683822,0.731834286352121,0.553345203482929,6.46996634572467,7.79327618255077,1.73292086329044
"88",0.769015331766832,0.679999939224303,0.960648784659276,6.33197749832578,6.71205965343687,2.20288773776385
"89",0.963106810925508,0.371987597331215,0.522801204408535,6.31890994428548,6.44274400990904,2.39048450143253
"90",0.827380095064818,0.411622976889933,0.202094092866562,5.89584623988045,5.71720845528501,2.64906043943327
"91",0.635803453678482,0.372797333407321,0.65643333034933,4.77828413340028,7.10021423724431,2.46067470981883
"92",0.742389748193257,0.707697055149406,0.613699818909532,7.29451283209681,5.43539110224143,2.77581599577206
"93",0.507447820930512,0.552020773338688,0.783411086130903,4.92052432576111,6.76664120269866,2.6365880048904
"94",0.8538074986244,0.571247360318241,0.298712038491331,6.14582681474817,8.09729042463194,2.39981581196508
"95",0.694772478221971,0.66967626371021,0.320372618380551,5.63391375080176,7.43334538705724,2.39235340450099
"96",0.496274732309599,0.482804024927285,0.119885876020801,4.48516144720157,8.35273107468266,1.96258903501034
"97",0.499438099956512,0.675418516095337,0.565018886449281,5.1703171452141,8.00115974400407,2.91033422613817
"98",0.913764993058405,0.414665542197145,0.132528143681228,8.10941829175331,7.13588272498834,1.99604268118309
"99",0.877290138091133,0.435152926112955,0.513541998150973,5.50321287072377,7.56132647233342,2.67274231530055
"100",0.925632665643474,0.490089803544503,0.234280397926833,6.61751845682367,7.58938283964809,1.99026602623683
"101",0.682937619786287,0.531240951695119,0.488395449614919,4.37068453147345,4.71115981760869,2.43227900216321
"102",0.577264898779116,0.623258488159151,0.400265350295518,6.69948035442014,7.13565903814773,2.43797272669614
"103",0.861754859626882,0.759210644446033,0.478981703699662,5.91936169398932,7.41875781550465,2.49198371685881
"104",0.819133465304705,0.777925565920565,0.615467198913636,5.90820234502841,6.67810275392056,2.59024337168952
"105",0.679686181787693,0.55143403892229,0.658696930142807,4.71631018681581,7.01512324969074,2.38177203863317
"106",0.556575662211002,0.905643037601732,0.334698614369505,4.35874357227571,7.42361454644326,2.88015659780683
"107",0.915390571851747,0.298551091921808,0.159696749509206,4.65686535563879,6.78371688337811,2.84177207259032
"108",0.455809869806717,0.608875600571443,0.817399257040402,8.68918197381913,7.63372827662168,3.6476589482475
"109",0.620882767977269,0.626679490897011,0.450781243193028,7.25682978026196,7.41258231061789,2.00274869254471
"110",0.398612012181225,0.61150272634335,0.104363143443386,5.70525779870807,7.05434319334484,2.01019388961262
"111",0.293534103399389,0.469852824448039,0.26551209096194,5.66290241019842,6.38424169561916,2.3037579818261
"112",0.949860054891756,0.579796715503382,0.502481550206298,5.94270838064205,7.01451298932664,2.7339489534595
"113",0.486383074361817,0.695100270270856,0.0394111447140608,4.23525789550588,7.55576475912887,2.1245924654046
"114",0.791253119368617,0.578264400640566,0.469663754289748,6.44096136091909,8.10251844031198,2.29485432647481
"115",0.623874692970748,0.217438245495118,0.126889534971238,5.97665860397862,6.80719673165817,2.3607486799054
"116",0.673978695524919,0.438267304836866,0.394966718558988,6.10976079478125,8.35978936766288,2.5167635498508
"117",0.555724171657164,0.548039858429692,0.701350889317853,6.06163803424315,6.98987905666382,2.90518724748586
"118",0.982579314385399,0.580297648262033,0.61935561576571,5.85684334321344,7.37666316599068,1.59557361410263
"119",0.914281280930691,0.497578820282064,0.218343369073079,6.52239555013671,7.1148048616568,2.35492219115288
"120",0.605496494210071,0.15469457413275,0.723599628454447,10.5990335387432,5.82631012382133,3.55430318139291
"121",0.836358098634702,0.505671394945218,0.752811995628768,5.68968389915251,6.2946746035212,3.38332049350718
"122",0.28573880906869,0.454399352043573,0.53691166868199,6.22258073022225,8.38866551005798,2.02684968185298
"123",0.411185561365326,0.272218564566958,0.823342451348324,4.40062872161293,5.82792632305037,2.63389590988049
"124",0.819386143067533,0.843277874923314,0.459066198056342,6.700367031271,7.79719106489791,2.44673744514673
"125",0.746196313998949,0.368179018836387,0.826195558479962,5.02887445371031,7.74989845286928,3.55046962029082
"126",0.665659802327435,0.35487212507634,0.0567868376252861,5.39298678538702,6.42275377720745,2.09200176750366
"127",0.855474236539829,0.398427732899016,0.449472815033162,5.6165348928461,7.35741059445663,2.40293471306082
"128",0.672195665513742,0.374394762761084,0.751933891666262,5.56868739288949,7.36056996599162,2.61539170464047
"129",0.273597473736249,0.559998074658517,0.445173974221375,6.28899346733929,6.75067523092551,2.376465638111
"130",0.461544607153308,0.575455131918709,0.320116805793974,4.27068071952539,6.87953725203932,2.02913412145668
"131",0.512426464831246,0.736887253985822,0.780877702158412,5.27861176222917,7.69129181596652,3.22196586463944
"132",0.658310336890371,0.146886169679623,0.558711630460723,4.36401923254951,6.76729717649551,3.12297418594338
"133",0.884804315934278,0.522401107748056,0.741515283790851,7.42488246013776,5.81220670794784,3.51369091785399
"134",0.931209669901647,0.639355214709898,0.572773463989091,8.29834503788528,6.72048069591083,1.76382888292282
"135",0.463208647242539,0.74633959820912,0.07271063835056,5.69764101103913,7.81127567875548,2.30667277794479
"136",0.806085937451751,0.785614059766633,0.168423536422327,6.15659707797154,7.19461519196979,3.19741477354144
"137",0.756688933283491,0.483869550922015,0.442662548272152,6.45420401554475,6.20245110359807,2.22889688266159
"138",0.967087918061143,0.562455331066395,0.172918781825086,6.5485571061453,6.65627447342306,2.0797583255289
"139",0.59082713707166,0.491368105816325,0.193857502194398,5.57765580728504,7.99275999398877,2.06467639654157
"140",0.928110467718609,0.537727563335938,0.296379716124863,6.24876121645429,7.55888587082868,2.11862104499762
"141",0.49650587926754,0.783556237599276,0.176123015811309,4.23577414093933,7.55562894818063,2.42568849438298
"142",0.707856987279813,0.45436168589471,0.129036912452212,5.13775037803613,6.71859492498204,2.25721910341304
"143",0.789797271128169,0.778502428087176,0.659493069765533,5.13812250680994,7.29409736672063,2.80700921761875
"144",0.699777308163444,0.449708828040241,0.546909108826434,5.97980112012423,6.51463941916263,2.77518073488585
"145",0.845787068708176,0.541792300360617,0.057290155530927,6.33452314333121,6.29073219540476,2.14286047212602
"146",0.654138704449971,0.831779728514642,0.928125473166033,4.33416957906686,6.76386645557926,2.05751064966026
"147",0.732092459383107,0.690620610085101,0.647790712768219,6.97169191831031,7.47653685313889,2.79107597501818
"148",0.770258521769836,0.410124740659018,0.357295071932294,6.3859439998524,7.09144170478913,2.01855928109883
"149",0.625945966818547,0.603035283603694,0.13962591310962,4.24543439139235,6.88244909393214,2.81054841394507
"150",0.851237967429011,0.634733288052044,0.223088164910758,6.28569899103783,7.42237588772001,1.72777556806221
"151",0.465080602478756,0.720555363968194,0.832885963926019,4.70130818521722,6.6617162120957,3.00695743156484
"152",0.558406444486875,0.715254245652299,0.761284711643357,4.79127507459843,7.17545753260854,1.8146217126228
"153",0.702771670769344,0.590224694143979,0.291793118617175,4.79040700217077,6.53404583849595,2.67758422431217
"154",0.696695181496896,0.47871889921139,0.395468239208002,6.73586934047496,7.52993240577921,2.37203693503001
"155",0.700597554996062,0.751135324804938,0.00449302370929834,6.71638893546062,6.88206468587269,2.51916934723957
"156",0.746567537051419,0.419617644740154,0.193841729809607,5.83231075865459,6.3858898979659,2.20552385397184
"157",0.443021486540888,0.405830200120333,0.390275732763625,5.08097115169364,6.73454419867139,2.08217847775214
"158",0.452448928919977,0.280015509333812,0.182553904374355,4.71840199414741,6.84145534598944,1.96857344538613
"159",0.645656485398757,0.646318030513427,0.475026070977801,6.43565045044661,7.64244643180929,2.57455228878167
"160",0.646817371698772,0.378807224329016,0.592190564467029,4.81771102597676,6.88693167330191,2.82346979691521
"161",0.648682382223335,0.465112095851119,0.249129132363797,3.71709528748877,6.91513532175366,1.90927182959624
"162",0.695747032756333,0.527469079764701,0.238749871699506,5.45869418155218,6.83329640170958,2.12077444960398
"163",0.677468098091075,0.738557043756022,0.347598416018141,8.01447250865658,7.15375606288466,2.94093563834266
"164",0.748981116870041,0.346919548800228,0.637992563584289,6.98399724123454,6.07822411353582,2.53686308024791
"165",0.82913644935451,0.418378762230256,0.407611122029737,6.22063517643278,6.63156369844197,2.18232250914692
"166",0.861275114721652,0.463654261403441,0.521801217615485,4.41906978926315,5.97155716391622,1.8423328457163
"167",0.87847011353382,0.493399808082997,0.0656353719781868,7.62256265219829,7.16580039455951,1.99539313862268
"168",0.680958253484438,0.571012608775881,0.713141685048372,5.60363329668164,6.67422951337254,2.14544964316016
"169",0.598868837689476,0.414144764787463,0.510131321697828,5.60581523603045,7.14352193422203,2.52339876144791
"170",0.764608910551062,0.613824344460882,0.0759917296151888,5.19352584736492,7.89169462981661,2.46139680560684
"171",0.900749319204366,0.490702012232659,0.498762604154724,6.5505958640345,6.95794369001681,2.49160569032721
"172",0.595657591912794,0.512752297439131,0.67413988585814,5.29133982261436,6.9245856376189,2.69255305773846
"173",0.572160610527177,0.565383627202971,0.69821112855045,5.05974512054,5.26154382951801,1.94129284067257
"174",0.929807531361019,0.814531782760679,0.256899707025636,7.74205640330817,7.6228213780311,2.17721590218372
"175",0.828173358730863,0.577206270418228,0.495484438654488,5.62151859307045,6.35450182692897,1.99814214674508
"176",0.859788819731749,0.587963210524352,0.661366431529815,7.19225033589925,8.76218937400788,3.05420983385602
"177",0.924589086819194,0.600562610508542,0.159019141030365,6.8335630007599,7.01810617054179,1.87184153704381
"178",0.439332990607361,0.535921859995177,0.185535548272269,6.11074685536703,7.15536327099415,1.81184330751811
"179",0.518165083972956,0.871726592272625,0.236883626972891,4.96484651010486,7.60823126235783,2.60601807643713
"180",0.529801990163967,0.465246517770815,0.919577735963965,4.00082435164155,6.04301624841862,2.82267829261631
"181",0.582222538007352,0.564663070872724,0.281998900781884,5.89102537890527,7.39962690209433,2.29557944345565
"182",0.406101520711267,0.29912931391123,0.226033271776924,5.22769688171526,5.43803859076272,1.85001750016381
"183",0.850596708174758,0.583785441089657,0.143933669930674,6.79454171918165,6.09917981574583,2.03412502383954
"184",0.927482496929788,0.624086281833695,0.431806845428185,8.20381957269185,6.97027641948477,1.93634057044562
"185",0.808670209752413,0.361515950733348,0.234221720307999,4.6485119854248,6.30817583860158,2.48724875065762
"186",0.785813468625552,0.639253458576077,0.349958192008909,5.18956419222723,7.85005413885341,3.08291185217553
"187",0.180323345739371,0.272879184356306,0.0445787607181197,4.15852644399567,7.38451282826501,1.77593129154062
"188",0.75314850262918,0.669335460252839,0.402818858993168,5.23973451532056,8.12376252723387,2.1830895220472
"189",0.924159819316696,0.497854403834205,0.353310967421203,7.24971554077797,6.09273011949931,2.6571799742186
"190",0.716447290878972,0.606982251550803,0.63394367849003,5.21658341268807,7.48224298236632,1.82352671837809
"191",0.649184629310803,0.603401089598957,0.640306677904636,4.10127018454779,4.92572167983963,2.67038701461066
"192",0.523837343517527,0.338039676343071,0.217663497891625,5.56081042026011,7.34041110096996,2.19410613250727
"193",0.87308403464337,0.622182462313135,0.317185104388696,5.93086105960631,5.78924202095293,2.33850623292804
"194",0.817179053924726,0.520325993795596,0.817892231377262,7.14216744471745,6.66113748127514,2.3717121156132
"195",0.930110912212938,0.58892564477198,0.471731709610773,6.21312109174493,7.40793808209935,2.21300818575372
"196",0.560878023806376,0.655226669893757,0.251104674753911,4.82324888634545,9.00071431221181,2.2188388664036
"197",0.952163491683888,0.744837038366033,0.142920792159723,8.27563267209706,6.78583663788898,2.09635850890889
"198",0.614990908434922,0.493498981077094,0.46223559748962,4.91974882200496,6.51429494714767,2.6168363116429
"199",0.337039797389551,0.638841292976289,0.483153591259228,6.13980442373024,7.94491298581373,2.56881551540499
"200",0.652664206308538,0.482106157150469,0.186045140386876,6.15907674219864,8.28128059633825,2.71817646593047
"201",0.72158146219512,0.586759098493043,0.317528142395834,5.90327411658101,6.61477106597031,2.38849899578139
"202",0.434718332723955,0.373408307155293,0.0906577757172882,5.72708268125273,6.88002814019615,2.23729204326106
"203",0.479507295276909,0.405218007917656,0.254263027945889,4.57823233011861,7.18932827361931,2.09427915553574
"204",0.460003210736416,0.587956172357746,0.263569782527933,6.20790577472493,6.88957284281005,2.44244312566963
"205",0.619135657827708,0.354966643449733,0.101622600988953,7.50775511353995,6.79321548829272,2.22045567881456
"206",0.829910397200028,0.578610723517502,0.942761066410464,6.56480703061016,8.38847412985941,2.30357881767083
"207",0.757139707312556,0.336326186606026,0.489085363663209,5.56711088108551,6.43333419130409,1.83601315236164
"208",0.927132990757648,0.377773606995031,0.797626857031839,7.28135415927631,6.09911319097889,2.25301154105135
"209",0.675188865367375,0.415074615612996,0.434424683017903,6.94248636969004,6.46277846751783,2.30355289954935
"210",0.892759444505339,0.49891589206825,0.233672352189875,6.34838613293086,7.12547722915374,2.3182146422261
"211",0.942580223129309,0.362700830523858,0.202231222367793,8.1203736534023,6.66571998793911,1.87815038356749
"212",0.790207025705515,0.584611411687152,0.129666972164751,6.15037550609001,6.77044821109832,1.83796729620872
"213",0.31174589123045,0.780402873483346,0.0541253997716971,6.6472712461745,8.83789166942913,2.20581306543224
"214",0.534635936254772,0.434435728082416,0.160805341723619,5.44531247886571,7.75399580370584,2.01281007130816
"215",0.784248735994692,0.4178575517519,0.243181462236901,5.20301475905749,6.82772335784629,2.01842742903336
"216",0.582471826229215,0.290425017033652,0.477184872719775,5.79530569234108,5.89857640360422,2.55098991910736
"217",0.749813286385984,0.6669267185042,0.00498950202907172,6.37637945846619,7.5356921992677,3.29536386875647
"218",0.807475591180593,0.454272543113788,0.828250114690587,5.61623545718193,5.17377551312481,1.91817581779288
"219",0.557691352805869,0.724870042267259,0.714327574264595,6.15786880436149,7.45338180160845,2.8934291507027
"220",0.848995168196927,0.60348232983134,0.144731607948056,6.45924179865197,6.36932391055939,2.42707016046441
"221",0.965536201714484,0.532679382725081,0.298035072669475,6.3704936139543,5.84614270351548,2.16075030792316
"222",0.549332124541799,0.696427422709518,0.187369168502774,5.58743888391008,5.91217885175396,2.23129560247568
"223",0.766167462097042,0.481617120798634,0.185486982310879,5.02311605844707,6.43484430139699,2.3183483141404
"224",0.57497486951479,0.58621234713941,0.483808080657585,5.6311591370985,7.46557256838255,2.21813434327292
"225",0.196305128854332,0.339098247073847,0.628514645650445,5.96422717119813,6.48590254408354,1.71866835140451
"226",0.70532017368356,0.87452702228707,0.102906631127457,7.25675630265637,7.59139250636507,2.50934756067531
"227",0.656166549144444,0.358672039070556,0.370464945965474,6.71303843342973,8.12294675816122,1.53953026586768
"228",0.68710836962948,0.375216209223627,0.668994884931674,6.40285015641832,6.66748905691005,2.49985227416619
"229",0.873941668582046,0.545597446474899,0.601051021045309,4.27138992430712,6.74964291068489,2.57055894130785
"230",0.635369293130579,0.372490425006843,0.188954794508514,4.55546143862181,6.73685219208505,2.54168873355638
"231",0.650714578232948,0.496125233641811,0.414980489800392,6.08762841758069,7.8664593233008,2.70674707847449
"232",0.369903173192938,0.45296256332628,0.412861562313474,6.04266127277771,7.87593061449703,1.88198098515693
"233",0.916199068311917,0.647790268750465,0.0768966443231247,7.42280801656276,7.0410829482693,2.16245828774213
"234",0.837677289940616,0.4774563210839,0.147588451592671,4.96199073520688,7.15627261025535,2.24583833512878
"235",0.874655422296229,0.57778178588651,0.02259904672156,6.49982794503526,6.50605181143073,2.36626250331984
"236",0.763669221326615,0.311583013111176,0.436992933730557,5.62683570779008,6.46838269416097,2.67768009414558
"237",0.897205155303171,0.611840304321127,0.538682136024043,5.42051103165301,5.28105919311524,2.9259615550724
"238",0.8554574811535,0.412263100877513,0.327605313778219,7.59842737761324,6.40196607498746,2.18523224802652
"239",0.943481878304775,0.50255720923487,0.192633923026902,6.81160738192211,8.2070722478691,2.5780701081358
"240",0.766145489376619,0.504459956075669,0.230675513465966,8.17520054921992,5.68186053778196,2.23494269951453
"241",0.365740609672556,0.29408765415456,0.792040411179441,5.23492712448356,7.05998621118368,2.51998499189501
"242",0.765771176821333,0.285404087932197,0.28267025835268,6.61169808110257,7.15711387849146,2.58494806629467
"243",0.683029855513921,0.64301207104592,0.235439509159716,5.80908727870082,6.87703948764165,2.19660607030542
"244",0.260349700491762,0.574741418403922,0.188226457653316,5.20273932605021,6.75712043655786,1.75108313316858
"245",0.479575317888904,0.509620897391013,0.767282739834171,5.74216947238572,6.62424555822203,2.86807265522574
"246",0.480644271927209,0.644932352331562,0.436658359597206,5.62092967589826,6.00335656852239,2.28664403392097
"247",0.663768961628108,0.763150397394159,0.676488521072973,6.65468980766191,7.20492425667411,1.56794589917198
"248",0.827074450219197,0.413229268222878,0.767782314816763,4.98124297911959,6.86139526106462,2.74200718093792
"249",0.876885198311562,0.509658955777851,0.776992634094591,7.88569525762885,6.31037762830781,2.32352919582702
"250",0.784324213047411,0.582603213460303,0.806129534635268,7.64083775838399,8.8652327686524,2.36459554929017
"251",0.501041437325802,0.329985307263404,0.0750335256120088,6.52046118490435,8.80555350122222,3.33257937200195
"252",0.905783808240855,0.630588753512058,0.768789782488648,5.76986088714019,6.75936684877424,3.62347331386115
"253",0.783719839994323,0.611823364415253,0.369726432430362,5.473202125539,8.15312859166839,2.70762776645439
"254",0.753602953346396,0.649568595070583,0.816294386885757,6.37362066624672,6.91472171213389,2.35183204995198
"255",0.669865350568808,0.629293697109481,0.338284957707188,6.13455370685685,5.67932516937569,2.99983980785531
"256",0.700180868680151,0.467438204093621,0.701733875405675,7.67856913669825,6.8157388349906,2.57931515998236
"257",0.577854909120899,0.484934449498729,0.594910889441655,6.58426001159167,6.71175510608429,2.46027060616045
"258",0.395776966398426,0.633724274229478,0.223549729027528,5.47520854035509,6.61711287633234,2.46335486658
"259",0.594037565068605,0.21977662784508,0.562195262336596,4.07547124072038,7.33302625895496,2.84319027055465
"260",0.79875170694808,0.467183491569121,0.723267704576454,5.29967344151026,6.50106673236958,3.06891247793802
"261",0.675628842578316,0.479260200367899,0.550340382387847,4.90256314442371,6.24604059642193,2.28970935295817
"262",0.876995818269086,0.562910857176966,0.322566558859994,6.98478267878643,6.67755913179928,2.45923174957037
"263",0.387828541767674,0.747289877356625,0.574179928782215,5.30284306559339,7.8779225714129,1.75584116016166
"264",0.955911684068244,0.467488058911564,0.166732073143088,7.71107830700576,6.24872350326454,2.03093450198679
"265",0.714260651998368,0.469646995137078,0.391797806183803,4.89487500410564,8.22509196410628,2.37134727396011
"266",0.525056477369394,0.57126476172255,0.732008048408698,5.20471935754564,6.71550517159609,2.55739789658562
"267",0.948241152189952,0.493907187364594,0.291301304287114,6.94700050635294,5.85509603833014,1.5866598181644
"268",0.710634489390097,0.724334189466691,0.401483758174487,4.83785093213261,7.63131137582192,1.73809120566903
"269",0.325851631317725,0.524231413949322,0.0380363912128267,4.45470156549102,7.34722330506425,2.16693480454106
"270",0.614122985999465,0.641178287962944,0.198313973809336,5.42084508718083,6.26171515725145,2.84927275353546
"271",0.505910580844624,0.421723681404281,0.440418768232036,4.8482958607985,6.45581578809155,2.6588792689937
"272",0.211861755368469,0.383127187789346,0.421379937457192,4.73832914422972,4.41196923366297,2.18289256926489
