"","longitude","latitude","pmm","pmm2C","lmm","lmm2C","absforecast","pmmvslmm"
"1",28.625,69.125,29.6254089880777,27.8011126869646,29.6432411332175,27.8152722411027,-0.00367259100169193,-0.0178321451397885
"2",28.875,69.125,29.4805693914465,27.6586433339169,29.4980838237277,27.6724918947894,-0.00366587140871744,-0.0175144322812741
"3",29.125,69.125,29.1805168087606,27.3580640304346,29.1973785730382,27.3712584300607,-0.00366736465159789,-0.0168617642776709
"4",29.375,69.125,29.195515038967,27.3356650841013,29.2124079388863,27.3487845991243,-0.00377338489629508,-0.0168928999193483
"5",27.625,68.875,29.7582317632365,28.0284818450655,29.7763321367362,28.043177664661,-0.00340455390420047,-0.0181003734996601
"6",27.875,68.875,29.7397735935687,27.9889548435443,29.7578477693122,28.0035647356683,-0.00346428361951467,-0.0180741757435321
"7",28.125,68.875,29.7778953676063,28.0339239879343,29.7960446052155,28.0486283540814,-0.00344487146204031,-0.0181492376091938
"8",28.375,68.875,29.8228246669687,28.066738708981,29.8410688912607,28.0815037172246,-0.00347921604834767,-0.0182442242919443
"9",28.625,68.875,29.8401882940198,28.0972703559404,29.8584611319189,28.1121013088633,-0.00344188497627584,-0.0182728378991222
"10",28.875,68.875,29.6810540389641,27.9207543146056,29.698993786603,27.9352029002532,-0.00349116199140909,-0.0179397476389695
"11",25.375,68.625,31.4076225338617,29.8580111280372,31.4290469781123,29.8765417074496,-0.0028938648382244,-0.0214244442506661
"12",25.625,68.625,31.4892611417552,29.9217412288553,31.5108588918974,29.9403943439013,-0.00294463509624165,-0.0215977501421882
"13",25.875,68.625,31.512833781386,29.9445237872917,31.5344910196314,29.9632341505765,-0.00294687496056412,-0.0216572382453855
"14",26.125,68.625,31.3890535362794,29.7988846291371,31.4104826713497,29.8173049196672,-0.00300884454020789,-0.0214291350702815
"15",26.375,68.625,31.2060732332221,29.6111638389129,31.2271481607253,29.6292164826899,-0.00302228372616042,-0.0210749275031645
"16",26.625,68.625,31.2135685058465,29.605754452027,31.2346774739807,29.6238045519845,-0.00305886817678669,-0.0211089681342145
"17",26.875,68.625,30.9304192711521,29.3102272786187,30.9509462153275,29.3276602634096,-0.00309395938454315,-0.0205269441754083
"18",27.125,68.625,30.6006769959523,28.9812750846134,30.6205245588863,28.9980309280273,-0.00309171952021359,-0.0198475629340891
"19",27.375,68.625,30.231051746685,28.6095429521608,30.2501424207103,28.6255359336944,-0.00309769249174963,-0.0190906740253425
"20",27.625,68.625,30.1842660024426,28.5503792692045,30.2032646045413,28.5662450876038,-0.00313278369949543,-0.0189986020987369
"21",27.875,68.625,30.1361749733274,28.4867499765974,30.1550821265204,28.5024802954259,-0.00317683436454175,-0.0189071531930765
"22",28.125,68.625,30.1897821230274,28.5321929539543,30.2088034572951,28.5480143085927,-0.00319997962922614,-0.019021334267677
"23",28.375,68.625,30.2920297871878,28.6244329229843,30.3112609792702,28.6404357638227,-0.00322835124400811,-0.0192311920823514
"24",28.625,68.625,29.9988576005245,28.3336309799045,30.0174675171576,28.3490192648866,-0.00322163165103362,-0.018609916633114
"25",24.375,68.375,31.2801410368221,29.7365869201555,31.3013611487601,29.7549303395484,-0.0028766925450654,-0.02122011193795
"26",24.625,68.375,31.3536508893267,29.8185243054015,31.3750097777121,29.8370303931278,-0.002852800658939,-0.0213588883853078
"27",24.875,68.375,31.4178480037544,29.870080120717,31.4393384826164,29.888681961091,-0.00288863848813037,-0.0214904788620807
"28",25.125,68.375,31.5048176851841,29.9367710514879,31.5264937346213,29.9555009725859,-0.00294612833912566,-0.0216760494371471
"29",25.375,68.375,31.3292308243294,29.7653979570039,31.3505333745504,29.7837663248288,-0.00293418239606424,-0.0213025502209341
"30",25.625,68.375,31.2682470714875,29.7088913309309,31.2894243145879,29.7271470841997,-0.00292148983155371,-0.0211772431003858
"31",25.875,68.375,31.1837010608453,29.6256621222795,31.2047163397493,29.6437596444591,-0.0029177567243508,-0.0210152789039491
"32",26.125,68.375,31.1467072737602,29.5844545688237,31.1676554254519,29.602473017848,-0.00292970266741222,-0.0209481516917229
"33",26.375,68.375,31.0708388437683,29.4948913981271,31.0916382479907,29.5127222753671,-0.0029685269823716,-0.020799404222366
"34",26.625,68.375,31.0302075778833,29.4468860410934,31.0509261800095,29.4646152108368,-0.00298943238273353,-0.0207186021261592
"35",26.875,68.375,30.9618616696763,29.3975020815544,30.9824367855173,29.4151415217565,-0.00293567563894825,-0.0205751158410017
"36",27.125,68.375,30.9615674693754,29.4037918912077,30.9821564867372,29.4214638984666,-0.00291701010290168,-0.0205890173617327
"37",27.375,68.375,30.9958051584682,29.421437875216,31.0164879768325,29.4391566463266,-0.00296404725371957,-0.0206828183643211
"38",27.625,68.375,30.9111741923664,29.3188984020388,30.9316884601185,29.3363978522791,-0.00301481751174038,-0.0205142677520342
"39",27.875,68.375,30.5086383171186,28.9261068615232,30.5283148738719,28.9427962257581,-0.00298719251840751,-0.0196765567532644
"40",28.125,68.375,30.4839766699626,28.8890672756533,30.5036097438636,28.9056780658281,-0.00302228372615687,-0.0196330739009554
"41",28.375,68.375,30.3995613211249,28.7822662929713,30.419015686092,28.7986349113898,-0.00308574654868465,-0.0194543649671211
"42",23.875,68.125,31.3534918148051,29.8402241439277,31.374935895053,29.8588773930963,-0.00279083107929523,-0.0214440802478499
"43",24.125,68.125,31.1974460925788,29.6686401582095,31.2185784849456,29.686937668832,-0.0028348817443451,-0.0211323923668161
"44",24.375,68.125,31.031027576842,29.4961643533148,31.0518006088124,29.5140853312478,-0.002852054037497,-0.0207730319704957
"45",24.625,68.125,30.949773120426,29.4109594909263,30.9703671654703,29.4286902826116,-0.00286325335911997,-0.0205940450443762
"46",24.875,68.125,30.9153223260623,29.3751918945718,30.9358229490712,29.3928255311144,-0.00286698646632999,-0.0205006230089246
"47",25.125,68.125,31.0441861087893,29.5019487941134,31.0649279954615,29.5198177213478,-0.00287295943786248,-0.020741886672198
"48",25.375,68.125,31.0646355152584,29.5221348401845,31.0854100268275,29.5400356456942,-0.00287370605930448,-0.0207745115690088
"49",25.625,68.125,31.1588704608103,29.6000414410499,31.1798394094674,29.6180903931183,-0.0029199965886697,-0.0209689486570852
"50",25.875,68.125,31.1413986950854,29.5754589445745,31.1623313390203,29.5934514331419,-0.00294015536759318,-0.020932643934934
"51",26.125,68.125,31.0322292359218,29.475770459745,31.0529412469389,29.4935691937664,-0.00291327699569521,-0.0207120110170642
"52",26.375,68.125,31.0304767713296,29.4863959338667,31.0511944943627,29.5042354711118,-0.00287818578795296,-0.0207177230330871
"53",26.625,68.125,30.9472561774068,29.3910607616281,30.9678102419465,29.4087022957935,-0.00291253037426031,-0.0205540645397022
"54",26.875,68.125,30.9164711614834,29.3689666388442,30.936961802863,29.3865693883571,-0.00288789186668836,-0.0204906413795918
"55",27.125,68.125,30.9633996240228,29.433803608459,30.9839819040493,29.4515487668769,-0.00283712160866401,-0.0205822800264954
"56",27.375,68.125,30.9292757294045,29.3809811255709,30.9497990741652,29.3986143386005,-0.00289013173101438,-0.0205233447606759
"57",27.625,68.125,30.8500885525644,29.296000019971,30.870466566474,29.3134714764779,-0.00290655740272427,-0.0203780139095961
"58",27.875,68.125,30.8539681528975,29.2961925747298,30.8743589417086,29.313666353438,-0.00291701010290879,-0.0203907888110564
"59",28.125,68.125,30.9965506686053,29.4192864209733,31.0172405830881,29.4370040753664,-0.00297226008957452,-0.0206899144827339
"60",28.375,68.125,31.0041056484166,29.4136733808761,31.02482204193,29.4313801832279,-0.00300959116165345,-0.0207163935133998
"61",28.625,68.125,30.7680273248713,29.1662705602097,30.7882469221284,29.1834484615831,-0.00304169588363834,-0.0202195972570216
"62",28.875,68.125,30.5138001680886,28.8880776071937,30.5334801644661,28.9046479651364,-0.00310963843481105,-0.0196799963774765
"63",23.625,67.875,30.6765449018341,29.1472122466685,30.6967259695849,29.1645569394321,-0.00283637498722911,-0.0201810677508298
"64",23.875,67.875,30.9349221649313,29.4037459869785,30.9556074541346,29.4215896748445,-0.00284160133731604,-0.0206852892032856
"65",24.125,67.875,31.0086151484043,29.4592671029779,31.029429030666,29.4771878670229,-0.00289311821677884,-0.0208138822617556
"66",24.375,67.875,30.8087709519869,29.2652168353202,30.8291399070904,29.2827090978786,-0.0028766925450654,-0.0203689551035033
"67",24.625,67.875,30.5938857496768,29.0613927697332,30.6137905638868,29.0784522494986,-0.00284533444452251,-0.0199048142100082
"68",24.875,67.875,30.5503649064131,29.0126047185062,30.570158975185,29.0295385204047,-0.0028602668733555,-0.0197940687718692
"69",25.125,67.875,30.5921260111602,29.0583162292257,30.6119734967758,29.0753146472896,-0.00284906755172543,-0.019847485615589
"70",25.375,67.875,30.6971759907631,29.1633662088287,30.7172164773585,29.1805576278723,-0.00284906755173608,-0.0200404865953345
"71",25.625,67.875,30.9005408484074,29.3696280308528,30.920981702554,29.3872280302835,-0.00284085471587048,-0.0204408541465355
"72",25.875,67.875,31.0839384493214,29.5374873682749,31.1047533956193,29.5554174091919,-0.00288490538092034,-0.0208149462979037
"73",26.125,67.875,31.0524430422587,29.5123126107682,31.0731913002129,29.5301938822561,-0.00286698646632999,-0.0207482579542564
"74",26.375,67.875,30.9697561091986,29.4335760836807,30.9903432940678,29.4513074814052,-0.00285578714470347,-0.020587184869207
"75",26.625,67.875,30.7471184690413,29.2033009919765,30.7672458557158,29.2205509394845,-0.00287743916651095,-0.0201273866745595
"76",26.875,67.875,30.733411075931,29.2051318623581,30.7535137570617,29.2224011549873,-0.00283338850145753,-0.0201026811306093
"77",27.125,67.875,30.8546999601491,29.3011381483521,30.8750668604114,29.3185999844545,-0.00290506415984382,-0.0203669002622533
"78",27.375,67.875,30.7508914281153,29.1996998599018,30.771046179343,29.2169562665626,-0.00289834456686933,-0.0201547512277322
"79",27.625,67.875,30.7059312888501,29.1410449799319,30.7260057015373,29.1581822237373,-0.00293716888182161,-0.0200744126871584
"80",27.875,67.875,30.7612907541642,29.204305257191,30.7814812434671,29.2215809762553,-0.00291477023858633,-0.020190489302923
"81",28.125,67.875,30.7810489150313,29.2148458041223,30.8012785601135,29.2321345472154,-0.00294090198903518,-0.0202296450821642
"82",28.375,67.875,30.63179270788,29.0418871611359,30.6517023189331,29.0587886742702,-0.00300809791876588,-0.0199096110530803
"83",28.625,67.875,30.53605202459,28.9411426302807,30.555754081772,28.9578224037366,-0.00302228372615687,-0.0197020571820659
"84",28.875,67.875,30.3544105072796,28.7397490831078,30.3737256988199,28.7559859943137,-0.0030782803342646,-0.0193151915402261
"85",29.125,67.875,30.3562168177414,28.7167995161418,30.3755415541588,28.7329757898095,-0.00314846274976333,-0.0193247364174596
"86",21.375,67.625,30.0968819919761,28.436132498125,30.1161555113611,28.4521970784234,-0.00320893908653019,-0.0192735193849209
"87",21.625,67.625,30.1435957028518,28.5070753656321,30.1629465666413,28.5232859795076,-0.00314024991391548,-0.0193508637894411
"88",21.875,67.625,30.2585707568713,28.6404856475233,30.2781554278213,28.6569823320603,-0.00308798641300712,-0.0195846709499925
"89",22.125,67.625,30.3072963757694,28.7142305042473,30.3269757023181,28.7308927734199,-0.0030170573760735,-0.0196793265487436
"90",23.375,67.625,30.4868861606666,28.9327976280733,30.506816005205,28.9498209152089,-0.00290655740272072,-0.0199298445383675
"91",23.625,67.625,30.4648970610182,28.9176558987772,30.4847376652636,28.9346093577774,-0.00288714524524636,-0.0198406042454664
"92",23.875,67.625,30.5415976878072,28.9880358760102,30.5615518169284,29.0050849409715,-0.00290506415984382,-0.0199541291212206
"93",24.125,67.625,30.6527138975222,29.1141636284207,30.6728363646187,29.1314235887795,-0.00286250673767796,-0.0201224670964777
"94",24.375,67.625,30.6885439185734,29.1557875782316,30.7086962067423,29.1730937853345,-0.00284608106596806,-0.0201522881689016
"95",24.625,67.625,30.5268902085053,28.9904468225892,30.5466792052638,29.0073792855815,-0.00285653376614547,-0.0197889967584892
"96",24.875,67.625,30.349054193103,28.8062901576308,30.3684413282819,28.822802840129,-0.00287445268073938,-0.0193871351789134
"97",25.125,67.625,30.3778614619617,28.8403646344529,30.3972882146042,28.8569318668435,-0.00285952025191349,-0.0194267526425271
"98",25.375,67.625,30.5177559884437,28.9792057193422,30.5374471883207,28.9960344124815,-0.00286250673767796,-0.0196911998769878
"99",25.625,67.625,30.6067976113084,29.0621900530491,30.6266477234608,29.0791604861707,-0.00287967903082986,-0.0198501121524082
"100",25.875,67.625,30.6860692042336,29.1546296658826,30.7060592783234,29.1717773920137,-0.00284234795875804,-0.0199900740897867
"101",26.125,67.625,30.6968708692572,29.1672748536934,30.7168904710164,29.184457333844,-0.00283712160866756,-0.0200196017592127
"102",26.375,67.625,30.6283189165548,29.0866083226753,30.6482100883834,29.1036280283089,-0.00287146619497491,-0.0198911718285899
"103",26.625,67.625,30.5192153880225,28.9719742257815,30.5388963025051,28.9887679950188,-0.00288714524524636,-0.0196809144825423
"104",26.875,67.625,30.5284677022907,28.9654249161596,30.548180209351,28.9822054806882,-0.00293194253173823,-0.0197125070602731
"105",27.125,67.625,30.5239976645665,28.9738595379457,30.5436909636706,28.9906574789686,-0.00289535808110131,-0.0196932991040448
"106",27.375,67.625,30.5432378400749,28.9817752163329,30.5629769595331,28.998586872988,-0.00292746280308975,-0.0197391194582011
"107",27.625,67.625,30.6004483358864,29.0326650625883,30.6203006130263,29.0495719580106,-0.00294538171768366,-0.0198522771399254
"108",27.875,67.625,30.6740818818598,29.1060352481636,30.6940762913234,29.123083529288,-0.00294612833912566,-0.0199944094635569
"109",28.125,67.625,30.6819899318277,29.1081493693718,30.7019926169856,29.1251895005189,-0.00296255401083556,-0.0200026851579018
"110",28.375,67.625,30.400092434093,28.8088700853581,30.4194820002636,28.8252478205027,-0.00301183102597236,-0.0193895661705383
"111",28.625,67.625,30.2194288267062,28.6071376461179,30.238440432895,28.6230776915654,-0.00307156074129011,-0.0190116061887835
"112",28.875,67.625,30.2473189715774,28.6442454049249,30.2663776386284,28.6602586429851,-0.00304542899084126,-0.0190586670510235
"113",29.125,67.625,30.3667110265133,28.7362479784515,30.3860253847822,28.7524392590996,-0.00312307762075648,-0.0193143582688755
"114",14.625,67.375,22.9474965565223,19.8825094196426,22.950030462447,19.8778534009548,-0.00718992461255041,-0.00253390592469671
