"","longitude","latitude","pmm","pmm2C","lmm","lmm2C","absforecast","pmmvslmm"
"23",43.375,55.625,52.065943783936,48.7952174338223,57.5675184371062,53.7021325938653,-0.594659493127118,-5.50157465317019
"24",43.625,55.625,52.0925287243165,48.8230612171534,57.5829262358727,53.7187216887024,-0.594737040007303,-5.49039751155628
"25",9.875,55.375,25.0747002809072,19.8099666968483,30.2752581903931,24.5386993714352,-0.471825234898983,-5.20055790948587
"26",10.125,55.375,25.5219702842636,20.0935871166107,30.7643146836022,24.8741873754757,-0.461744140473684,-5.24234439933868
"27",10.375,55.375,25.3745345567036,19.9253804803638,30.5967377425825,24.6871190492922,-0.460464616950471,-5.22220318587892
"28",10.625,55.375,25.3944463371051,19.8848677991306,30.6463193955022,24.6799984908266,-0.456742366701128,-5.25187305839712
"31",11.375,55.375,25.6667104717551,20.1841970572212,31.0229236290874,25.0820005899281,-0.458409624625318,-5.35621315733224
"32",11.625,55.375,25.7584415082047,20.3130639607171,31.1337305465185,25.2276557414398,-0.460697257591054,-5.3752890383138
"33",11.875,55.375,25.8757515148288,20.4775805779933,31.2591258445461,25.3973496421122,-0.463605265598357,-5.38337432971727
"34",12.125,55.375,25.8335651929699,20.5115542546531,31.208367370377,25.4180595802101,-0.46829685185012,-5.37480217740714
"48",39.875,55.375,51.3042831235249,48.0845399129154,56.7749132834913,52.9573699311068,-0.597800141774997,-5.47063015996645
"49",40.125,55.375,51.3267578921427,48.2140163323447,56.7894006927763,53.0722675063867,-0.604391626591536,-5.46264280063351
"50",40.375,55.375,51.522145327719,48.4503161638195,57.0116454133721,53.3329043492746,-0.606911900197865,-5.48950008565301
"51",40.625,55.375,51.6634556827118,48.6212093281543,57.1769685591455,53.5259879527055,-0.608734251882431,-5.51351287643362
"52",40.875,55.375,51.617566821024,48.5104900545042,57.1168802481125,53.4050628940403,-0.604740587552413,-5.4993134270885
"53",41.125,55.375,51.772877467996,48.6387355780357,57.2923156677172,53.5551004481286,-0.603073329628224,-5.51943819972116
"54",41.375,55.375,51.970530237442,48.8722653715773,57.523383968899,53.8198356873204,-0.605283415713771,-5.55285373145693
"55",41.625,55.375,52.0700209967137,48.9497263792113,57.6242090150909,53.8999880522781,-0.603926345310363,-5.55418801837718
"56",41.875,55.375,51.934282061147,48.746639345781,57.4454622923654,53.6580419897793,-0.599777587219947,-5.51118023121833
"57",42.125,55.375,51.7794562955249,48.536424490327,57.2555260461508,53.4161287164615,-0.596365524491397,-5.47606975062588
"58",42.375,55.375,51.8824687522939,48.6419546329974,57.3768956990928,53.5398609615445,-0.596520618251787,-5.4944269467989
"59",42.625,55.375,51.9253070580215,48.7275935990496,57.4226953740963,53.6258247029461,-0.599157212178405,-5.49738831607485
"60",42.875,55.375,52.0305682449252,48.8171192490693,57.5361196400553,53.7244827680234,-0.598187876175963,-5.50555139513003
"61",43.125,55.375,52.0870694600298,48.8434082333566,57.6030223391236,53.763034361399,-0.596326751051301,-5.51595287909377
"62",43.375,55.375,52.1760549795495,48.9374291246792,57.6950156092189,53.8597528157765,-0.596636938572082,-5.51896062966934
"63",43.625,55.375,52.2802030411684,49.0503890869531,57.7947531577954,53.9677594368467,-0.597179766733447,-5.51455011662704
"64",43.875,55.375,52.4734375169569,49.2486589345445,58.0033735700032,54.1811050333366,-0.597489954254222,-5.5299360530463
"66",10.125,55.125,25.3666400335204,19.9615454604558,30.5758271601767,24.7075538293549,-0.463178757757277,-5.20918712665633
"67",10.375,55.125,25.4359903734456,19.8804640677696,30.6713510025634,24.6619127913135,-0.453911905574031,-5.23536062911787
"68",10.625,55.125,25.6002205554506,19.9257335909313,30.8598609729459,24.7387902830311,-0.446583725395651,-5.25964041749537
"72",11.625,55.125,25.5313190431541,20.0783884379621,30.8654506721218,24.9522880906199,-0.460231976309892,-5.3341316289677
"73",11.875,55.125,25.8770591808439,20.2711791571391,31.2259563074381,25.169266253367,-0.450810030366256,-5.34889712659419
"74",12.125,55.125,25.9000314344982,20.2702333947296,31.2476676760129,25.1685329966018,-0.449336639642564,-5.34763624151478
"85",14.875,55.125,28.3512843490992,21.6955293044914,33.8919568925243,26.8500659156326,-0.386135932284002,-5.54067254342514
"87",38.625,55.125,50.6990129450724,47.1267937082605,56.1081229571783,51.9598167050458,-0.576087015320525,-5.40911001210589
"88",38.875,55.125,50.9609293921248,47.5410301523504,56.3889837892684,52.3836143616698,-0.585470187824065,-5.42805439714353
"89",39.125,55.125,51.1288848538803,47.7838867696739,56.5549162079396,52.6198338965376,-0.590084227195639,-5.42603135405935
"90",39.375,55.125,51.2244158987591,47.8309523609499,56.6327092372519,52.6521470271344,-0.587098672308144,-5.40829333849272
"91",39.625,55.125,51.424247888664,48.1472273237966,56.8486004608439,52.9773081372503,-0.594271758726144,-5.42435257217993
"92",39.875,55.125,51.4837840560059,48.322577042605,56.9117838737898,53.1491707886849,-0.601406071704041,-5.42799981778391
"93",40.125,55.125,51.5340216188469,48.4042856792141,56.957319008643,53.2242383253013,-0.603344743708909,-5.42329738979608
"94",40.375,55.125,51.681109661913,48.6004685973584,57.1299801252771,53.442969988686,-0.606369072036486,-5.44887046336414
"95",40.625,55.125,51.7474232271049,48.6403464605851,57.2053432215774,53.4935258675052,-0.604740587552413,-5.45791999447246
"96",40.875,55.125,51.6815669808091,48.502736166098,57.1272235187815,53.3480722886892,-0.600320415381319,-5.44565653797243
"97",41.125,55.125,51.8729495772058,48.6563534739732,57.3375351168991,53.5229450046909,-0.59799400897549,-5.46458553969321
"98",41.375,55.125,52.185280553625,49.0681330434995,57.7023261941076,53.9810584714712,-0.604120212510857,-5.51704564048255
"99",41.625,55.125,52.2239233552489,49.0878932008625,57.7334391209719,53.9944519572776,-0.602957009307936,-5.50951576572303
"100",41.875,55.125,52.1100099855253,48.8537603293448,57.5818949970495,53.7300940586197,-0.595551282249346,-5.47188501152424
"101",42.125,55.125,52.1985849144892,49.0191246783028,57.7008992655487,53.9211573874211,-0.600281641941216,-5.50231435105954
"102",42.375,55.125,52.3326673338782,49.1645366842483,57.8595999064853,54.0904896929924,-0.600979563862971,-5.5269325726071
"103",42.625,55.125,52.4160392678072,49.201960850476,57.9575140969125,54.1452865768454,-0.598149102735874,-5.54147482910528
"104",42.875,55.125,52.3957588026579,49.2018218725382,57.9390346658442,54.1457078829055,-0.59938985281898,-5.54327586318628
"105",43.125,55.125,52.5136588871009,49.3398634441928,58.0801590329131,54.3057329871029,-0.600630602902093,-5.56650014581221
"106",43.375,55.125,52.5682201507929,49.4038660300152,58.1421148561544,54.3765485308732,-0.601212204503561,-5.57389470536159
"107",43.625,55.125,52.699769020201,49.5083497759828,58.2770335496255,54.4860693588279,-0.599544946579371,-5.57726452942448
"108",43.875,55.125,52.8235756877057,49.6636275172556,58.407694752775,54.6462629637406,-0.60148361858424,-5.58411906506927
"109",44.125,55.125,53.0267361894463,49.9089592578453,58.6370320002761,54.9151736296044,-0.604081439070747,-5.61029581082984
"115",11.125,54.875,25.6113235299332,20.0400616873733,30.8413293737024,24.8171249615709,-0.452942569571608,-5.23000584376921
"119",12.125,54.875,25.9745696569059,20.2597997179636,31.2523151629233,25.0934429987515,-0.444102225229418,-5.2777455060174
"131",36.125,54.875,49.7315064500441,45.9868257289832,55.2392464510683,50.9291026372734,-0.565463092733864,-5.50774000102414
"132",36.375,54.875,49.8376842747641,46.0860799174742,55.3446795948704,51.0280386526877,-0.565036584892809,-5.50699532010633
"133",36.625,54.875,49.969203498866,46.179204431579,55.4640510430742,51.1113805707403,-0.562671405046885,-5.49484754420822
"134",36.875,54.875,49.8201348175338,46.0968544266351,55.2696396184821,50.9795778378862,-0.566781389697184,-5.4495048009483
"135",37.125,54.875,49.790678382443,46.1164928666225,55.2197330688646,50.9757418350194,-0.569805718024767,-5.42905468642163
"136",37.375,54.875,49.8346427721985,46.165492628181,55.2482283644018,51.0089623148386,-0.570115905545542,-5.41358559220323
"137",37.625,54.875,50.1502572303667,46.4955837802824,55.5814370439995,51.3557558992474,-0.571007694667784,-5.43117981363278
"138",37.875,54.875,50.3703192173888,46.7370460974668,55.7999205582551,51.594321446702,-0.572325991631089,-5.42960134086629
"139",38.125,54.875,50.5060893308586,46.8816281115917,55.9139017475422,51.7165717084828,-0.572868819792454,-5.40781241668357
"140",38.375,54.875,50.8832075116492,47.3632302572923,56.3183811830719,52.2190987178664,-0.579305210848609,-5.43517367142272
"141",38.625,54.875,51.0682822895937,47.6232061908048,56.5023004695196,52.4733051205106,-0.583919250220177,-5.43401817992592
"142",38.875,54.875,51.2299741404998,47.9038587005542,56.6617500112494,52.7443871409052,-0.591247430398553,-5.43177587074955
"143",39.125,54.875,51.4850544198028,48.1866335247731,56.9061595357959,53.0147851790034,-0.592953461762846,-5.42110511599313
"144",39.375,54.875,51.4685428384653,48.1726396293371,56.8484197468522,52.9594079822007,-0.59310855552323,-5.37987690838683
"145",39.625,54.875,51.563812750146,48.3428106965858,56.9323511017529,53.1136264532979,-0.597722594894798,-5.36853835160689
"146",39.875,54.875,51.6451448794388,48.4977851384959,57.0220745555081,53.272455727179,-0.60225908738618,-5.37692967606927
"147",40.125,54.875,51.7647267821325,48.6475792720069,57.1705672602443,53.4492995376079,-0.60412021251085,-5.40584047811182
"148",40.375,54.875,51.7990567469244,48.6951270877814,57.2128736269586,53.5040095130627,-0.604934454752893,-5.4138168800342
"149",40.625,54.875,51.8132946511104,48.6923706121327,57.2385206642582,53.5137090534102,-0.603887571870267,-5.42522601314779
"150",40.875,54.875,51.775833880906,48.6077032312761,57.1917339044905,53.4226236909977,-0.600979563862978,-5.41590002358453
"151",41.125,54.875,51.8867997668718,48.7199279601926,57.3170431353797,53.5491142179574,-0.60105711074317,-5.43024336850793
"152",41.375,54.875,52.2459650656175,49.0576929287761,57.7243596599401,53.9363487093188,-0.599738813779858,-5.47839459432259
"153",41.625,54.875,52.2263767090631,49.0141865561579,57.6960173082184,53.885561732257,-0.598265423056162,-5.46964059915529
"154",41.875,54.875,52.1396863048334,48.9274961519283,57.5871522353285,53.7766966593672,-0.598265423056162,-5.44746593049506
"155",42.125,54.875,52.407012536281,49.2690941174685,57.9166875596488,54.1759284518486,-0.602840688987641,-5.50967502336777
"156",42.375,54.875,52.4072646693703,49.2668285646564,57.9216998253047,54.1785781253635,-0.60268559522725,-5.51443515593432
"157",42.625,54.875,52.392967078101,49.2399425438798,57.9027894929455,54.147854832299,-0.601910126425302,-5.50982241484453
"158",42.875,54.875,52.2808218589814,49.1246502173834,57.7711411107654,54.0132532099426,-0.601716259224816,-5.49031925178399
"159",43.125,54.875,52.3936266241816,49.2620024201227,57.91086556532,54.1760129378725,-0.603228423388614,-5.51723894113835
"160",43.375,54.875,52.6739082302166,49.4963362584563,58.2270009708323,54.4490310368105,-0.600397962261518,-5.55309274061565
"161",43.625,54.875,52.7673238245966,49.6482880500449,58.3380479290099,54.6150082622677,-0.604003892190562,-5.57072410441329
"162",43.875,54.875,52.8962792794124,49.7847965625651,58.4822793213303,54.7663274310112,-0.604469173471728,-5.5860000419179
"163",44.125,54.875,53.1445245980487,50.0676600623463,58.7634220201181,55.0799557717386,-0.606601712677076,-5.61889742206942
"164",44.375,54.875,53.1761130873733,50.1319784683896,58.7968436084392,55.1440910578934,-0.608617931562122,-5.62073052106592
"165",9.375,54.625,26.0654416539706,20.9398102159666,31.0645102735102,25.4584846703457,-0.480394165160469,-4.99906861953958
"166",9.625,54.625,26.334958721423,21.1350555493264,31.3159355702549,25.6402134989292,-0.47581889922899,-4.98097684883182
"167",9.875,54.625,25.9890063564278,20.6959488059776,30.9569868018956,25.1938488213508,-0.47008043009459,-4.96798044546786
"174",11.625,54.625,25.811003636443,20.037697500292,31.0176209970084,24.8038185655571,-0.440496295300381,-5.20661736056547
"187",35.375,54.625,49.6435572442779,45.8963588373155,55.1440847693814,50.8315783634455,-0.565307998973488,-5.50052752510348
"188",35.625,54.625,49.5968041300017,45.8338701861553,55.0756274371974,50.7483548303799,-0.564338662971053,-5.4788233071957
"189",35.875,54.625,49.5596973047203,45.7527038575985,55.0197342074917,50.6511162382057,-0.561624522164252,-5.46003690277144
"190",36.125,54.625,49.7577514042567,45.9721582872972,55.2315306683413,50.8829947322543,-0.562942819127542,-5.47377926408458
"191",36.375,54.625,50.018226384945,46.3024990517507,55.5134296293116,51.2304556251389,-0.567246670978349,-5.49520324436659
"192",36.625,54.625,50.1772078850012,46.4256035277113,55.6702408624047,51.353599920222,-0.565036584892795,-5.49303297740347
"193",36.875,54.625,50.1278179295995,46.4152377037819,55.6014210938599,51.3214003298636,-0.567440538178836,-5.47360316426047
"194",37.125,54.625,50.0740106805522,46.3998251647317,55.5089144817584,51.2649232479131,-0.56980571802476,-5.43490380120615
"195",37.375,54.625,50.4508499054552,46.8326829009419,55.9154754839911,51.7240519252844,-0.573256554193428,-5.4646255785359
"196",37.625,54.625,50.8341265834546,47.2386187520543,56.3259772753582,52.155817045921,-0.574652398036918,-5.49185069190369
"197",37.875,54.625,50.8966660577033,47.316893763187,56.3723720660798,52.2169780375242,-0.575621734039359,-5.47570600837653
"198",38.125,54.625,50.9579850326457,47.4203839769787,56.4036860943076,52.2878654841146,-0.578219554525873,-5.44570106166181
"199",38.375,54.625,51.2507353094224,47.7471230134249,56.6970423754129,52.6131167591243,-0.580313320291133,-5.44630706599055
"200",38.625,54.625,51.4596761975017,48.0687303455939,56.9117046095803,52.933504991604,-0.587253766068535,-5.45202841207863
"201",38.875,54.625,51.6073045071818,48.3497960080506,57.0497878925486,53.1968056580483,-0.595473735369154,-5.44248338536681
"202",39.125,54.625,51.8069573115943,48.6262382324572,57.2412351691417,53.4603119949435,-0.600204095061031,-5.43427785754732
"203",39.375,54.625,51.8008107317024,48.6333095035479,57.1905759837647,53.4220564183071,-0.601018337303067,-5.38976525206228
"204",39.625,54.625,51.9780348508817,48.791021556991,57.3403133148151,53.5534836602643,-0.599816360660057,-5.36227846393339
"205",39.875,54.625,51.9496902807071,48.7784125237005,57.30192100399,53.5298575503209,-0.600785696662484,-5.35223072328288
"206",40.125,54.625,51.9234106811278,48.7924158985442,57.3002843143632,53.566022334951,-0.603267196828718,-5.37687363323546
"207",40.375,54.625,51.9361007449404,48.7591581946555,57.324336480849,53.5469571948625,-0.600436735701621,-5.38823573590856
"208",40.625,54.625,51.9099359987661,48.7386582417594,57.3073593333266,53.5352958796574,-0.600785696662484,-5.39742333456047
"209",40.875,54.625,51.8290080220718,48.6130413403144,57.2210051168654,53.4070056526925,-0.598032782415579,-5.39199709479363
"210",41.125,54.625,52.0021501768979,48.8094720897289,57.4095547664859,53.6174092796177,-0.599467399699172,-5.40740458958797
"211",41.375,54.625,52.341732681277,49.1666783954181,57.8040417200299,54.0284343781492,-0.600553056021909,-5.46230903875296
"212",41.625,54.625,52.3084159885464,49.122032116131,57.772178209853,53.9859392033375,-0.59985513410016,-5.46376222130665
"213",41.875,54.625,52.1512757642195,48.9453798260679,57.5894730957847,53.7849240001761,-0.598653157457129,-5.43819733156528
"214",42.125,54.625,52.356760807614,49.1225409030712,57.8289590398594,53.9978307826638,-0.596908352652761,-5.47219823224542
"215",42.375,54.625,52.4193497912968,49.2568839349452,57.9073646128419,54.1435702316665,-0.601328524823849,-5.4880148215451
"216",42.625,54.625,52.4066775501736,49.2246996280858,57.8873692052417,54.1052647349731,-0.600126548180832,-5.48069165506809
"217",42.875,54.625,52.605801910589,49.4540362193185,58.1248848018824,54.3711314373064,-0.601987673305501,-5.51908289129342
"218",43.125,54.625,52.6553671875488,49.5394785203739,58.1818617071091,54.4617752805433,-0.604197759391042,-5.52649451956038
"219",43.375,54.625,52.5531178697759,49.496394821285,58.0634447358832,54.3988792246321,-0.607842462760196,-5.51032686610725
"220",43.625,54.625,52.66728681051,49.6659528518509,58.1933377535117,54.5807492693639,-0.611254525488754,-5.52605094300173
"221",43.875,54.625,52.7551901104198,49.7664445812679,58.2893640300819,54.6885885066394,-0.612029994290687,-5.53417391966214
"222",44.125,54.625,53.0629475961078,50.0918258682661,58.6634250518008,55.0791876733456,-0.613115650613416,-5.60047745569297
"223",44.375,54.625,53.1805925474252,50.1717055310618,58.8032540169619,55.1835777563909,-0.610789244207574,-5.62266146953675
"224",-2.875,54.375,15.1005576260979,10.0907397395604,20.3500714661918,14.8527251015159,-0.487528478138367,-5.24951384009387
"225",-2.625,54.375,16.2450097399736,10.8392857454337,21.534498430064,15.6656344512069,-0.463139984317188,-5.28948869009035
"226",-1.875,54.375,17.6186586979462,11.8529056194996,22.8890824123432,16.682367757315,-0.440961576581543,-5.27042371439692
"227",-1.625,54.375,15.9050918472171,11.4686769247339,20.8759495589092,15.9166835543589,-0.522851082066984,-4.97085771169201
"228",-1.375,54.375,16.0508998814219,11.5666489268112,21.0139086766156,16.0097534213853,-0.519904300619585,-4.96300879519373
"229",-1.125,54.375,17.2423593964724,11.6553620170284,22.4147627687248,16.3757921557116,-0.451973233569172,-5.17240337225241
"230",-0.875,54.375,16.791865858807,11.3741828562352,21.9539634013587,16.0738771098316,-0.462403288955334,-5.16209754255171
"233",9.125,54.375,26.2022167909199,21.0098666765276,31.1095378323551,25.4409035374526,-0.476284180510156,-4.90732104143517
"234",9.375,54.375,26.7863656069693,21.5537325181539,31.6682678682977,25.9618320991383,-0.473802680343933,-4.88190226132839
"235",9.625,54.375,27.1324284821364,21.8739891128311,31.9836511893724,26.2529988507672,-0.472212969299946,-4.85122270723604
"236",9.875,54.375,26.7943875991158,21.5793783116104,31.6096660882394,25.9197684640674,-0.474888336666655,-4.81527848912362
"237",10.125,54.375,26.3946903585505,21.3080830520189,31.2153577091122,25.645952284134,-0.4827981184465,-4.82066735056166
"247",12.625,54.375,28.5644173864624,22.7804110852303,33.5466924135017,27.3228489654508,-0.439837146818721,-4.98227502703929
"249",13.125,54.375,29.6362817739202,23.5715534946769,34.5540587058719,28.0667862340932,-0.422544192535344,-4.91777693195164
"250",13.375,54.375,29.5193224399546,23.3293392871144,34.5057590589501,27.9009476281539,-0.414828277955987,-4.9864366189955
"255",18.625,54.375,34.2184623982819,27.6955152849754,39.3265522993189,32.4092880578679,-0.394317128144529,-5.10808990103703
"260",35.125,54.375,49.8258323803971,46.0754868660579,55.3314398941392,51.015980248027,-0.565114131773008,-5.50560751374211
"261",35.375,54.375,49.8200458697432,46.1011714291721,55.3088945731486,51.0229673287996,-0.567052803777869,-5.48884870340532
"262",35.625,54.375,49.9897368367601,46.2381324794702,55.482892352043,51.1662514098602,-0.565036584892802,-5.49315551528281
"263",35.875,54.375,49.9725316675168,46.1963798726877,55.4443162592635,51.1046400437054,-0.56352442072901,-5.47178459174672
"264",36.125,54.375,49.7199127007106,45.9859321447308,55.1376885980282,50.8375858008329,-0.566122241215531,-5.4177758973176
"265",36.375,54.375,49.9939783414202,46.3065749746171,55.4405871893774,51.1841923467916,-0.568991475782724,-5.44660884795722
"266",36.625,54.375,50.1322363593711,46.483227702565,55.5826263541861,51.3622610417514,-0.571356655628662,-5.45038999481505
"267",36.875,54.375,50.3195900334698,46.7177879873159,55.7809703652635,51.6049036554736,-0.574264663635958,-5.46138033179371
"268",37.125,54.375,50.3883103483782,46.810426318288,55.8393113187225,51.6856892342727,-0.575738054359654,-5.45100097034434
"269",37.375,54.375,50.7440505010433,47.1548368843966,56.2147478406798,52.0504940915953,-0.575040132437898,-5.47069733963657
"270",37.625,54.375,51.0653488355477,47.5283772013561,56.5595015900704,52.4442716279127,-0.578258327965976,-5.49415275452267
"271",37.875,54.375,51.3639591327026,47.8571997293282,56.8776790644422,52.7908002079773,-0.580119453090639,-5.51371993173967
"272",38.125,54.375,51.3030924884673,47.7938153991915,56.763906512164,52.674665063558,-0.579964359330241,-5.46081402369668
"273",38.375,54.375,51.4523090236036,48.0248567261248,56.9020919776309,52.8896347736093,-0.585004906542892,-5.44978295402735
"274",38.625,54.375,51.5938696477756,48.2671247863547,57.0336626695778,53.1157091511984,-0.591208656958464,-5.43979302180218
"275",38.875,54.375,51.8421432271071,48.5336515884716,57.2835260732224,53.3827013478656,-0.592333086721283,-5.44138284611528
"276",39.125,54.375,52.0395829053496,48.7738919270387,57.476147567296,53.6154869083372,-0.5949696806479,-5.43656466194644
"277",39.375,54.375,52.2601867625393,49.0398141304544,57.6954065341955,53.8772725337758,-0.597761368334901,-5.43521977165626
"278",39.625,54.375,52.4277363320287,49.2551997320713,57.863859057911,54.0906143081713,-0.600708149782285,-5.43612272588229
"279",39.875,54.375,52.2866740686627,49.2318392845979,57.6936193088508,54.0308257417055,-0.607958783080477,-5.4069452401881
"280",40.125,54.375,52.1191249370581,48.9912772618514,57.5022202769337,53.7709115376978,-0.603461064029204,-5.38309533987562
"281",40.375,54.375,51.9531572911816,48.8183859797459,57.323007542767,53.5852016751432,-0.603034556188128,-5.36985025158543
"282",40.625,54.375,51.9978738612144,48.8649908142048,57.3829687077035,53.6469347841855,-0.60315087650843,-5.38509484648915
"283",40.875,54.375,51.9752758544957,48.802109833063,57.3456678979827,53.5718325002077,-0.600669376342189,-5.37039204348695
"284",41.125,54.375,52.2493194949393,49.0962949607181,57.6758234901516,53.9208888295051,-0.601910126425309,-5.42650399521229
"285",41.375,54.375,52.4539874933846,49.2940393229344,57.9231329840553,54.1617011950209,-0.60148361858424,-5.46914549067073
"286",41.625,54.375,52.4901174316392,49.3219867820094,57.9720464872394,54.2029362737466,-0.600979563862971,-5.48192905560015
"287",41.875,54.375,52.3564318629933,49.2204017086069,57.8070916452296,54.0681044815352,-0.602957009307936,-5.45065978223627
"288",42.125,54.375,52.3614265893569,49.1700073451386,57.8098980846542,54.0189338938566,-0.599544946579378,-5.44847149529735
"289",42.375,54.375,52.5604553155394,49.2979114446053,58.0277407480182,54.1700333292357,-0.595163547848379,-5.4672854324788
"290",42.625,54.375,52.4937912847597,49.2671244379212,57.9497054369797,54.1256649562073,-0.597373633933927,-5.45591415221998
"291",42.875,54.375,52.7229720753774,49.5145584513244,58.210697731905,54.4037860441553,-0.598498063696745,-5.48772565652764
"292",43.125,54.375,52.7988925859075,49.7490931736456,58.3137633516895,54.6556949688263,-0.608268970601259,-5.51487076578201
"293",43.375,54.375,52.9519063365076,49.9512017993239,58.4970752291533,54.8850773930408,-0.611293298928835,-5.54516889264572
"294",43.625,54.375,53.0490359915626,50.1068676515875,58.6106463901304,55.0535788212974,-0.614899228857894,-5.56161039856777
"295",43.875,54.375,52.8184437763578,49.8517279988436,58.3284082738775,54.7483054316692,-0.613387064694088,-5.50996449751966
"296",44.125,54.375,53.0598503118074,50.1063523852758,58.6248820238632,55.0571827903954,-0.614201306936138,-5.56503171205576
"297",44.375,54.375,53.162240430014,50.267278700691,58.766757721238,55.2539887550498,-0.617807236865183,-5.60451729122398
"298",44.625,54.375,53.205128422704,50.3082784289549,58.8182102371281,55.3036693268342,-0.617690916544888,-5.61308181442418
"299",-2.875,54.125,13.4660149253284,10.2443834502928,18.4183976502349,14.5990823537446,-0.597683821454709,-4.95238272490653
"300",-2.625,54.125,14.7400191635811,10.1739434171734,19.8778402793334,14.7969007795188,-0.51486375340694,-5.13782111575229
"301",-2.375,54.125,16.9721089062869,11.4203591294631,22.2915981005469,16.2857037775086,-0.45414454621462,-5.31948919426005
"302",-2.125,54.125,18.0276595312012,12.1366515791577,23.3807409871179,17.0564873730722,-0.433245662002195,-5.35308145591669
"303",-1.875,54.125,17.6665472395441,12.0317138279726,22.962265581536,16.8784057178428,-0.449026452121783,-5.29571834199195
"304",-1.625,54.125,15.9725669642876,11.5481110498363,20.9684797348884,16.0204360430082,-0.523587777428828,-4.99591277060074
"305",-1.375,54.125,15.8025135966952,11.9552371751503,20.6497685025849,16.243349059042,-0.559143021998025,-4.84725490588968
"306",-1.125,54.125,16.142810511706,11.9839704598572,21.0254316551021,16.3266414341034,-0.539950169149877,-4.88262114339613
"307",-0.875,54.125,15.8725671695908,11.8994064529736,20.766454985729,16.2419059351332,-0.551388333978574,-4.89388781613814
"308",-0.625,54.125,15.6750531472686,11.6634977206543,20.6323353230563,16.0717567423094,-0.549023154132636,-4.95728217578773
"309",-0.375,54.125,15.1229725361765,11.7546858573817,20.0391820726443,16.0822457839374,-0.588649609912041,-4.91620953646779
"311",9.125,54.125,26.9289254734907,21.7535697389331,31.7268454031979,26.0741586052475,-0.477331063392782,-4.79791992970715
"312",9.375,54.125,27.2519242832908,22.0860098708636,32.0222465454645,26.3784194680431,-0.477912664994236,-4.7703222621737
"313",9.625,54.125,27.5574254470895,22.2763269046712,32.2904367048845,26.5385210370097,-0.470817125456449,-4.73301125779497
"314",9.875,54.125,27.6940060433087,22.2964645279485,32.3823205182198,26.5211349638212,-0.46364403903846,-4.68831447491114
"315",10.125,54.125,27.5046142509556,22.1366555449374,32.2409084313272,26.407483334586,-0.465466390723019,-4.73629418037162
"316",10.375,54.125,27.3800529119788,22.1190958567721,32.1752177793403,26.442202848594,-0.472057875539548,-4.79516486736144
"317",10.625,54.125,27.3638398370145,22.0072107175528,32.1994605307094,26.376667098603,-0.466164312644775,-4.83562069369492
"318",10.875,54.125,26.9300468473573,21.5406878111768,31.8199286075597,25.9664214776195,-0.464148093759707,-4.88988176020237
"323",12.125,54.125,27.5683743782957,22.182162449492,32.4478194241052,26.5972655343413,-0.464341960960198,-4.8794450458095
"324",12.375,54.125,28.5422784915931,23.0320705321433,33.4297336517521,27.4628220990412,-0.456703593261043,-4.88745516015898
"325",12.625,54.125,29.3309128187886,23.7048913078722,34.1967499779014,28.1211591867019,-0.449569280283132,-4.86583715911284
"326",12.875,54.125,29.8404183520753,24.05955915822,34.6793600026345,28.45846979476,-0.440031014019219,-4.83894165055923
"327",13.125,54.125,29.9206897413111,24.0901062509022,34.7390365956996,28.4714851930392,-0.436967912251529,-4.81834685438846
