"","mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"a_z",31.3156503058589,1.25033113663204,28.8184057348143,31.3153132959867,33.7689727370415,13796.709024191,0.999911631370045
"b_zf",-7.38971447884435,0.833434959233873,-8.99462183734713,-7.38094093558032,-5.74971258435464,3253.91344950491,0.999955988690475
"b_zc",-7.35396635289257,0.691378422531333,-8.7101061635006,-7.36059770538197,-5.99272212840872,7607.11183063551,0.999744643344166
"b_zp",-1.35760477384716,0.449390418508951,-2.22797463078551,-1.3605759511829,-0.470949166451423,2528.35749550212,1.0010527093283
"sigma_interceptsa",16.4977217755837,1.00344695379235,14.6554299334767,16.4513465170611,18.5754769881578,11407.7008981968,0.999701215004996
"sigma_interceptsbf",4.91237846650448,0.761906860105239,3.56634366243697,4.8546046181433,6.55599843929432,706.889472032013,1.00224659927849
"sigma_interceptsbc",6.51493292359767,0.64908730363655,5.32724820129801,6.49440082480049,7.87406428973682,2590.37642443996,1.0027065582761
"sigma_interceptsbp",2.2023936291715,0.339158467838635,1.5646774902202,2.19776776505394,2.90111329220044,540.063857392831,1.00710082690074
"sigma_y",12.0820830557487,0.166671625518638,11.7610314936644,12.0815218352585,12.4173293782087,14353.2787771611,0.999577918678447
