"","Betula","Fagus","Quercus","Acer","Ulmus","Viburnum","Populus","Prunus","Alnus","Fraxinus","Tilia","Sorbus","Ilex","Carpinus","Aesculus","Cornus","Rhamnus","Syringa","Lonicera","Rhododendron","Salix","Hamamelis","Juglans","Celtis","Corylus"
"1",0.253914369519936,0.261717612081944,0.197907580101528,0.246113989651502,0.24709981747215,0.239121148906101,0.247989182782472,0.247117726982633,0.23638234361276,0.236305078934948,0.245150891010035,0.249329898894967,NA,0.251496083842178,0.243849179293784,0.242492611054417,0.246674013159183,0.24198131669022,0.240278094845713,0.238139304770468,0.242575143996206,0.235975756675307,0.245448774383171,0.241673211830242,NA
"2",0.246570385540049,0.265750382492171,0.189144584534722,0.244176099576018,0.239266122921601,0.250900083388437,0.2394689492147,0.244177495698285,0.238420099642426,0.2371173486401,0.245439913738354,0.246262569733109,NA,0.245374361984344,0.234710823627945,0.242456764540355,0.240126737123545,0.236762889675343,0.244948449842293,0.247002583195228,0.249888686817609,0.244347569753199,0.250345518182789,0.237044621451679,NA
"3",0.243206522779815,0.26018834273768,0.194965033682065,0.246885968782776,0.235610717556706,0.25247416017886,0.237411583938263,0.237555914734532,0.23952993313197,0.240815286436617,0.240285876506149,0.241350445427485,NA,0.248633414177809,0.24495200475064,0.241501233364936,0.243271668667761,0.229990716798549,0.240752786377723,0.24352105041786,0.247365883372676,0.245330603535582,0.240934405253821,0.245888742004098,NA
"4",0.255855070436268,0.269278281435287,0.196164847710792,0.235887018462603,0.249432803088872,0.24112041836279,0.233642184470985,0.247444501347611,0.238394000743639,0.240125745025725,0.247691445118645,0.253291603692804,NA,0.244062036242863,0.233539148023423,0.247674016486752,0.240153790593919,0.241558962258574,0.246564114794774,0.24504280259693,0.250354368651696,0.244574823168295,0.242294889136963,0.247141118061085,NA
"5",0.24623976303508,0.261863320871334,0.21308517064625,0.240373836093246,0.241201236935955,0.246710988126745,0.241840351560132,0.235051501554784,0.237025632519691,0.234781770674773,0.244481523838013,0.250119747126874,NA,0.248910543957791,0.245035107902571,0.249561129274585,0.242457334385762,0.246728965446382,0.24083568104763,0.250641378238333,0.251103289569515,0.235875309655494,0.246601107861166,0.246074396037699,NA
"6",0.256316169633951,0.274663170734232,0.196243302041401,0.249971516685796,0.242950372410931,0.24643860612143,0.241764867461168,0.245961008961964,0.241942229428538,0.24669764969271,0.240324142079998,0.248110160239947,NA,0.244201810792706,0.248406280742971,0.246053958261238,0.23987520807353,0.238968280026193,0.248100582280749,0.247909905731143,0.251911936469577,0.240519494600957,0.256858034880026,0.248519056086773,NA
"7",0.258815988126959,0.270279073562483,0.189024595659014,0.245829196507598,0.235641219254977,0.24854274609557,0.238465629426832,0.237704303032803,0.244837967646935,0.239132864520203,0.247202897727289,0.245651193751789,NA,0.243822714169363,0.238278653984425,0.250757209829222,0.240378238304816,0.244684428147892,0.238609117805361,0.237548578754521,0.250045429965799,0.238165014282703,0.249637351717923,0.24323436020204,NA
"8",0.258448489314628,0.258057120513226,0.203897388992866,0.246134751970992,0.244494710111724,0.238104995893341,0.24907628198043,0.237030421825394,0.238233807072805,0.23716134900842,0.240677875662907,0.2452198848107,NA,0.24333006580818,0.248293647662389,0.242575609928548,0.245316008451917,0.240248310745836,0.233389483074504,0.241210672346165,0.248651615722181,0.239258108467431,0.251293802786862,0.249463708484831,NA
"9",0.250086080755835,0.273056092865285,0.201874213884044,0.243755484248743,0.238557329456891,0.249649486331055,0.249200764583274,0.248540822132496,0.242118698644498,0.239673646673825,0.238038917460093,0.252485313445576,NA,0.255507912562347,0.246664855363482,0.235369503659483,0.239262280382279,0.246394167648918,0.241763042229597,0.248950870976962,0.245487566557735,0.242883992263955,0.248589216763674,0.235930561386477,NA
"10",0.247136458880942,0.259419028413454,0.207564392670771,0.243969087245764,0.247885853673716,0.247577202012409,0.242895613018164,0.244513547319679,0.236321176872282,0.243076330342359,0.234172766234295,0.250849103610095,NA,0.241642198484024,0.236183889381881,0.242536641436352,0.247073371841648,0.23544091452747,0.244026249551333,0.25095913449917,0.239353560019219,0.245425377412192,0.248463212558463,0.249451272316183,NA
