"","mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"a_z",31.7856585756759,1.28315637852255,29.2874510869402,31.7747889414556,34.3546572823408,13779.6156891982,0.999764637875977
"b_zf",-7.45603464131011,0.890596261341999,-9.19406005160803,-7.46063409720977,-5.71061657635674,2960.28328935261,1.00030764953311
"b_zc",-8.75302807552152,0.807526886373584,-10.2947603020779,-8.76322353564943,-7.11207333028751,6051.59487464656,0.999703125104256
"b_zp",-1.20536545826704,0.462079540397935,-2.09805593521878,-1.20285708674373,-0.293110585062425,2175.87650424857,1.00195889435328
"sigma_interceptsa",16.3468228708455,1.00382554009012,14.4571674126746,16.3103232190706,18.4066493066428,10178.426699889,0.999645095836197
"sigma_interceptsbf",5.19569343919982,0.820834292916953,3.76050201855037,5.15284843188229,6.93251142246624,677.744250281805,1.00403557566979
"sigma_interceptsbc",6.83523891840439,0.784895193016625,5.39813794445536,6.80307641078255,8.45946880684115,1815.10127967803,1.00343661895414
"sigma_interceptsbp",2.26623658739631,0.346503236081662,1.61298933783751,2.25388566910982,2.98755752241036,649.153784443347,1.00147680918086
"sigma_y",12.5694134713735,0.179249306110159,12.2266424209899,12.5659604893031,12.9393863295016,12887.3112249734,0.999922915372847
