"","longitude","latitude","pmm","pmm2C","lmm","lmm2C"
"75",26.625,67.875,30.7471184690413,29.2033009919765,30.7672458557158,29.2205509394845
"76",26.875,67.875,30.733411075931,29.2051318623581,30.7535137570617,29.2224011549873
"77",27.125,67.875,30.8546999601491,29.3011381483521,30.8750668604114,29.3185999844545
"78",27.375,67.875,30.7508914281153,29.1996998599018,30.771046179343,29.2169562665626
"79",27.625,67.875,30.7059312888501,29.1410449799319,30.7260057015373,29.1581822237373
"80",27.875,67.875,30.7612907541642,29.204305257191,30.7814812434671,29.2215809762553
"81",28.125,67.875,30.7810489150313,29.2148458041223,30.8012785601135,29.2321345472154
"82",28.375,67.875,30.63179270788,29.0418871611359,30.6517023189331,29.0587886742702
"83",28.625,67.875,30.53605202459,28.9411426302807,30.555754081772,28.9578224037366
"84",28.875,67.875,30.3544105072796,28.7397490831078,30.3737256988199,28.7559859943137
"85",29.125,67.875,30.3562168177414,28.7167995161418,30.3755415541588,28.7329757898095
"86",21.375,67.625,30.0968819919761,28.436132498125,30.1161555113611,28.4521970784234
"87",21.625,67.625,30.1435957028518,28.5070753656321,30.1629465666413,28.5232859795076
"88",21.875,67.625,30.2585707568713,28.6404856475233,30.2781554278213,28.6569823320603
"89",22.125,67.625,30.3072963757694,28.7142305042473,30.3269757023181,28.7308927734199
"90",23.375,67.625,30.4868861606666,28.9327976280733,30.506816005205,28.9498209152089
"91",23.625,67.625,30.4648970610182,28.9176558987772,30.4847376652636,28.9346093577774
"92",23.875,67.625,30.5415976878072,28.9880358760102,30.5615518169284,29.0050849409715
"93",24.125,67.625,30.6527138975222,29.1141636284207,30.6728363646187,29.1314235887795
"94",24.375,67.625,30.6885439185734,29.1557875782316,30.7086962067423,29.1730937853345
"95",24.625,67.625,30.5268902085053,28.9904468225892,30.5466792052638,29.0073792855815
"96",24.875,67.625,30.349054193103,28.8062901576308,30.3684413282819,28.822802840129
"97",25.125,67.625,30.3778614619617,28.8403646344529,30.3972882146042,28.8569318668435
"98",25.375,67.625,30.5177559884437,28.9792057193422,30.5374471883207,28.9960344124815
"99",25.625,67.625,30.6067976113084,29.0621900530491,30.6266477234608,29.0791604861707
"100",25.875,67.625,30.6860692042336,29.1546296658826,30.7060592783234,29.1717773920137
"101",26.125,67.625,30.6968708692572,29.1672748536934,30.7168904710164,29.184457333844
"102",26.375,67.625,30.6283189165548,29.0866083226753,30.6482100883834,29.1036280283089
"103",26.625,67.625,30.5192153880225,28.9719742257815,30.5388963025051,28.9887679950188
"104",26.875,67.625,30.5284677022907,28.9654249161596,30.548180209351,28.9822054806882
"105",27.125,67.625,30.5239976645665,28.9738595379457,30.5436909636706,28.9906574789686
"106",27.375,67.625,30.5432378400749,28.9817752163329,30.5629769595331,28.998586872988
"107",27.625,67.625,30.6004483358864,29.0326650625883,30.6203006130263,29.0495719580106
"108",27.875,67.625,30.6740818818598,29.1060352481636,30.6940762913234,29.123083529288
"109",28.125,67.625,30.6819899318277,29.1081493693718,30.7019926169856,29.1251895005189
"110",28.375,67.625,30.400092434093,28.8088700853581,30.4194820002636,28.8252478205027
"111",28.625,67.625,30.2194288267062,28.6071376461179,30.238440432895,28.6230776915654
"112",28.875,67.625,30.2473189715774,28.6442454049249,30.2663776386284,28.6602586429851
"113",29.125,67.625,30.3667110265133,28.7362479784515,30.3860253847822,28.7524392590996
"114",14.625,67.375,22.9474965565223,19.8825094196426,22.950030462447,19.8778534009548
"115",14.875,67.375,24.5059944498918,21.7765284602773,24.5122805935921,21.7765758750816
"116",15.125,67.375,26.3377603579745,23.8658608377678,26.3483519459811,23.8709438926481
"117",22.375,67.375,29.9865822187466,28.4019438799659,30.0057065059168,28.4180750016461
"118",22.625,67.375,30.0410207279128,28.4576991911229,30.0602272333488,28.4739162641761
"119",22.875,67.375,30.1828104372841,28.5989621796978,30.2022752446588,28.6154360614469
"120",23.125,67.375,30.1344853902587,28.5611715485992,30.1538210731975,28.57754617077
"121",23.375,67.375,29.9821732855519,28.4149167330501,30.0011599495926,28.4309595086161
"122",23.625,67.375,29.9792104470791,28.3853544943624,29.9981361371539,28.4012608871969
"123",23.875,67.375,30.0679890640405,28.4799270400836,30.0870153190967,28.495950423571
"124",24.125,67.375,30.1901771185347,28.5897371558639,30.2093894928005,28.6059115673533
"125",24.375,67.375,30.2908630133199,28.7130720448915,30.3102302431851,28.7294655214242
"126",24.625,67.375,30.2694908836009,28.716192432202,30.2887633717879,28.7325606028506
"127",24.875,67.375,30.223190815669,28.6551441819728,30.2423357419509,28.6713429799155
"128",25.125,67.375,30.3782926682205,28.8210438108492,30.3977202969991,28.8375559227677
"129",25.375,67.375,30.4273914891219,28.8685624693615,30.4468944988869,28.8851454825378
"130",25.625,67.375,30.4405523275457,28.8862004345542,30.4600644057734,28.9028052087577
"131",25.875,67.375,30.5328357606148,28.9813808320031,30.5525217509083,28.9981677311083
"132",26.125,67.375,30.5253174254852,28.9788663444387,30.5449818556705,28.9956458692431
"133",26.375,67.375,30.5828352568392,29.0034641260218,30.6026391653023,29.0202898014238
"134",26.625,67.375,30.3913028902408,28.7371374063438,30.4107286031591,28.7533728457117
"135",26.875,67.375,30.4036831919695,28.7671628547498,30.4231418242984,28.7834812371648
"136",27.125,67.375,30.5566561775796,28.9599032604831,30.5764279306156,28.9766475034429
"137",27.375,67.375,30.385192415297,28.7581530524113,30.4046112395804,28.7744585051527
"138",27.625,67.375,30.282012668267,28.6634008381227,30.3012029831444,28.6795016733442
"139",27.875,67.375,30.3901235694118,28.7981111394823,30.4095163114291,28.8144898106093
"140",28.125,67.375,30.203258279908,28.5870166933471,30.2222628424996,28.6029384958759
"141",28.375,67.375,30.2302359061124,28.6234752938856,30.2492770441485,28.6394605502307
"142",28.625,67.375,30.3926020082075,28.794268928722,30.4119667753745,28.8106017060841
"143",28.875,67.375,30.4738478781641,28.8623467787703,30.4933758668823,28.8788054466114
"144",29.125,67.375,30.4923576796649,28.8592610276214,30.5119216872725,28.8756944913937
"145",29.375,67.375,30.5082061169182,28.8619414449663,30.527794308539,28.8783617616798
"146",14.375,67.125,23.8860064286102,20.9987875604935,23.8907588793128,20.9968540560566
"147",14.625,67.125,25.1997891284118,22.5930490843434,25.2077588386831,22.5951279913103
"148",14.875,67.125,25.9185529103396,23.4445465069475,25.9282895758521,23.4487686663622
"149",15.125,67.125,27.2647543211022,25.0196081037176,27.2776099084028,25.027597998953
"150",15.375,67.125,26.6183558995237,24.393488432798,26.629667739517,24.3999920705771
"151",15.625,67.125,28.7165956301211,26.6007593682367,28.7326380687972,26.6123027059753
"152",15.875,67.125,29.9569323483634,28.0004291273703,29.9757343406209,28.0151837246625
"153",20.125,67.125,30.1497284029698,28.5640366225963,30.1690769346561,28.580389002307
"154",20.375,67.125,30.0441634611066,28.4260783517585,30.0633490251423,28.4421759293813
"155",20.625,67.125,29.9069936250704,28.2817977849718,29.9259119536731,28.2976079683826
"156",20.875,67.125,29.962092185441,28.3490109236582,29.9811584502419,28.3650033878534
"157",21.125,67.125,29.9237525518335,28.3164652188103,29.9427696701094,28.3324249621523
"158",22.375,67.125,29.8438565737085,28.2212943375917,29.8627821547176,28.2371192396232
"159",22.625,67.125,29.7526370771394,28.119803785494,29.7713297924792,28.13536670362
"160",22.875,67.125,29.8696683970898,28.2447359173894,29.8885590113072,28.2605191330364
"161",23.125,67.125,29.9756087267237,28.3606839421537,29.9946696625185,28.3766658509928
"162",23.375,67.125,29.9155887905235,28.2795951741001,29.9344827773039,28.2953504042095
"163",23.625,67.125,29.7565962315541,28.1011139456663,29.7750903985773,28.1164141060318
"164",23.875,67.125,29.7300514786383,28.0793096799175,29.748405070445,28.0944827042525
"165",24.125,67.125,29.9548696741083,28.3104485249436,29.9736200814744,28.3260362837524
"166",24.375,67.125,30.1157564785638,28.4826598265203,30.1347706858366,28.4985434899579
"167",24.625,67.125,30.0976989090379,28.4635488154017,30.1166312569382,28.479347632981
"168",24.875,67.125,29.9985361227939,28.364912749954,30.0172099131738,28.3804545032558
"169",25.125,67.125,30.0830871574225,28.4431431350265,30.1019033532899,28.4588093749013
"170",25.375,67.125,30.2089179278517,28.6005771532359,30.227962722327,28.6165615862914
"171",25.625,67.125,30.248764675903,28.6546453627883,30.2678804292309,28.6707410722543
"172",25.875,67.125,30.3685220064665,28.7796699013151,30.3878839515764,28.796026734992
"173",26.125,67.125,30.5053028160172,28.9264584059961,30.5249496287464,28.943128478907
"174",26.375,67.125,30.4399017643023,28.826030421325,30.459416600968,28.8424692175208
"175",26.625,67.125,30.436713381302,28.8051968916475,30.456230104963,28.8215875512019
"176",26.875,67.125,30.4496920467975,28.8250229274953,30.4692383477472,28.841462576496
"177",27.125,67.125,30.3738218214345,28.7283472306771,30.3932123092625,28.7445720834622
"178",27.375,67.125,30.0997620791338,28.4266346465688,30.1185824473573,28.442210984498
"179",27.625,67.125,30.0792211958041,28.3974028700996,30.0979996306571,28.4129126361507
"180",27.875,67.125,30.074775746269,28.4298278763079,30.0935235806305,28.4454115688694
"181",28.125,67.125,30.1501027380006,28.5051548680395,30.1689989020425,28.5208868902813
"182",28.375,67.125,30.1911974267528,28.5552038103294,30.2101693164294,28.571036943335
"183",28.625,67.125,30.0939368276352,28.4210727554684,30.1127010774414,28.4365937216017
"184",28.875,67.125,30.114829525125,28.4453891381344,30.1336223946426,28.4609484300578
"185",29.125,67.125,30.2103529730273,28.5459164336018,30.2293276887488,28.5616717575366
"186",29.375,67.125,30.1970868058793,28.5179020841564,30.2160197675543,28.533573843244
"189",14.875,66.875,28.6444058158548,26.463519535623,28.6603849431679,26.4748151465027
"190",15.125,66.875,29.7291466525615,27.6778336882281,29.7475511696684,27.6919220266508
"191",15.375,66.875,29.0435879742347,26.9485571838055,29.0603967906729,26.9609258824002
"192",18.875,66.875,30.1354417763655,28.4715319577363,30.1545820280187,28.4874543108457
"193",19.125,66.875,29.9164847528214,28.2652162333043,29.9352077149234,28.2807571346916
"194",19.375,66.875,29.8879798237882,28.2556732529392,29.9066878549523,28.2712529801324
"195",19.625,66.875,29.8843060624339,28.2917669117081,29.9030362554574,28.3074815405984
"196",19.875,66.875,29.8018395368383,28.2129874316868,29.8204501256409,28.2285929090565
"197",20.125,66.875,29.7458678917953,28.1709738877467,29.7644195325532,28.186559988008
"198",20.375,66.875,29.9470296992654,28.3737158576058,29.9660479332831,28.3897730308556
"199",20.625,66.875,29.9730547279897,28.3849927040327,29.9921707505882,28.4011058550626
"200",20.875,66.875,29.9523102838885,28.3634581787371,29.9714108428958,28.3795536263114
"201",21.125,66.875,29.938716713522,28.3635593490753,29.957806239943,28.3796825883782
"202",21.375,66.875,29.7918115478785,28.2142839398483,29.8106203493556,28.2301197346144
"203",21.625,66.875,29.6070649000961,28.0003042878693,29.6255230216912,28.0157065277734
"204",21.875,66.875,29.4784655847856,27.8574835110578,29.4966859072189,27.8726076342421
"205",22.125,66.875,29.5759202926151,27.964155832823,29.5943304723285,27.9794959450381
"206",22.375,66.875,29.6451080910969,28.0264962609526,29.6636450177569,28.0419437079566
"207",22.625,66.875,29.5804237387734,27.9452202035445,29.5987863133883,27.9604462613527
"208",22.875,66.875,29.6065219285197,27.9613106981604,29.6248801879998,27.976504069219
"209",23.125,66.875,29.7836757240818,28.1353041689445,29.8023369623889,28.1507915593728
"210",23.375,66.875,29.8827580035764,28.2407070979952,29.9015625353904,28.2563557008449
"211",23.625,66.875,29.6090029282146,27.9195471509633,29.6271826915933,27.9344365935182
"212",23.875,66.875,29.2954905448728,27.5699543930725,29.312949653341,27.5840208935795
"213",24.125,66.875,29.7576830739487,28.0958801385049,29.7760150580643,28.1110001970482
"214",24.375,66.875,29.7483449027193,28.088912210859,29.7665859968459,28.1039480990063
"215",24.625,66.875,29.8295118557811,28.1708692451153,29.8478579662131,28.1860123894323
"216",24.875,66.875,29.8912086890029,28.2333561595316,29.9096447920483,28.2485915363263
"217",25.125,66.875,29.9884823874607,28.3459047610831,30.007089188934,28.3613541403494
"218",25.375,66.875,29.8648972656444,28.21468218772,29.8832261212312,28.2298319690779
"219",25.625,66.875,29.960845788801,28.2882450770323,29.9793742075566,28.3035309587365
"220",25.875,66.875,30.2300028821439,28.5892687785535,30.2490938336461,28.6052075341988
"221",26.125,66.875,30.2261339615977,28.5635409449594,30.2452197541115,28.5794125720365
"222",26.375,66.875,30.2360843408253,28.5795486133448,30.2551827019778,28.5954499813539
"223",26.625,66.875,30.3231996712108,28.6811487656295,30.3424717604119,28.6972649258664
"224",26.875,66.875,30.3815731522635,28.7650682053045,30.4009565795127,28.7813681258693
"225",27.125,66.875,30.3526695598054,28.7351111712537,30.3719948194898,28.751349937768
"226",27.375,66.875,30.0216873909896,28.3314415325437,30.0403323126959,28.346793893562
"227",27.625,66.875,29.9622309127072,28.2648743235108,29.9807500755655,28.2800807669022
"228",27.875,66.875,30.0262028371021,28.3370104202489,30.0448588507258,28.3523768596704
"229",28.125,66.875,30.0266451700827,28.3514108543323,30.0452868530838,28.3668025340676
"230",28.375,66.875,30.1342482262811,28.4898270771163,30.1530946615804,28.5055108638584
"231",28.625,66.875,30.1065626002214,28.4444963043794,30.1253458303164,28.4600668622806
"232",28.875,66.875,30.162118388284,28.4831970269593,30.1810053481643,28.4988235308736
"233",29.125,66.875,30.3174866243322,28.650416480925,30.3366804020849,28.6663834006766
"234",29.375,66.875,30.3805182697945,28.7087076392203,30.399834044233,28.7247831164718
"235",29.625,66.875,30.4530717209278,28.7820511715481,30.4725249904223,28.7982663837199
"269",19.125,66.625,29.7693295033674,28.1314923641568,29.7877052521252,28.1467241298935
"270",19.375,66.625,29.5345638593285,27.9006771260904,29.5525188146413,27.9154992977038
"271",19.625,66.625,29.45665107092,27.8193406525058,29.4745171060613,27.8340641978689
"272",19.875,66.625,29.4636400884526,27.82896327402,29.481599548151,27.8437877101546
"273",20.125,66.625,29.4619769508549,27.8628537901749,29.4800019660633,27.8778445757141
"274",20.375,66.625,29.4309967833719,27.8273964959231,29.4490294109108,27.8423822012282
"275",20.625,66.625,29.7358395689775,28.1778006304117,29.754527473965,28.1935707786748
"276",20.875,66.625,29.8222334739419,28.2528700382548,29.841141826554,28.2688285294206
"277",21.125,66.625,29.9017014820554,28.316009701682,29.9207722277756,28.3320842954264
"278",21.375,66.625,30.0818670227811,28.5209311198354,30.101272958559,28.5374110860531
"279",21.625,66.625,29.9095863770783,28.3267915610847,29.9286431010146,28.3428603458811
"280",21.875,66.625,29.5429265348153,27.9364292829866,29.5612351788961,27.9516827919979
"281",22.125,66.625,29.2327825934376,27.5888881650691,29.2504758853662,27.6034203016835
"282",22.375,66.625,29.2183603811147,27.5636681764214,29.236014830796,27.5781308593094
"283",22.625,66.625,29.3515555774841,27.7031840223469,29.3694198551396,27.7178744521235
"284",22.875,66.625,29.5072081996465,27.830130361109,29.5253333251767,27.8450002570233
"285",23.125,66.625,29.6243644973315,27.9541340291463,29.6426647951593,27.9691985095157
"286",23.375,66.625,29.6341043398197,27.9362210298269,29.6523654203408,27.9511678976382
"287",23.625,66.625,29.4654407354814,27.7538626847839,29.4832842090968,27.7683531213746
"288",23.875,66.625,29.1779913380804,27.4416574099552,29.1951695890531,27.4554124414877
"289",24.125,66.625,29.5144024220834,27.8054579753676,29.5321945574681,27.819904539942
"290",24.375,66.625,29.4556057459551,27.7242756653951,29.4732123136418,27.7384731994489
"291",24.625,66.625,29.50033659334,27.7890219030407,29.5179814804424,27.8033144997398
"292",24.875,66.625,29.6935903432098,28.0078216115328,29.7115951915392,28.0225465917387
"293",25.125,66.625,29.81017556219,28.1133456937899,29.8284073090512,28.1282662144271
"294",25.375,66.625,29.729814060238,28.0192894511332,29.7478691394173,28.0339944797736
"295",25.625,66.625,29.6867184412068,27.977773994491,29.7046728843557,27.9923828668296
"296",25.875,66.625,29.8366775600564,28.1295766361278,29.854942254923,28.1445009865342
"297",26.125,66.625,29.8307667289162,28.097593125569,29.8490203419573,28.1124324786272
"298",26.375,66.625,29.9376609196591,28.2292431937397,29.9561171078025,28.2443553043156
"299",26.625,66.625,30.014552788672,28.2987609716038,30.0331720991279,28.3140152990919
"300",26.875,66.625,30.1038365048008,28.4301823514394,30.1226350203287,28.4457353434302
"301",27.125,66.625,30.0282557537089,28.3422236616337,30.0468888981888,28.3575761913687
"302",27.375,66.625,29.8777347950651,28.1685269879512,29.8960523636497,28.183498239104
"303",27.625,66.625,29.9099460076498,28.193100748989,29.9283335339394,28.2081203058251
"304",27.875,66.625,29.8768383705679,28.1599931119071,29.8951530738255,28.1749398457112
"305",28.125,66.625,29.9095749272433,28.2006304805275,29.9279523859041,28.215662368378
"306",28.375,66.625,30.1604697832705,28.5076211013644,30.1793516672048,28.5233164448554
"307",28.625,66.625,30.2799041952272,28.6125706914219,30.2990314783653,28.6284703699374
"308",28.875,66.625,30.2450900695853,28.5709091954277,30.2641328882189,28.5867049972812
"309",29.125,66.625,30.1601684297543,28.4920448447544,30.1790147598208,28.5076613303341
"310",29.375,66.625,30.3712412466283,28.6973237328688,30.3905232358023,28.7133594518842
"311",29.625,66.625,30.4314661485747,28.7567585536207,30.4508761197495,28.7729200147726
"312",29.875,66.625,30.2911157634741,28.6235188992706,30.3102158330335,28.639390617586
"313",30.125,66.625,30.1625457906517,28.4530746231395,30.1813711321403,28.468552900575
"354",19.375,66.375,30.2879378211026,28.6777535236996,30.3074348412593,28.6941849560865
"355",19.625,66.375,30.0380427174091,28.410476633727,30.0571137906661,28.4264328421991
"356",19.875,66.375,29.9664494715383,28.3507346057738,29.9854468256584,28.3666506930738
"357",20.125,66.375,29.6714987423113,28.0497265873889,29.6899680011052,28.0650974070696
"358",20.375,66.375,29.2951435720792,27.6654706052118,29.3129414976285,27.6801476930046
"359",20.625,66.375,29.0912231905251,27.4560196552962,29.1086681395187,27.4703280874831
"360",20.875,66.375,29.2940898401623,27.6638901524986,29.3119983506786,27.6786763320156
"361",21.125,66.375,29.441627381552,27.8398706168904,29.4598143879453,27.8550159274001
"362",21.375,66.375,29.5068376097085,27.9082411698249,29.5251053648362,27.9234761885262
"363",21.625,66.375,29.4120039382628,27.8044532448415,29.4300398427583,27.8194310277816
"364",21.875,66.375,29.5179162379436,27.916159473282,29.5361121176898,27.9313136571446
"365",22.125,66.375,29.6249031898128,28.0144555320116,29.6432848706786,28.0297708784862
"366",22.375,66.375,29.1828298746749,27.5046985945447,29.2003074716014,27.5189179753695
"367",22.625,66.375,29.1518769204509,27.4421423925406,29.1692561867016,27.4561738481167
"368",22.875,66.375,29.1881741040898,27.4705387642345,29.205584638699,27.4845790895258
"369",23.125,66.375,29.4761745331566,27.7624895992738,29.4941360571129,27.7770921132338
"370",23.375,66.375,29.5291209432994,27.8317643541029,29.5471265826256,27.8464572739623
"371",23.625,66.375,29.2036530637957,27.4567847197438,29.2209168681011,27.4705954397513
"372",23.875,66.375,29.2057076833337,27.4372437866321,29.2229209061467,27.450942702189
"373",24.125,66.375,29.2253633819647,27.4903462558303,29.2425156949461,27.5040790824787
"374",24.375,66.375,29.3041684364842,27.5565100112379,29.3214076411091,27.5702938917005
"375",24.625,66.375,29.4511844300421,27.7069496899719,29.4686734710351,27.7209931128814
"376",24.875,66.375,29.5121324038026,27.7792221608536,29.5297173804297,27.7933936241192
"377",25.125,66.375,29.4670215274248,27.7177829397894,29.4845015959665,27.7318032044403
"378",25.375,66.375,29.3934987810966,27.6131836664775,29.4108270215181,27.626964001678
"379",25.625,66.375,29.5867322218725,27.8093140716332,29.6044502951332,27.8234924525088
"380",25.875,66.375,29.6263157302347,27.8557449503477,29.6441176009485,27.870026540834
"381",26.125,66.375,29.5973305033721,27.8183321907438,29.6150757737452,27.8325332890031
"382",26.375,66.375,29.6965284934214,27.9380722918502,29.7144725739125,27.9525304366999
"383",26.625,66.375,29.831936561784,28.1024500040112,29.850154669356,28.1172643043004
"384",26.875,66.375,29.8535236769527,28.1532701233764,29.8717796345506,28.1682051486716
"385",27.125,66.375,29.8977611913385,28.1882900238264,29.9161067111721,28.2032884796068
"386",27.375,66.375,29.9455144354047,28.2326195827164,29.9639592945768,28.2477076717566
"387",27.625,66.375,30.2782973513215,28.6051699187565,30.2974396967282,28.6210682338689
"388",27.875,66.375,30.1384271716104,28.4753074341758,30.1572665068036,28.4909311106894
"389",28.125,66.375,30.0073210536932,28.3286630527667,30.0258782698032,28.3439605595321
"390",28.375,66.375,30.1009555704199,28.4315151834292,30.1196975224226,28.4470235578378
"391",28.625,66.375,30.2245820912168,28.5451340090958,30.2435813716548,28.5608713403249
"392",28.875,66.375,30.0571716364453,28.3487539105259,30.0758080740532,28.3640462705663
"393",29.125,66.375,29.9934732128609,28.2550324015504,30.0119692069083,28.2700992031861
"394",29.375,66.375,30.0273009910982,28.3054518848722,30.0458491710578,28.3206179095709
"395",29.625,66.375,30.0353467636461,28.325875596134,30.0539011519501,28.3410829203848
"396",29.875,66.375,30.1384318334696,28.4310675491428,30.157210854288,28.4465054788796
"397",30.125,66.375,30.3607530764211,28.6570758376686,30.3799938249138,28.6729859477798
"398",30.375,66.375,29.8987886604042,28.1240041141465,29.9170415073756,28.1387247349473
"399",30.625,66.375,29.293395857266,27.4888515860155,29.3103447221918,27.5021838565476
"446",17.625,66.125,29.8131693330054,28.1271372409302,29.8314821836914,28.1421694768713
"447",17.875,66.125,29.7048277350055,28.0145818765596,29.7229086366613,28.0293702175274
