"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"a_z",30.5658058087315,0.0480547961832548,3.40856771444057,23.6809529887341,28.3183146246226,30.5947089402678,32.8835835684153,37.1355768263616,5031.18599711338,1.00060355219642
"b_zf",-5.8396637757153,0.0411681226204771,2.00617224201495,-9.72176747141884,-7.14929243547928,-5.89052572560652,-4.52791995715075,-1.78793052173334,2374.73038604405,0.999972330168076
"b_zc",-7.19400507247165,0.0334754218864309,2.03483359188463,-11.1508423155833,-8.6128902785636,-7.17759218601408,-5.81302813372555,-3.17720330994592,3694.92543775413,0.999741663649863
"b_zp",-1.3656865655999,0.0190874940443038,0.75520063918866,-2.91897706066529,-1.8357822929892,-1.34872211867309,-0.900267782430755,0.139794792499415,1565.4055478028,1.00411814852131
"lam_interceptsa",0.346069037278693,0.00175328924038736,0.102481421946352,0.158332159572325,0.275195162202322,0.344511568562497,0.414069615546492,0.555479905969037,3416.51357063334,0.99989471151361
"lam_interceptsbf",0.68332342481088,0.0148508192953851,0.202185557082746,0.226315761529114,0.553671757520943,0.708465577935635,0.843410290545487,0.982198333998999,185.352919372568,1.02396945681293
"lam_interceptsbc",0.556724120332326,0.00552138218911975,0.150052415648143,0.250484851168581,0.454131673929081,0.559627652996176,0.663857997587276,0.831997860808109,738.567788845984,1.00814092995797
"lam_interceptsbp",0.361410332058055,0.0137480919270584,0.236734656206689,0.0213514780681032,0.163938612076044,0.329401105505959,0.53092873630579,0.878469148400266,296.509645358773,1.00795470680518
"sigma_interceptsa",15.9280816727132,0.0213519518694916,1.16722571127631,13.8376046008949,15.134783685787,15.8506340877052,16.6591673074754,18.4098092344466,2988.37109709685,1.00125986750671
"sigma_interceptsbf",5.84194280722918,0.0464524807430711,1.04155055406345,4.03327593801339,5.11047798162424,5.77625373134816,6.49167210941943,8.15327318594918,502.739356181446,1.0086272894808
"sigma_interceptsbc",7.0542475517336,0.0270901891346531,0.868055982244007,5.4823103926184,6.45665724956216,7.02463349700835,7.57197697240436,8.92071723498655,1026.76579984847,0.999983655488874
"sigma_interceptsbp",2.45023799191375,0.0187855327293025,0.40702608031057,1.73533155494355,2.15711768290581,2.42119786811772,2.71232576252737,3.3165703533609,469.458756740531,1.00435148650805
"sigma_y",12.8072204500891,0.00284537006766962,0.180342562788216,12.4650668558657,12.6844335571387,12.8038809619505,12.9277861521365,13.1738011992947,4017.15840172489,1.00004009582408
