"","Betula","Fagus","Quercus","Acer","Ulmus","Viburnum","Populus","Prunus","Alnus","Fraxinus","Tilia","Sorbus","Ilex","Carpinus","Aesculus","Cornus","Rhamnus","Syringa","Lonicera","Rhododendron","Salix","Hamamelis","Juglans","Celtis","Corylus"
"1",0.246816357088331,0.264508010082892,0.201600698813381,0.233935827049317,0.241348389443755,0.253264454846166,0.244124000059009,0.239835137200125,0.237954855327697,0.244313269219303,0.252302117200884,0.252670819335305,NA,0.237944641539851,0.242044129730245,0.24466537237937,0.246042974537463,0.235270045316185,0.243039822010011,0.243846701945375,0.248368585417455,0.234242135991322,0.240535043260669,0.239521361231346,NA
"2",0.24241881551338,0.26027489648545,0.196922677485465,0.241677347535893,0.242827249690414,0.248473265884451,0.236586633846036,0.232641198288424,0.242870287715004,0.242190595968836,0.243540915908759,0.245292091986476,NA,0.239316198481706,0.238136353603055,0.251670945284131,0.24420839930609,0.237189630883061,0.233918496482216,0.245817398376205,0.24452316512393,0.248892575485892,0.25117522639556,0.244866254803339,NA
"3",0.253116190448614,0.264709004427177,0.211735589133257,0.254685537597154,0.244087696523381,0.244095765613591,0.243081261987547,0.238145978067286,0.233902002717514,0.245787262352804,0.252516099189877,0.243763617968884,NA,0.243849109753308,0.239717479551254,0.249046505123726,0.24075918525621,0.233844761565194,0.233858278044585,0.249156449864011,0.247296060504735,0.249195051868208,0.248544169951093,0.245708599235893,NA
"4",0.259786617287135,0.271067917315541,0.19375264831818,0.244258460771955,0.243069286879707,0.247421148319816,0.244397854529173,0.241614941304209,0.233256908556919,0.238686191645827,0.240846632558039,0.246704197157217,NA,0.244977863636257,0.241802593366965,0.245259569991802,0.243111362304343,0.236731594109,0.248316825821861,0.245025672775937,0.240590389325266,0.239495855543227,0.248253350107039,0.244764241678583,NA
"5",0.253451381594961,0.267548582241331,0.201391587492302,0.251329770355478,0.24397420678623,0.249909639363386,0.245787333701162,0.253066925451803,0.239620628621885,0.23881486013445,0.2335404713383,0.245678016995213,NA,0.235622616954813,0.241454330026481,0.244347012468834,0.24360592794625,0.242035371885467,0.244329654820046,0.245941982438842,0.251649845593089,0.241910456871314,0.241849691771013,0.241966567468836,NA
"6",0.249298162540302,0.26630058898619,0.203460975698181,0.243233537491402,0.243576604947242,0.241788029303862,0.244891502950006,0.242514062648667,0.23178799567806,0.238954065380184,0.245231425986382,0.24429169255413,NA,0.244698064761844,0.243033077380086,0.239522224197666,0.241565976941011,0.236208682712917,0.239002536384157,0.245376300650259,0.245330665538201,0.240868966485335,0.24691955757774,0.251678925490865,NA
"7",0.254467479979811,0.263681247541157,0.188483717012229,0.23883724925202,0.247587263300975,0.251089339129733,0.24518350517549,0.233597098331514,0.231840416413814,0.245106019303934,0.246440772209167,0.248372188174329,NA,0.249910090473052,0.238502709249001,0.245759428158043,0.245922775179498,0.237816943321357,0.24995654989429,0.242193722967884,0.24680590574363,0.246056168646065,0.249949619430535,0.239537902076136,NA
"8",0.260360329986787,0.26755740644016,0.189023777939222,0.246039152668977,0.242634847175355,0.247748418146543,0.248111761540241,0.24013503191377,0.234350296445375,0.238768510788387,0.24253810901949,0.252685317859953,NA,0.244518657761691,0.249438945042926,0.246491521860242,0.238498956883519,0.238705830956889,0.238849696862746,0.248382573674304,0.247973354448353,0.241099320538256,0.243353383191812,0.24069413830673,NA
"9",0.244513367677606,0.280037403800503,0.196994166394351,0.246641945588294,0.24779536536316,0.246793829130309,0.241537777749381,0.241505615210207,0.237061897402631,0.235387842141551,0.240495930695573,0.25324086632461,NA,0.246812342390745,0.234784920010643,0.248094531983536,0.245718834566935,0.243031941521736,0.23794462661235,0.249058057925551,0.250957206230441,0.233029143276136,0.254762396452227,0.240191351348467,NA
"10",0.254124881994582,0.269296951696641,0.204056300429291,0.244678037617656,0.237745399075331,0.246392375369986,0.24506756093285,0.240040387799198,0.232008968220525,0.246647687207318,0.237865601474057,0.250064101182713,NA,0.256095238912035,0.243441105911294,0.250395159063911,0.241007256001548,0.234201010109271,0.240510822425327,0.245176604672965,0.238048891922548,0.235671371797836,0.249383335471391,0.2375162389898,NA
"11",0.250062842195086,0.267811262151258,0.190349506834018,0.234729422984539,0.243867794292131,0.244181613442385,0.240314199808155,0.23648160045136,0.23347833123049,0.246697111412574,0.242665890225908,0.247969801226585,NA,0.243314532927161,0.234748523726263,0.237890911117218,0.242980258049772,0.23812764779431,0.241987311914904,0.242277086219525,0.255920587997914,0.235634369617941,0.248181660842101,0.247183359663046,NA
"12",0.250069890909056,0.263618838779434,0.212794567805733,0.252235606376408,0.238887795278146,0.247517468702338,0.236067010312651,0.237208128882137,0.244635546538082,0.237140550037144,0.248580757850805,0.243032004226531,NA,0.236012413670828,0.246495245492487,0.252847970593806,0.244123336133951,0.240845794766503,0.253834709286728,0.239855639301304,0.246755411835401,0.243442778108192,0.248682229722288,0.243084784427936,NA
"13",0.253019557929142,0.269598918299399,0.200435681732139,0.241954761429305,0.253624574955937,0.240869677949867,0.245194120677197,0.241668652809067,0.236838187726536,0.238505352551441,0.239026177840667,0.250023420106665,NA,0.241578528050901,0.235135740857231,0.246159481447055,0.245647301915911,0.241448309993107,0.24836916948847,0.244265985172045,0.25393422911644,0.237708807483559,0.246252472864497,0.240493498551714,NA
"14",0.256733174844628,0.259799596833056,0.207139782344753,0.250771073695228,0.246430388584883,0.245283625186644,0.249985737937201,0.239580264027163,0.24077178881748,0.24348085929981,0.247962355921849,0.25923352142528,NA,0.243990668131396,0.241460129068178,0.240421911454119,0.244194171399226,0.238171836823556,0.246542387000715,0.247867169689573,0.246553846338227,0.242501240693964,0.244029028831104,0.253289694509586,NA
"15",0.248067197607593,0.262519889879336,0.194892725743368,0.243773297102751,0.242410607374989,0.252135333694357,0.246019717229771,0.238181205513613,0.239716428239146,0.22913641868115,0.243389188873164,0.246427697908223,NA,0.241562882320605,0.244496724865315,0.249024737165723,0.241728538734156,0.246117812873796,0.23939565357582,0.252839302591308,0.254022916930115,0.239485760048603,0.247368790718887,0.240601966408376,NA
"16",0.245784395613039,0.268778093733455,0.19946866628434,0.242917009864747,0.24074751414334,0.246378763833361,0.24396068472781,0.244001824120106,0.240512847627717,0.243233347513219,0.249287455713303,0.250113611206968,NA,0.242676443606788,0.241482933065377,0.248813069493319,0.238041132466887,0.241633656093195,0.241864385080745,0.24989158427043,0.246694723918052,0.236685731443591,0.247971023780877,0.237551909669904,NA
"17",0.261309665761616,0.266923850209551,0.190636361584563,0.242108251693233,0.249076101528876,0.24764086835187,0.245964212627454,0.239211639213625,0.236945724587291,0.244307898550871,0.238441420539054,0.247233970106714,NA,0.238432450796084,0.24423507671403,0.240746963040994,0.241545766451213,0.23777790367966,0.247022536890126,0.246404082673984,0.250800867660771,0.246428879486284,0.252276202535495,0.23810919251109,NA
"18",0.248927274330321,0.268385155381127,0.198819284118901,0.249301728339877,0.247137673762322,0.242682237373908,0.244648249009717,0.243094083042391,0.242010403677633,0.245938584200744,0.236546004528939,0.255564624260152,NA,0.238911197864504,0.246776132146478,0.242119192392281,0.246535944535979,0.235067956347678,0.242646569000712,0.230543689395515,0.255613702894051,0.23637041909406,0.248330630095576,0.246340213874564,NA
"19",0.24621873164279,0.267376491928193,0.19136057317993,0.241786009985349,0.24660216198182,0.245716196941097,0.235915966180026,0.246968143826866,0.238351949874524,0.243458286108321,0.243293645123939,0.251305404899267,NA,0.239261522239906,0.24524980761857,0.244813272154717,0.243431064810496,0.248618113892873,0.239980259990918,0.239955592561087,0.248433599705816,0.245972520650997,0.247650883618972,0.23796899189498,NA
"20",0.257242167791773,0.268078780540347,0.20398614210923,0.244391318776632,0.241361270581382,0.246917311327896,0.246619210484195,0.232066321408833,0.229937822914324,0.245874383454109,0.249604759626757,0.248045725070857,NA,0.246090535373845,0.242505436343206,0.254973375958122,0.247820573462352,0.237699433263099,0.244463004454897,0.24100816956602,0.253374850203363,0.243892638479568,0.252533466418142,0.245404968849095,NA
"21",0.252706293242871,0.2648856961836,0.196191199886591,0.247505594938223,0.239709305611859,0.239477297358104,0.244717061847076,0.245932909558429,0.236039870095386,0.24479450659147,0.243858114473298,0.246504949374408,NA,0.238172667147117,0.238550649155387,0.244272929685691,0.247457001190224,0.241258340083246,0.24453337772011,0.240716901678456,0.246002008166512,0.241798145903067,0.247168169010613,0.24319549355591,NA
"22",0.254016876442606,0.27352930867216,0.20892027182899,0.245941511110682,0.246819578986566,0.24979139309964,0.245228669258114,0.24113821805848,0.227127094930356,0.241387638682514,0.252566353431666,0.255091759599814,NA,0.24857596257798,0.240753015672782,0.240275992336669,0.251275210198962,0.238879147215504,0.244037178811921,0.241639813299514,0.241998787041074,0.242647248219354,0.245337666734886,0.249356492194518,NA
"23",0.254910943869911,0.264072886899953,0.194317528767533,0.251119271751566,0.245807562304553,0.242973946226017,0.24216653924933,0.244966696380436,0.232710723337707,0.234782709073358,0.244766840147213,0.254294829011451,NA,0.238745360865534,0.239475929627962,0.244973287279958,0.240135180923491,0.232813643936151,0.244413712441111,0.251697095779228,0.243231741544021,0.240299232806756,0.248438795709323,0.24402402686639,NA
"24",0.249212980754282,0.263074962081875,0.193439130371591,0.244882103803549,0.251286997834874,0.263155832706128,0.236206045094816,0.241852474873558,0.235909207065704,0.237194960322266,0.24726589456028,0.256306009482984,NA,0.241571878452602,0.251779585385243,0.239979076613178,0.241595920148828,0.243377761132411,0.245217197766778,0.244951206999734,0.252163649228596,0.239278803668589,0.248736986205862,0.237493133080665,NA
"25",0.242087611770957,0.264023080607583,0.198661389210527,0.244143823665322,0.242042376247013,0.246502366189565,0.240111717360753,0.244187752770981,0.232117514656736,0.240525627651052,0.233886437138663,0.249825258154751,NA,0.238665684029239,0.234436819781816,0.245261310807176,0.240570912632199,0.234780359860441,0.242256747408189,0.247235616712399,0.246417085220839,0.238256749548654,0.248714745164043,0.241416880233772,NA
"26",0.24572281851087,0.263045124448032,0.190108514243842,0.247025665532116,0.233252546075485,0.245239857524341,0.243673604466134,0.23851121435686,0.237146603173828,0.243896805469394,0.247857542090716,0.252905045816683,NA,0.245324363302174,0.242759848751381,0.238531712060784,0.243368112843758,0.239017036163226,0.238728428384457,0.246883374327786,0.245839107252461,0.244064354573561,0.248850825119213,0.254123994500953,NA
"27",0.250429101811295,0.263313261674956,0.194895612477313,0.237536534060963,0.246074725375987,0.24872301291297,0.239303440354362,0.242654752688702,0.250731626038711,0.238518083850247,0.246989033137222,0.249642354967234,NA,0.24295355508687,0.244735668750768,0.24287790965611,0.245349299564501,0.236089119530233,0.24150386374621,0.245269068991081,0.238101459329501,0.245484808261164,0.244331330707858,0.254565079460601,NA
"28",0.255359198148011,0.269630266298151,0.216291424828597,0.243952347386643,0.243155552578407,0.245544378610862,0.248155641251906,0.242639545664615,0.23923103128203,0.241140401246932,0.247653280954237,0.246374602392516,NA,0.247127548859433,0.240742883137192,0.252401768693624,0.237795227965949,0.230581767636932,0.23826430495577,0.258223246837468,0.242851244587032,0.236765933707896,0.253580903804163,0.231637157516639,NA
"29",0.253464142688742,0.275001007247687,0.201511139031698,0.252695090644516,0.246664915428573,0.243264053139396,0.245887285042568,0.247241642010963,0.23799382597875,0.236586556278262,0.242564582568656,0.251625144367825,NA,0.24825654441222,0.234918844621091,0.243869216049791,0.241354685203155,0.241416464772589,0.245789315438952,0.246088019338117,0.252559045181186,0.23766386866132,0.25180957938355,0.236769584749085,NA
